date_stamp,race,cnt_confirmed,pct_confirmed,cnt_death,pct_death
2021-01-29,5,495,0.0685,5,0.0
2021-01-29,4,919,0.1272,9,0.0
2021-01-29,0,6162,0.8529,48,0.5
2021-01-29,1,91212,12.6247,1649,17.4
2021-01-29,2,434613,60.1548,7024,74.2
2021-01-30,9,131036,18.0804,422,4.4
2021-01-30,3,58804,8.1138,318,3.3
2021-01-30,5,498,0.0687,5,0.0
2021-01-30,4,923,0.1274,9,0.0
2021-01-30,0,6191,0.8542,49,0.5
2021-01-30,1,91475,12.6217,1657,17.3
2021-01-30,2,435815,60.1338,7114,74.3
2021-01-31,9,131844,18.1139,423,4.3
2021-01-31,5,502,0.069,5,0.0
2021-01-31,4,927,0.1274,9,0.0
2021-01-31,0,6229,0.8558,49,0.5
2021-01-31,1,91824,12.6156,1675,17.3
2021-01-31,2,437584,60.1192,7169,74.2
2021-01-31,3,58951,8.0992,320,3.3
2021-02-01,9,132125,18.1195,435,4.4
2021-02-01,3,59037,8.0963,324,3.3
2021-02-01,5,502,0.0688,5,0.0
2021-02-01,4,928,0.1273,9,0.0
2021-02-01,0,6252,0.8574,49,0.5
2021-02-01,1,91975,12.6134,1685,17.2
2021-02-01,2,438368,60.1174,7246,74.2
2021-02-02,9,132526,18.1205,444,4.4
2021-02-02,5,503,0.0688,5,0.0
2021-02-02,4,934,0.1277,9,0.0
2021-02-02,0,6279,0.8585,50,0.5
2021-02-02,1,92224,12.6099,1703,17.2
2021-02-02,2,439809,60.1358,7361,74.3
2021-02-02,3,59085,8.0788,328,3.3
2021-02-03,9,130790,17.8379,432,4.3
2021-02-03,5,504,0.0687,5,0.0
2021-02-03,4,937,0.1278,9,0.0
2021-02-03,0,6302,0.8595,51,0.5
2021-02-03,1,92873,12.6665,1724,17.1
2021-02-03,2,442562,60.359,7474,74.4
2021-02-03,3,59248,8.0806,338,3.3
2021-02-04,9,131681,17.8825,441,4.3
2021-02-04,5,509,0.0691,5,0.0
2021-02-04,4,940,0.1277,9,0.0
2021-02-04,0,6328,0.8594,53,0.5
2021-02-04,1,93191,12.6555,1748,17.1
2021-02-04,2,444381,60.3475,7604,74.5
2021-02-04,3,59340,8.0584,342,3.3
2021-02-05,9,132164,17.8834,458,4.4
2021-02-05,5,512,0.0693,6,0.0
2021-02-05,4,945,0.1279,9,0.0
2021-02-05,0,6366,0.8614,53,0.5
2021-02-05,1,93510,12.6531,1777,17.0
2021-02-05,2,446056,60.3569,7754,74.5
2021-02-05,3,59478,8.0481,348,3.3
2021-02-06,9,132825,17.8958,462,4.4
2021-02-06,3,59610,8.0314,347,3.3
2021-02-06,5,513,0.0691,6,0.0
2021-02-06,4,948,0.1277,9,0.0
2021-02-06,0,6401,0.8624,53,0.5
2021-02-06,1,93814,12.6398,1782,17.0
2021-02-06,2,448102,60.3738,7804,74.5
2021-02-07,9,133490,17.9277,462,4.4
2021-02-07,5,515,0.0692,6,0.0
2021-02-07,4,950,0.1276,9,0.0
2021-02-07,0,6419,0.8621,53,0.5
2021-02-07,1,94051,12.6311,1785,17.0
2021-02-07,2,449475,60.3646,7807,74.5
2021-02-07,3,59700,8.0177,347,3.3
2021-02-08,9,133758,17.9342,471,4.4
2021-02-08,5,516,0.0692,6,0.0
2021-02-08,4,950,0.1274,9,0.0
2021-02-08,0,6432,0.8624,55,0.5
2021-02-08,1,94162,12.6252,1795,16.9
2021-02-08,2,450289,60.3745,7882,74.5
2021-02-08,3,59719,8.0071,348,3.2
2021-02-09,9,133927,17.9176,473,4.4
2021-02-09,5,516,0.069,6,0.0
2021-02-09,4,952,0.1274,9,0.0
2021-02-09,0,6450,0.8629,55,0.5
2021-02-09,1,94364,12.6246,1807,16.9
2021-02-09,2,451503,60.4048,7928,74.5
2021-02-09,3,59750,7.9937,353,3.3
2021-02-10,4,962,0.1282,9,0.0
2021-02-10,3,59936,7.9871,358,3.3
2021-02-10,5,517,0.0689,6,0.0
2021-02-10,0,6488,0.8646,56,0.5
2021-02-10,1,95163,12.6815,1840,17.1
2021-02-10,2,455259,60.6681,8039,74.9
2021-02-10,9,132084,17.6016,423,3.9
2021-02-11,9,132120,17.5684,417,3.8
2021-02-11,3,59981,7.9758,365,3.3
2021-02-11,5,521,0.0693,6,0.0
2021-02-11,4,964,0.1282,9,0.0
2021-02-11,0,6507,0.8653,56,0.5
2021-02-11,1,95375,12.6823,1862,17.2
2021-02-11,2,456565,60.7108,8097,74.8
2021-02-12,9,132498,17.5662,427,3.9
2021-02-12,5,524,0.0695,6,0.0
2021-02-12,4,969,0.1285,9,0.0
2021-02-12,0,6539,0.8669,57,0.5
2021-02-12,1,95645,12.6803,1875,17.2
2021-02-12,2,458042,60.7258,8153,74.8
2021-02-12,3,60062,7.9628,366,3.3
2021-02-13,9,132741,17.5567,428,3.9
2021-02-13,5,530,0.0701,6,0.0
2021-02-13,4,971,0.1284,9,0.0
2021-02-13,0,6555,0.867,57,0.5
2021-02-13,1,95850,12.6774,1876,17.2
2021-02-13,2,459302,60.7485,8159,74.8
2021-02-13,3,60122,7.9519,367,3.3
2021-02-14,9,133082,17.5705,434,3.9696
2021-02-14,0,6560,0.8661,57,0.5214
2021-02-14,4,971,0.1282,9,0.0823
2021-02-14,3,60164,7.9433,369,3.3751
2021-02-14,1,95983,12.6724,1877,17.1682
2021-02-14,2,460125,60.7492,8181,74.8285
2021-02-14,5,533,0.0704,6,0.0549
