date_stamp,age_group,cnt_confirmed,pct_confirmed
2022-01-30,21,21012,19.30
2022-01-30,31,17828,16.38
2022-01-30,41,15399,14.15
2022-01-30,51,13287,12.21
2022-01-30,61,8770,8.06
2022-01-30,71,4751,4.36
2022-01-30,81,1810,1.66
2022-01-30,91,462,0.42
2022-01-30,99,0,0.00
2022-01-31,00,8837,8.12
2022-01-31,11,16700,15.34
2022-01-31,21,21012,19.30
2022-01-31,31,17828,16.38
2022-01-31,41,15399,14.15
2022-01-31,51,13287,12.21
2022-01-31,61,8770,8.06
2022-01-31,71,4751,4.36
2022-01-31,81,1810,1.66
2022-01-31,91,462,0.42
2022-01-31,99,0,0.00
2022-02-01,00,8837,8.12
2022-02-01,11,16700,15.34
2022-02-01,21,21012,19.30
2022-02-01,31,17828,16.38
2022-02-01,41,15399,14.15
2022-02-01,51,13287,12.21
2022-02-01,61,8770,8.06
2022-02-01,71,4751,4.36
2022-02-01,81,1810,1.66
2022-02-01,91,462,0.42
2022-02-01,99,0,0.00
2022-02-02,00,8837,8.12
2022-02-02,11,16700,15.34
2022-02-02,21,21012,19.30
2022-02-02,31,17828,16.38
2022-02-02,41,15399,14.15
2022-02-02,51,13287,12.21
2022-02-02,61,8770,8.06
2022-02-02,71,4751,4.36
2022-02-02,81,1810,1.66
2022-02-02,91,462,0.42
2022-02-02,99,0,0.00
2022-02-03,00,9688,8.35
2022-02-03,11,17475,15.06
2022-02-03,21,22220,19.15
2022-02-03,31,19067,16.43
2022-02-03,41,16422,14.15
2022-02-03,51,14254,12.28
2022-02-03,61,9408,8.11
2022-02-03,71,5077,4.38
2022-02-03,81,1931,1.66
2022-02-03,91,486,0.42
2022-02-03,99,0,0.00
2022-02-04,00,9688,8.35
2022-02-04,11,17475,15.06
2022-02-04,21,22220,19.15
2022-02-04,31,19067,16.43
2022-02-04,41,16422,14.15
2022-02-04,51,14254,12.28
2022-02-04,61,9408,8.11
2022-02-04,71,5077,4.38
2022-02-04,81,1931,1.66
2022-02-04,91,486,0.42
2022-02-04,99,0,0.00
2022-02-05,00,9688,8.35
2022-02-05,11,17475,15.06
2022-02-05,21,22220,19.15
2022-02-05,31,19067,16.43
2022-02-05,41,16422,14.15
2022-02-05,51,14254,12.28
2022-02-05,61,9408,8.11
2022-02-05,71,5077,4.38
2022-02-05,81,1931,1.66
2022-02-05,91,486,0.42
2022-02-05,99,0,0.00
2022-02-06,00,9688,8.35
2022-02-06,11,17475,15.06
2022-02-06,21,22220,19.15
2022-02-06,31,19067,16.43
2022-02-06,41,16422,14.15
2022-02-06,51,14254,12.28
2022-02-06,61,9408,8.11
2022-02-06,71,5077,4.38
2022-02-06,81,1931,1.66
2022-02-06,91,486,0.42
2022-02-06,99,0,0.00
2022-02-07,00,9688,8.35
2022-02-07,11,17475,15.06
2022-02-07,21,22220,19.15
2022-02-07,31,19067,16.43
2022-02-07,41,16422,14.15
2022-02-07,51,14254,12.28
2022-02-07,61,9408,8.11
2022-02-07,71,5077,4.38
2022-02-07,81,1931,1.66
2022-02-07,91,486,0.42
2022-02-07,99,0,0.00
2022-02-08,00,9688,8.35
2022-02-08,11,17475,15.06
2022-02-08,21,22220,19.15
2022-02-08,31,19067,16.43
2022-02-08,41,16422,14.15
2022-02-08,51,14254,12.28
2022-02-08,61,9408,8.11
2022-02-08,71,5077,4.38
2022-02-08,81,1931,1.66
2022-02-08,91,486,0.42
2022-02-08,99,0,0.00
2022-02-09,00,9688,8.35
2022-02-09,11,17475,15.06
2022-02-09,21,22220,19.15
2022-02-09,31,19067,16.43
2022-02-09,41,16422,14.15
2022-02-09,51,14254,12.28
2022-02-09,61,9408,8.11
2022-02-09,71,5077,4.38
2022-02-09,81,1931,1.66
2022-02-09,91,486,0.42
2022-02-09,99,0,0.00
2022-02-10,00,10394,8.54
2022-02-10,11,18151,14.92
2022-02-10,21,23158,19.03
2022-02-10,31,20042,16.47
2022-02-10,41,17177,14.12
2022-02-10,51,14964,12.30
