DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
06-25-20,Hickman,67,1,67,1,0,0,92,1443,1535,9,0,0,0,59,1,8,0,2
06-25-20,Houston,10,0,10,0,0,0,14,656,670,3,0,0,0,6,0,4,0,4
06-25-20,Humphreys,18,0,17,0,1,0,24,1172,1196,13,0,1,0,11,0,6,0,1
06-25-20,Jackson,22,0,22,0,0,0,25,871,896,13,0,0,0,20,0,2,0,1
06-25-20,Jefferson,80,7,72,6,8,1,79,3599,3678,72,0,0,0,48,7,32,0,1
06-25-20,Johnson,28,1,28,1,0,0,29,2435,2464,2,0,0,0,24,1,4,0,1
06-25-20,Knox,783,43,766,41,17,2,870,30012,30882,442,0,5,21,527,22,251,3,52
06-25-20,Lake,690,0,688,0,2,0,854,3674,4528,6,0,0,0,681,0,9,0,3
06-25-20,Lauderdale,86,2,84,2,2,0,104,4048,4152,25,1,2,0,53,1,31,1,13
06-25-20,Lawrence,101,4,101,4,0,0,121,2524,2645,12,0,3,2,45,2,53,1,7
06-25-20,Lewis,5,0,5,0,0,0,6,663,669,3,0,0,0,4,0,1,0,0
06-25-20,Lincoln,51,0,51,0,0,0,61,1956,2017,2,0,0,0,33,0,18,0,3
06-25-20,Loudon,244,1,228,0,16,1,251,3496,3747,38,0,1,6,205,-5,38,0,8
06-25-20,Macon,241,6,238,5,3,1,271,2038,2309,17,0,3,3,187,3,51,0,14
06-25-20,Madison,206,5,205,5,1,0,250,6701,6951,38,0,2,2,170,3,34,1,23
06-25-20,Marion,56,2,55,2,1,0,65,1534,1599,6,0,4,1,42,1,10,0,13
06-25-20,Marshall,49,0,49,0,0,0,60,1568,1628,12,0,1,0,36,0,12,0,6
06-25-20,Maury,259,11,259,11,0,0,303,4594,4897,41,0,2,4,127,7,130,0,13
06-25-20,McMinn,194,2,190,2,4,0,235,3785,4020,21,0,17,2,143,0,34,0,22
06-25-20,McNairy,48,1,48,1,0,0,56,1251,1307,13,0,0,0,24,1,24,0,3
06-25-20,Meigs,31,0,31,0,0,0,43,841,884,5,0,0,0,26,0,5,0,4
06-25-20,Monroe,116,1,106,0,10,1,127,1911,2038,50,0,4,2,87,-1,25,0,12
06-25-20,Montgomery,413,6,411,5,2,1,474,11766,12240,154,1,7,3,168,2,238,1,33
06-25-20,Moore,5,0,5,0,0,0,6,476,482,-1,0,0,0,5,0,0,0,0
06-25-20,Morgan,22,0,22,0,0,0,25,3655,3680,9,0,1,0,19,0,2,0,1
06-25-20,Obion,75,1,72,1,3,0,90,2146,2236,38,1,2,-1,55,1,18,0,9
06-25-20,Out of State,611,7,606,6,5,1,608,96130,96738,-991,1,9,5,311,1,291,1,28
06-25-20,Overton,46,1,46,1,0,0,48,1949,1997,36,0,0,1,39,0,7,0,2
06-25-20,Pending,266,-5,266,-4,0,-1,284,61312,61596,393,0,0,-4,38,-1,228,-1,4
06-25-20,Perry,28,0,28,0,0,0,34,534,568,1,0,0,0,24,0,4,0,1
06-25-20,Pickett,6,1,6,1,0,0,6,461,467,5,0,0,0,4,1,2,0,0
06-25-20,Polk,36,0,34,0,2,0,37,910,947,0,0,0,1,28,-1,8,0,1
06-25-20,Putnam,706,31,703,30,3,1,827,8304,9131,370,0,7,12,578,19,121,0,16
06-25-20,Rhea,258,1,258,1,0,0,282,2462,2744,13,0,0,0,231,1,27,0,3
06-25-20,Roane,42,1,32,1,10,0,44,5140,5184,42,0,0,0,33,1,9,0,3
06-25-20,Robertson,729,7,727,7,2,0,912,5498,6410,47,0,10,3,443,4,276,1,53
06-25-20,Rutherford,2266,55,2259,54,7,1,2709,18548,21257,304,1,34,44,1018,10,1214,0,109
06-25-20,Scott,14,0,13,0,1,0,13,1112,1125,5,0,0,0,13,0,1,0,0
06-25-20,Sequatchie,24,0,24,0,0,0,32,1309,1341,5,0,0,0,19,0,5,0,2
06-25-20,Sevier,516,27,479,28,37,-1,518,7693,8211,178,0,3,20,286,7,227,3,20
06-25-20,Shelby,8643,153,8626,151,17,2,10383,113047,123430,2061,5,175,157,5900,-9,2568,14,712
06-25-20,Smith,58,5,56,4,2,1,68,1407,1475,15,0,1,1,39,4,18,0,3
06-25-20,Stewart,19,0,19,0,0,0,19,712,731,6,0,0,0,8,0,11,0,2
06-25-20,Sullivan,77,0,74,0,3,0,79,6230,6309,39,0,2,0,69,0,6,0,7
06-25-20,Sumner,1260,29,1250,29,10,0,1602,11690,13292,175,0,51,6,534,23,675,0,213
06-25-20,Tipton,580,9,573,7,7,2,635,6789,7424,120,0,4,1,464,8,112,0,28
06-25-20,Trousdale,1471,2,1468,2,3,0,1511,2238,3749,19,0,5,0,1365,2,101,0,15
06-25-20,Unicoi,53,0,53,0,0,0,58,1212,1270,24,0,0,0,52,0,1,0,1
06-25-20,Union,10,1,10,1,0,0,11,930,941,4,0,0,0,7,1,3,0,0
06-25-20,Van Buren,6,0,6,0,0,0,6,448,454,4,0,0,0,3,0,3,0,1
06-25-20,Warren,47,1,47,1,0,0,50,2618,2668,19,0,0,2,32,-1,15,0,0
06-25-20,Washington,112,3,109,3,3,0,135,5804,5939,19,0,0,1,89,2,23,0,6
06-25-20,Wayne,71,2,71,2,0,0,73,2486,2559,3,0,0,1,68,1,3,0,2
06-25-20,Weakley,45,1,44,1,1,0,46,1964,2010,43,0,1,0,31,1,13,0,2
06-25-20,White,58,3,57,3,1,0,67,2275,2342,24,0,3,2,46,1,9,0,4
06-25-20,Williamson,874,34,870,34,4,0,1018,15159,16177,192,0,14,8,469,26,391,0,52
06-25-20,Wilson,683,25,681,25,2,0,816,9652,10468,118,0,15,4,382,21,286,1,48
06-26-20,Anderson,89,8,86,8,3,0,104,6966,7070,94,0,2,1,61,7,26,1,9
06-26-20,Bedford,463,12,463,12,0,0,543,3430,3973,31,0,4,13,331,-1,128,2,20
06-26-20,Benton,12,0,10,0,2,0,11,1019,1030,6,0,1,1,8,-1,3,0,2
06-26-20,Bledsoe,616,0,616,0,0,0,627,3629,4256,7,0,1,1,611,-1,4,0,5
06-26-20,Blount,152,2,147,2,5,0,177,6084,6261,125,0,3,4,112,-2,37,0,9
06-26-20,Bradley,430,9,414,9,16,0,476,5661,6137,65,0,3,25,304,-16,123,2,28
06-26-20,Campbell,29,1,26,1,3,0,33,2486,2519,33,0,1,0,26,1,2,0,2
06-26-20,Cannon,25,2,25,2,0,0,48,896,944,13,0,0,0,21,2,4,0,4
06-26-20,Carroll,36,0,31,0,5,0,34,1820,1854,8,0,1,0,31,0,4,0,6
06-26-20,Carter,48,6,43,2,5,4,49,2513,2562,12,0,1,1,27,5,20,1,3
06-26-20,Cheatham,190,3,190,3,0,0,228,2812,3040,38,0,0,2,96,1,94,0,10
06-26-20,Chester,16,0,16,0,0,0,20,866,886,8,0,0,0,12,0,4,0,1
06-26-20,Claiborne,19,0,19,0,0,0,24,1489,1513,52,0,0,0,12,0,7,0,1
06-26-20,Clay,13,1,13,1,0,0,13,643,656,7,0,0,0,11,1,2,0,0
06-26-20,Cocke,42,6,36,4,6,2,43,1842,1885,39,0,0,2,29,4,13,1,2
06-26-20,Coffee,103,1,102,1,1,0,124,3546,3670,23,0,0,1,83,0,20,0,5
06-26-20,Crockett,27,-1,25,-1,2,0,32,736,768,7,0,3,0,18,-1,6,0,2
06-26-20,Cumberland,159,4,158,4,1,0,209,6443,6652,136,0,3,3,118,1,38,0,13
06-26-20,Davidson,8547,289,8538,289,9,0,10091,68699,78790,4078,2,105,108,5705,179,2737,4,475
06-26-20,Decatur,17,0,16,0,1,0,20,750,770,5,0,0,0,14,0,3,0,1
06-26-20,Dekalb,47,3,47,3,0,0,56,1728,1784,22,0,0,0,38,3,9,0,0
06-26-20,Dickson,156,5,156,5,0,0,212,3309,3521,45,0,0,1,85,4,71,0,14
06-26-20,Dyer,184,3,177,3,7,0,208,2500,2708,39,0,0,0,79,3,105,1,14
06-26-20,Fayette,233,4,230,4,3,0,288,4967,5255,79,0,2,2,154,2,77,0,19
06-26-20,Fentress,15,0,15,0,0,0,15,1248,1263,19,0,0,0,12,0,3,0,1
06-26-20,Franklin,70,1,69,1,1,0,97,2665,2762,9,0,3,0,54,1,13,0,8
06-26-20,Gibson,84,1,80,1,4,0,96,2999,3095,26,0,1,0,62,1,21,0,5
06-26-20,Giles,45,2,45,2,0,0,52,1641,1693,22,0,0,0,17,2,28,0,4
06-26-20,Grainger,27,2,25,2,2,0,37,1233,1270,38,0,0,0,24,2,3,0,4
06-26-20,Greene,68,2,66,2,2,0,75,3419,3494,34,1,3,0,53,1,12,0,9
06-26-20,Grundy,59,1,58,1,1,0,64,822,886,2,0,1,3,43,-2,15,0,10
06-26-20,Hamblen,170,8,162,8,8,0,174,4919,5093,103,0,4,10,102,-2,64,1,18
06-26-20,Hamilton,2264,79,2260,79,4,0,2367,23299,25666,613,0,29,38,1359,41,876,0,110
06-26-20,Hancock,3,0,2,0,1,0,2,336,338,4,0,0,0,1,0,2,0,1
06-26-20,Hardeman,273,4,273,4,0,0,290,5960,6250,35,0,1,1,214,3,58,0,11
06-26-20,Hardin,82,2,80,2,2,0,98,2572,2670,45,0,5,0,29,2,48,0,8
06-26-20,Hawkins,46,3,46,3,0,0,59,2688,2747,18,0,2,2,34,1,10,1,7
06-26-20,Haywood,59,0,57,0,2,0,68,1293,1361,12,0,2,0,30,0,27,0,9
06-26-20,Henderson,28,1,27,1,1,0,33,1470,1503,14,0,0,0,18,1,10,1,4
06-26-20,Henry,38,1,38,1,0,0,48,2299,2347,12,0,0,0,33,1,5,0,5
06-26-20,Hickman,69,2,69,2,0,0,93,1459,1552,17,0,0,0,59,2,10,0,2
06-26-20,Houston,10,0,10,0,0,0,14,656,670,0,0,0,0,6,0,4,0,4
06-26-20,Humphreys,19,1,18,1,1,0,26,1181,1207,11,0,1,1,12,0,6,0,1
06-26-20,Jackson,22,0,22,0,0,0,25,882,907,11,0,0,0,20,0,2,0,1
06-26-20,Jefferson,85,5,77,5,8,0,82,3660,3742,64,0,0,4,52,1,33,1,2
06-26-20,Johnson,30,2,30,2,0,0,32,2435,2467,3,0,0,0,24,2,6,0,1
06-26-20,Knox,824,41,806,40,18,1,920,30622,31542,660,0,5,17,544,24,275,2,54
06-26-20,Lake,691,1,689,1,2,0,855,3679,4534,6,0,0,6,687,-5,4,0,3
06-26-20,Lauderdale,87,1,85,1,2,0,105,4072,4177,25,0,2,1,54,0,31,0,13
06-26-20,Lawrence,104,3,104,3,0,0,121,2544,2665,20,1,4,0,45,2,55,0,7
06-26-20,Lewis,5,0,5,0,0,0,6,667,673,4,0,0,0,4,0,1,0,0
06-26-20,Lincoln,52,1,52,1,0,0,62,1964,2026,9,0,0,0,33,1,19,0,3
06-26-20,Loudon,244,0,228,0,16,0,253,3566,3819,72,0,1,2,207,-2,36,0,8
06-26-20,Macon,280,39,277,39,3,0,310,2110,2420,111,0,3,2,189,37,88,1,15
06-26-20,Madison,210,4,209,4,1,0,257,6744,7001,50,0,2,3,173,1,35,-1,22
06-26-20,Marion,56,0,55,0,1,0,65,1546,1611,12,0,4,0,42,0,10,0,13
06-26-20,Marshall,54,5,54,5,0,0,65,1585,1650,22,0,1,0,36,5,17,0,6
06-26-20,Maury,267,8,267,8,0,0,313,4664,4977,80,0,2,5,132,3,133,0,13
06-26-20,McMinn,201,7,196,6,5,1,239,3798,4037,17,0,17,4,147,3,37,1,23
06-26-20,McNairy,50,2,49,1,1,1,57,1265,1322,15,0,0,1,25,1,25,1,4
06-26-20,Meigs,32,1,32,1,0,0,44,849,893,9,0,0,0,26,1,6,0,4
06-26-20,Monroe,116,0,105,-1,11,1,125,1947,2072,34,0,4,2,89,-2,23,0,12
06-26-20,Montgomery,434,21,432,21,2,0,497,11905,12402,162,0,7,2,170,19,257,1,34
06-26-20,Moore,5,0,5,0,0,0,6,481,487,5,0,0,0,5,0,0,0,0
06-26-20,Morgan,23,1,23,1,0,0,26,3675,3701,21,0,1,0,19,1,3,0,1
06-26-20,Obion,79,4,76,4,3,0,96,2160,2256,20,0,2,1,56,3,21,1,10
06-26-20,Out of State,771,160,767,161,4,-1,753,95753,96506,-232,-1,8,5,316,156,447,0,28
06-26-20,Overton,50,4,50,4,0,0,52,1986,2038,41,0,0,1,40,3,10,0,2
06-26-20,Pending,302,36,302,36,0,0,329,62619,62948,1352,0,0,-2,36,38,266,-1,3
06-26-20,Perry,28,0,28,0,0,0,33,536,569,1,0,0,0,24,0,4,0,1
06-26-20,Pickett,6,0,6,0,0,0,6,462,468,1,0,0,0,4,0,2,0,0
06-26-20,Polk,36,0,34,0,2,0,37,915,952,5,0,0,0,28,0,8,0,1
06-26-20,Putnam,726,20,723,20,3,0,849,8423,9272,141,0,7,3,581,17,138,0,16
06-26-20,Rhea,259,1,259,1,0,0,282,2520,2802,58,0,0,3,234,-2,25,0,3
06-26-20,Roane,42,0,31,-1,11,1,45,5229,5274,90,0,0,-2,31,2,11,0,3
06-26-20,Robertson,742,13,740,13,2,0,929,5637,6566,156,1,11,4,447,8,284,0,53
06-26-20,Rutherford,2337,71,2330,71,7,0,2793,19012,21805,548,0,34,22,1040,49,1263,1,110
06-26-20,Scott,14,0,13,0,1,0,13,1131,1144,19,0,0,0,13,0,1,0,0
06-26-20,Sequatchie,24,0,24,0,0,0,32,1316,1348,7,0,0,0,19,0,5,0,2
06-26-20,Sevier,536,20,495,16,41,4,541,7929,8470,259,0,3,33,319,-13,214,1,21
06-26-20,Shelby,8988,345,8972,346,16,-1,10774,115810,126584,3154,6,181,105,6005,234,2802,41,753
06-26-20,Smith,62,4,60,4,2,0,72,1441,1513,38,0,1,1,40,3,21,0,3
06-26-20,Stewart,19,0,19,0,0,0,19,717,736,5,0,0,0,8,0,11,0,2
06-26-20,Sullivan,79,2,76,2,3,0,81,6288,6369,60,0,2,0,69,2,8,0,7
06-26-20,Sumner,1296,36,1286,36,10,0,1638,11928,13566,274,0,51,8,542,28,703,1,214
06-26-20,Tipton,584,4,576,3,8,1,640,6941,7581,157,0,4,2,466,2,114,1,29
06-26-20,Trousdale,1473,2,1470,2,3,0,1512,2246,3758,9,0,5,0,1365,2,103,0,15
06-26-20,Unicoi,53,0,53,0,0,0,58,1213,1271,1,0,0,0,52,0,1,0,1
06-26-20,Union,11,1,11,1,0,0,11,943,954,13,0,0,0,7,1,4,0,0
06-26-20,Van Buren,6,0,6,0,0,0,6,462,468,14,0,0,0,3,0,3,0,1
06-26-20,Warren,50,3,50,3,0,0,53,2654,2707,39,0,0,1,33,2,17,0,0
06-26-20,Washington,118,6,115,6,3,0,141,5835,5976,37,0,0,8,97,-2,21,0,6
06-26-20,Wayne,71,0,71,0,0,0,72,2485,2557,-2,0,0,0,68,0,3,0,2
06-26-20,Weakley,48,3,47,3,1,0,50,2011,2061,51,0,1,1,32,2,15,0,2
06-26-20,White,60,2,59,2,1,0,69,2304,2373,31,0,3,0,46,2,11,0,4
06-26-20,Williamson,912,38,908,38,4,0,1061,15603,16664,487,0,14,5,474,33,424,0,52
06-26-20,Wilson,708,25,706,25,2,0,844,9841,10685,217,0,15,5,387,20,306,1,49
06-27-20,Anderson,90,1,87,1,3,0,104,6990,7094,24,0,2,1,62,0,26,0,9
06-27-20,Bedford,482,19,482,19,0,0,560,3448,4008,35,1,5,2,333,16,144,1,21
06-27-20,Benton,12,0,10,0,2,0,11,1023,1034,4,0,1,0,8,0,3,0,2
06-27-20,Bledsoe,616,0,616,0,0,0,628,3634,4262,6,0,1,0,611,0,4,0,5
06-27-20,Blount,156,4,151,4,5,0,180,6127,6307,46,0,3,4,116,0,37,0,9
06-27-20,Bradley,444,14,428,14,16,0,492,5670,6162,25,0,3,6,310,8,131,1,29
06-27-20,Campbell,31,2,28,2,3,0,36,2502,2538,19,0,1,0,26,2,4,1,3
06-27-20,Cannon,25,0,25,0,0,0,43,908,951,7,0,0,0,21,0,4,0,4
06-27-20,Carroll,38,2,33,2,5,0,36,1829,1865,11,0,1,0,31,2,6,0,6
06-27-20,Carter,49,1,44,1,5,0,51,2514,2565,3,0,1,3,30,-2,18,0,3
06-27-20,Cheatham,194,4,194,4,0,0,234,2833,3067,27,0,0,2,98,2,96,0,10
06-27-20,Chester,19,3,19,3,0,0,24,867,891,5,0,0,1,13,2,6,0,1
06-27-20,Claiborne,21,2,21,2,0,0,26,1497,1523,10,0,0,0,12,2,9,0,1
06-27-20,Clay,13,0,13,0,0,0,13,642,655,-1,0,0,0,11,0,2,0,0
06-27-20,Cocke,48,6,40,4,8,2,47,1870,1917,32,0,0,1,30,5,18,0,2
06-27-20,Coffee,103,0,102,0,1,0,126,3557,3683,13,0,0,0,83,0,20,0,5
06-27-20,Crockett,28,1,26,1,2,0,33,735,768,0,0,3,0,18,1,7,0,2
06-27-20,Cumberland,159,0,158,0,1,0,208,6451,6659,7,0,3,3,121,-3,35,0,13
06-27-20,Davidson,8675,128,8665,127,10,1,10234,72056,82290,3500,5,110,65,5770,58,2795,8,483
06-27-20,Decatur,18,1,16,0,2,1,21,752,773,3,0,0,0,14,1,4,0,1
06-27-20,Dekalb,47,0,47,0,0,0,56,1735,1791,7,0,0,0,38,0,9,0,0
06-27-20,Dickson,159,3,159,3,0,0,212,3319,3531,10,0,0,1,86,2,73,0,14
06-27-20,Dyer,192,8,185,8,7,0,210,2515,2725,17,0,0,4,83,4,109,2,16
06-27-20,Fayette,244,11,241,11,3,0,298,5028,5326,71,0,2,5,159,6,83,1,20
06-27-20,Fentress,16,1,16,1,0,0,16,1252,1268,5,0,0,0,12,1,4,0,1
06-27-20,Franklin,73,3,71,2,2,1,98,2668,2766,4,0,3,2,56,1,14,0,8
06-27-20,Gibson,90,6,82,2,8,4,104,3001,3105,10,0,1,1,63,5,26,0,5
06-27-20,Giles,45,0,45,0,0,0,52,1646,1698,5,0,0,0,17,0,28,0,4
06-27-20,Grainger,28,1,24,-1,4,2,36,1245,1281,11,0,0,0,24,1,4,1,5
06-27-20,Greene,74,6,71,5,3,1,80,3422,3502,8,-1,2,1,54,6,18,0,9
06-27-20,Grundy,59,0,58,0,1,0,64,821,885,-1,0,1,1,44,-1,14,0,10
06-27-20,Hamblen,181,11,172,10,9,1,191,4986,5177,84,0,4,17,119,-6,58,0,18
06-27-20,Hamilton,2321,57,2317,57,4,0,2407,23425,25832,166,0,29,58,1417,-1,875,2,112
06-27-20,Hancock,3,0,2,0,1,0,2,337,339,1,0,0,1,2,-1,1,0,1
06-27-20,Hardeman,276,3,276,3,0,0,292,5969,6261,11,0,1,0,214,3,61,0,11
06-27-20,Hardin,89,7,86,6,3,1,103,2587,2690,20,0,5,0,29,7,55,0,8
06-27-20,Hawkins,45,-1,45,-1,0,0,59,2701,2760,13,0,2,1,35,-2,8,0,7
06-27-20,Haywood,62,3,60,3,2,0,69,1301,1370,9,0,2,1,31,2,29,1,10
06-27-20,Henderson,31,3,29,2,2,1,36,1468,1504,1,0,0,0,18,3,13,0,4
06-27-20,Henry,40,2,40,2,0,0,51,2303,2354,7,0,0,0,33,2,7,0,5
06-27-20,Hickman,69,0,69,0,0,0,94,1463,1557,5,0,0,1,60,-1,9,0,2
06-27-20,Houston,10,0,10,0,0,0,14,661,675,5,0,0,0,6,0,4,0,4
06-27-20,Humphreys,20,1,19,1,1,0,28,1185,1213,6,0,1,0,12,1,7,0,1
06-27-20,Jackson,22,0,22,0,0,0,25,881,906,-1,0,0,0,20,0,2,0,1
06-27-20,Jefferson,91,6,80,3,11,3,85,3676,3761,19,0,0,0,52,6,39,1,3
06-27-20,Johnson,34,4,33,3,1,1,34,2436,2470,3,0,0,0,24,4,10,0,1
06-27-20,Knox,878,54,861,55,17,-1,965,30829,31794,252,0,5,9,553,45,320,4,58
06-27-20,Lake,691,0,689,0,2,0,855,3683,4538,4,0,0,0,687,0,4,0,3
06-27-20,Lauderdale,99,12,97,12,2,0,117,4094,4211,34,0,2,7,61,5,36,0,13
06-27-20,Lawrence,113,9,113,9,0,0,130,2549,2679,14,0,4,3,48,6,61,1,8
06-27-20,Lewis,5,0,5,0,0,0,6,669,675,2,0,0,0,4,0,1,0,0
06-27-20,Lincoln,52,0,52,0,0,0,62,1967,2029,3,0,0,0,33,0,19,0,3
06-27-20,Loudon,248,4,232,4,16,0,257,3584,3841,22,0,1,-1,206,5,41,0,8
06-27-20,Macon,293,13,289,12,4,1,321,2117,2438,18,0,3,2,191,11,99,0,15
06-27-20,Madison,228,18,220,11,8,7,275,6767,7042,41,0,2,0,173,18,53,0,22
06-27-20,Marion,57,1,56,1,1,0,66,1552,1618,7,0,4,1,43,0,10,0,13
06-27-20,Marshall,60,6,60,6,0,0,70,1597,1667,17,0,1,1,37,5,22,1,7
06-27-20,Maury,276,9,276,9,0,0,320,4705,5025,48,1,3,5,137,3,136,1,14
06-27-20,McMinn,203,2,198,2,5,0,241,3801,4042,5,0,17,1,148,1,38,0,23
06-27-20,McNairy,52,2,51,2,1,0,60,1270,1330,8,0,0,0,25,2,27,0,4
06-27-20,Meigs,32,0,32,0,0,0,44,851,895,2,0,0,0,26,0,6,0,4
06-27-20,Monroe,118,2,107,2,11,0,128,1952,2080,8,0,4,1,90,1,24,0,12
06-27-20,Montgomery,438,4,436,4,2,0,501,11986,12487,85,0,7,7,177,-3,254,0,34
06-27-20,Moore,6,1,6,1,0,0,7,480,487,0,0,0,0,5,1,1,0,0
06-27-20,Morgan,23,0,23,0,0,0,26,3677,3703,2,0,1,0,19,0,3,0,1
06-27-20,Obion,87,8,84,8,3,0,103,2189,2292,36,0,2,0,56,8,29,1,11
06-27-20,Out of State,766,-5,763,-4,3,-1,736,94194,94930,-1576,-1,7,2,318,-6,441,-1,27
06-27-20,Overton,51,1,51,1,0,0,53,1990,2043,5,0,0,0,40,1,11,1,3
06-27-20,Pending,246,-56,245,-57,1,1,272,62796,63068,120,0,0,-13,23,-43,223,0,3
06-27-20,Perry,29,1,29,1,0,0,34,537,571,2,0,0,0,24,1,5,0,1
06-27-20,Pickett,6,0,6,0,0,0,6,459,465,-3,0,0,0,4,0,2,0,0
06-27-20,Polk,38,2,36,2,2,0,39,917,956,4,0,0,1,29,1,9,0,1
06-27-20,Putnam,735,9,732,9,3,0,860,8489,9349,77,0,7,1,582,8,146,0,16
06-27-20,Rhea,262,3,262,3,0,0,284,2534,2818,16,0,0,3,237,0,25,1,4
06-27-20,Roane,43,1,33,2,10,-1,47,5246,5293,19,0,0,1,32,0,11,0,3
06-27-20,Robertson,751,9,748,8,3,1,937,5674,6611,45,0,11,4,451,5,289,0,53
06-27-20,Rutherford,2362,25,2355,25,7,0,2816,19100,21916,111,0,34,30,1070,-5,1258,1,111
06-27-20,Scott,14,0,13,0,1,0,13,1135,1148,4,0,0,0,13,0,1,0,0
06-27-20,Sequatchie,24,0,24,0,0,0,32,1317,1349,1,0,0,0,19,0,5,0,2
06-27-20,Sevier,549,13,511,16,38,-3,552,7992,8544,74,0,3,20,339,-7,207,0,21
06-27-20,Shelby,9139,151,9123,151,16,0,10962,117628,128590,2006,1,182,105,6110,45,2847,33,786
06-27-20,Smith,67,5,61,1,6,4,74,1454,1528,15,0,1,2,42,3,24,0,3
06-27-20,Stewart,19,0,19,0,0,0,19,729,748,12,0,0,0,8,0,11,0,2
06-27-20,Sullivan,83,4,80,4,3,0,86,6325,6411,42,0,2,1,70,3,11,1,8
06-27-20,Sumner,1318,22,1308,22,10,0,1669,11952,13621,55,0,51,11,553,11,714,2,216
06-27-20,Tipton,593,9,585,9,8,0,649,7032,7681,100,0,4,1,467,8,122,0,29
06-27-20,Trousdale,1476,3,1473,3,3,0,1516,2253,3769,11,0,5,1,1366,2,105,0,15
06-27-20,Unicoi,53,0,53,0,0,0,58,1214,1272,1,0,0,0,52,0,1,0,1
06-27-20,Union,11,0,11,0,0,0,13,945,958,4,0,0,0,7,0,4,0,0
06-27-20,Van Buren,6,0,6,0,0,0,6,466,472,4,0,0,0,3,0,3,0,1
06-27-20,Warren,55,5,55,5,0,0,58,2678,2736,29,0,0,0,33,5,22,0,0
06-27-20,Washington,121,3,116,1,5,2,142,5845,5987,11,0,0,1,98,2,23,1,7
06-27-20,Wayne,74,3,74,3,0,0,75,2487,2562,5,0,0,0,68,3,6,0,2
06-27-20,Weakley,49,1,48,1,1,0,51,2023,2074,13,0,1,0,32,1,16,0,2
06-27-20,White,61,1,60,1,1,0,70,2309,2379,6,0,3,1,47,0,11,0,4
06-27-20,Williamson,945,33,941,33,4,0,1095,15881,16976,312,0,14,7,481,26,450,0,52
06-27-20,Wilson,725,17,723,17,2,0,867,9905,10772,87,1,16,9,396,7,313,0,49
06-29-20,Anderson,97,7,92,5,5,2,110,7251,7361,267,0,2,4,66,3,29,0,9
06-29-20,Bedford,502,20,502,20,0,0,582,3546,4128,120,0,5,22,355,-2,142,0,21
06-29-20,Benton,12,0,10,0,2,0,11,1033,1044,10,0,1,0,8,0,3,0,2
06-29-20,Bledsoe,616,0,616,0,0,0,628,3673,4301,39,0,1,1,612,-1,3,0,5
06-29-20,Blount,162,6,155,4,7,2,184,6415,6599,292,0,3,10,126,-4,33,0,9
06-29-20,Bradley,493,49,473,45,20,4,543,5962,6505,343,0,3,9,319,40,171,2,31
06-29-20,Campbell,31,0,28,0,3,0,38,2570,2608,70,0,1,0,26,0,4,0,3
06-29-20,Cannon,26,1,26,1,0,0,46,926,972,21,0,0,0,21,1,5,0,4
06-29-20,Carroll,39,1,34,1,5,0,37,1845,1882,17,0,1,0,31,1,7,0,6
06-29-20,Carter,52,3,47,3,5,0,52,2687,2739,174,0,1,1,31,2,20,1,4
06-29-20,Cheatham,195,1,195,1,0,0,233,2914,3147,80,1,1,2,100,-2,94,1,11
06-29-20,Chester,21,2,21,2,0,0,25,883,908,17,0,0,0,13,2,8,0,1
06-29-20,Claiborne,24,3,23,2,1,1,26,1588,1614,91,0,0,1,13,2,11,0,1
06-29-20,Clay,14,1,14,1,0,0,14,671,685,30,0,0,0,11,1,3,0,0
06-29-20,Cocke,51,3,42,2,9,1,48,1987,2035,118,0,0,2,32,1,19,0,2
06-29-20,Coffee,105,2,104,2,1,0,129,3674,3803,120,0,0,2,85,0,20,0,5
06-29-20,Crockett,30,2,28,2,2,0,35,750,785,17,0,3,0,18,2,9,0,2
06-29-20,Cumberland,165,6,164,6,1,0,216,6632,6848,189,0,3,0,121,6,41,0,13
06-29-20,Davidson,9016,341,9006,341,10,0,10636,74242,84878,2588,0,110,136,5906,205,3000,1,484
06-29-20,Decatur,19,1,17,1,2,0,22,768,790,17,0,0,1,15,0,4,0,1
06-29-20,Dekalb,50,3,50,3,0,0,60,1802,1862,71,0,0,0,38,3,12,0,0
06-29-20,Dickson,168,9,168,9,0,0,224,3380,3604,73,0,0,0,86,9,82,0,14
06-29-20,Dyer,206,14,198,13,8,1,223,2611,2834,109,0,0,3,86,11,120,1,17
06-29-20,Fayette,263,19,260,19,3,0,318,5212,5530,204,0,2,8,167,11,94,1,21
06-29-20,Fentress,17,1,17,1,0,0,17,1272,1289,21,0,0,0,12,1,5,0,1
06-29-20,Franklin,73,0,71,0,2,0,100,2765,2865,99,0,3,2,58,-2,12,0,8
06-29-20,Gibson,97,7,88,6,9,1,108,3047,3155,50,0,1,0,63,7,33,0,5
06-29-20,Giles,50,5,50,5,0,0,57,1729,1786,88,1,1,2,19,2,30,0,4
06-29-20,Grainger,32,4,28,4,4,0,40,1301,1341,60,0,0,0,24,4,8,0,5
