DATE,COUNTY,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEW_POS_TESTS,NEG_TESTS,NEW_NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_RECOVERED,TOTAL_RECOVERED,NEW_ACTIVE,TOTAL_ACTIVE,NEW_HOSPITALIZED,TOTAL_HOSPITALIZED
07-20-20,Sullivan,427,40,388,37,39,3,449,38,10433,358,10882,396,0,6,23,213,17,208,4,35
07-20-20,Sumner,2505,47,2494,47,11,0,3078,64,19464,348,22542,412,1,61,37,1030,9,1414,0,252
07-20-20,Tipton,809,11,798,11,11,0,895,14,9981,100,10876,114,0,8,12,555,-1,246,0,40
07-20-20,Trousdale,1543,0,1540,0,3,0,1597,3,2854,8,4451,11,0,6,4,1456,-4,81,0,16
07-20-20,Unicoi,69,3,69,3,0,0,76,3,2198,50,2274,53,0,0,0,53,3,16,0,1
07-20-20,Union,50,4,50,4,0,0,54,5,1595,58,1649,63,0,0,1,23,3,27,0,1
07-20-20,Van Buren,14,0,14,0,0,0,15,0,598,7,613,7,0,0,1,6,-1,8,0,1
07-20-20,Warren,222,7,222,7,0,0,244,10,4784,61,5028,71,0,3,0,74,7,145,0,2
07-20-20,Washington,470,40,456,39,14,1,553,55,10466,348,11019,403,0,0,0,160,40,310,1,20
07-20-20,Wayne,150,3,148,3,2,0,159,3,3214,16,3373,19,0,0,2,80,1,70,0,3
07-20-20,Weakley,101,0,96,0,5,0,105,1,3326,40,3431,41,0,1,2,53,-2,47,0,4
07-20-20,White,124,1,123,1,1,0,151,1,3369,8,3520,9,0,3,6,74,-5,47,0,8
07-20-20,Williamson,2562,45,2559,45,3,0,2987,57,31394,339,34381,396,0,18,56,1010,-11,1534,1,65
07-20-20,Wilson,1628,27,1626,27,2,0,1954,41,17707,258,19661,299,0,19,44,767,-17,842,1,62
07-21-20,Anderson,327,27,314,28,13,-1,380,30,10657,353,11037,383,0,3,12,170,15,154,1,21
07-21-20,Bedford,695,7,694,7,1,0,826,7,5172,71,5998,78,0,10,7,537,0,148,0,26
07-21-20,Benton,32,2,26,2,6,0,33,2,1336,31,1369,33,0,1,1,13,1,18,0,3
07-21-20,Bledsoe,643,2,643,2,0,0,661,2,4153,40,4814,42,0,1,0,625,2,17,0,9
07-21-20,Blount,592,54,572,50,20,4,686,55,10534,404,11220,459,-1,6,19,301,36,285,2,29
07-21-20,Bradley,1271,32,1251,33,20,-1,1483,35,10276,316,11759,351,1,8,34,802,-3,461,1,67
07-21-20,Campbell,102,2,96,1,6,1,118,4,4172,140,4290,144,0,1,1,59,1,42,1,7
07-21-20,Cannon,72,1,71,1,1,0,104,-1,1548,91,1652,90,0,0,0,38,1,34,0,4
07-21-20,Carroll,85,5,71,2,14,3,84,4,2526,54,2610,58,0,2,1,38,4,45,0,10
07-21-20,Carter,220,15,212,15,8,0,239,12,4939,94,5178,106,0,2,3,62,12,156,4,22
07-21-20,Cheatham,375,4,374,4,1,0,441,4,4755,47,5196,51,0,4,5,155,-1,216,0,16
07-21-20,Chester,125,5,120,4,5,1,132,6,1282,39,1414,45,0,0,5,38,0,87,0,4
07-21-20,Claiborne,124,6,121,6,3,0,145,6,3333,176,3478,182,0,0,8,52,-2,72,1,4
07-21-20,Clay,35,1,35,1,0,0,39,2,1063,31,1102,33,0,0,2,20,-1,15,0,0
07-21-20,Cocke,231,14,220,13,11,1,244,14,3246,83,3490,97,0,1,5,119,9,111,1,8
07-21-20,Coffee,220,15,214,15,6,0,272,16,6386,251,6658,267,0,0,1,127,14,93,1,9
07-21-20,Crockett,113,8,100,6,13,2,126,11,1264,42,1390,53,0,3,0,39,8,71,0,4
07-21-20,Cumberland,273,18,272,18,1,0,358,23,9597,322,9955,345,0,6,6,182,12,85,1,20
07-21-20,Davidson,16545,322,16523,320,22,2,20005,447,141263,4224,161268,4671,6,172,393,10667,-77,5706,8,590
07-21-20,Decatur,69,10,43,8,26,2,74,11,1450,24,1524,35,0,0,0,20,10,49,0,2
07-21-20,Dekalb,180,35,180,35,0,0,204,36,3150,234,3354,270,0,1,2,71,33,108,0,5
07-21-20,Dickson,398,8,398,8,0,0,511,17,5630,120,6141,137,0,0,7,139,1,259,0,22
07-21-20,Dyer,383,10,367,10,16,0,421,11,4182,65,4603,76,1,5,8,166,1,212,1,29
07-21-20,Fayette,495,22,491,22,4,0,603,22,7819,189,8422,211,0,7,16,282,6,206,0,41
07-21-20,Fentress,45,4,45,4,0,0,49,4,1635,57,1684,61,0,0,1,23,3,22,0,2
07-21-20,Franklin,166,2,164,2,2,0,210,4,4546,95,4756,99,0,3,2,88,0,75,0,8
07-21-20,Gibson,327,15,265,9,62,6,361,18,4635,130,4996,148,0,1,3,119,12,207,1,14
07-21-20,Giles,213,6,213,6,0,0,241,6,3527,98,3768,104,0,2,4,65,2,146,0,13
07-21-20,Grainger,92,18,87,18,5,0,104,18,2108,94,2212,112,0,0,5,48,13,44,0,8
07-21-20,Greene,238,15,229,15,9,0,277,20,5688,113,5965,133,1,4,7,106,7,128,0,16
07-21-20,Grundy,73,1,71,1,2,0,88,2,1162,21,1250,23,0,2,0,58,1,13,1,13
07-21-20,Hamblen,738,78,726,78,12,0,806,90,8117,300,8923,390,0,6,27,448,51,284,1,43
07-21-20,Hamilton,4424,83,4415,82,9,1,4990,111,44076,1037,49066,1148,0,40,110,2662,-27,1722,5,181
07-21-20,Hancock,37,7,35,7,2,0,43,7,720,18,763,25,0,0,0,5,7,32,0,4
07-21-20,Hardeman,577,21,552,20,25,1,638,26,7307,127,7945,153,0,7,9,327,12,243,0,28
07-21-20,Hardin,231,28,225,28,6,0,262,31,4555,139,4817,170,0,7,8,78,20,146,0,11
07-21-20,Hawkins,153,8,149,8,4,0,181,7,3929,61,4110,68,0,2,1,58,7,93,0,14
07-21-20,Haywood,203,11,195,10,8,1,221,10,2190,96,2411,106,0,4,12,81,-1,118,0,14
07-21-20,Henderson,206,31,151,25,55,6,222,36,2504,103,2726,139,0,0,4,60,27,146,0,7
07-21-20,Henry,69,6,67,6,2,0,85,6,3686,57,3771,63,0,0,0,47,6,22,0,8
07-21-20,Hickman,150,7,150,7,0,0,185,6,2344,47,2529,53,0,0,3,79,4,71,0,3
07-21-20,Houston,31,1,31,1,0,0,36,1,921,11,957,12,0,0,0,11,1,20,0,4
07-21-20,Humphreys,62,0,61,0,1,0,75,1,1951,27,2026,28,0,2,0,18,0,42,0,2
07-21-20,Jackson,87,15,87,15,0,0,97,17,1234,48,1331,65,0,0,1,32,14,55,0,2
07-21-20,Jefferson,284,20,273,20,11,0,308,17,5756,120,6064,137,0,1,14,164,6,119,0,14
07-21-20,Johnson,52,0,50,0,2,0,57,0,2882,15,2939,15,0,0,0,38,0,14,0,5
07-21-20,Knox,2539,126,2456,128,83,-2,2855,130,54286,1198,57141,1328,0,18,64,1102,62,1419,1,125
07-21-20,Lake,702,0,698,0,4,0,869,0,4035,16,4904,16,0,0,0,690,0,12,0,3
07-21-20,Lauderdale,267,13,262,13,5,0,301,16,5265,101,5566,117,0,5,2,116,11,146,1,21
07-21-20,Lawrence,321,19,321,19,0,0,393,18,4570,97,4963,115,0,6,9,145,10,170,3,19
07-21-20,Lewis,21,2,21,2,0,0,23,2,1415,33,1438,35,0,0,0,7,2,14,1,2
07-21-20,Lincoln,148,5,148,5,0,0,185,8,3233,98,3418,106,0,0,2,66,3,82,0,5
07-21-20,Loudon,437,29,419,29,18,0,464,30,5242,150,5706,180,0,3,4,283,25,151,1,12
07-21-20,Macon,729,26,727,26,2,0,835,32,3880,209,4715,241,1,9,12,524,13,196,1,41
07-21-20,Madison,522,22,500,22,22,0,595,23,10061,193,10656,216,1,3,17,306,4,213,0,23
07-21-20,Marion,134,2,133,3,1,-1,165,6,2515,60,2680,66,0,4,3,69,-1,61,0,13
07-21-20,Marshall,173,7,173,7,0,0,199,6,3168,91,3367,97,0,2,8,97,-1,74,0,12
07-21-20,Maury,689,24,687,24,2,0,817,34,8077,241,8894,275,0,4,25,371,-1,314,1,31
07-21-20,McMinn,382,11,377,11,5,0,465,11,6288,110,6753,121,0,19,4,218,7,145,0,31
07-21-20,McNairy,178,16,167,14,11,2,191,15,2363,101,2554,116,0,1,2,67,14,110,0,11
07-21-20,Meigs,60,7,60,7,0,0,74,7,1301,42,1375,49,0,0,0,31,7,29,0,4
07-21-20,Monroe,213,28,201,28,12,0,239,30,3052,92,3291,122,0,7,2,134,26,72,0,17
07-21-20,Montgomery,1196,23,1189,23,7,0,1355,25,18675,87,20030,112,1,9,24,410,-2,777,1,52
07-21-20,Moore,32,0,32,0,0,0,39,-1,729,13,768,12,0,0,1,14,-1,18,0,0
07-21-20,Morgan,45,3,45,3,0,0,52,4,4199,36,4251,40,0,1,2,32,1,12,0,2
07-21-20,Obion,191,16,184,15,7,1,218,15,3364,71,3582,86,0,3,5,92,11,96,0,15
07-21-20,Out of State,2179,-5,2177,-5,2,0,2059,-21,132401,25,134460,4,1,10,55,726,-61,1443,2,48
07-21-20,Overton,98,7,98,7,0,0,112,8,2981,166,3093,174,0,1,2,70,5,27,0,3
07-21-20,Pending,1381,44,1375,41,6,3,1542,38,95160,822,96702,860,0,1,52,365,-8,1015,0,9
07-21-20,Perry,52,3,52,3,0,0,61,3,1170,21,1231,24,0,0,0,35,3,17,0,3
07-21-20,Pickett,13,3,13,3,0,0,13,3,545,4,558,7,0,1,0,6,3,6,0,0
07-21-20,Polk,75,5,73,5,2,0,83,5,1444,39,1527,44,0,0,2,47,3,28,0,2
07-21-20,Putnam,1267,53,1262,53,5,0,1490,63,13827,614,15317,677,1,8,24,868,28,391,0,31
07-21-20,Rhea,409,8,409,8,0,0,466,11,4051,76,4517,87,0,0,3,298,5,111,0,10
07-21-20,Roane,147,22,134,21,13,1,165,19,7400,280,7565,299,0,0,6,72,16,75,1,9
07-21-20,Robertson,1160,17,1159,17,1,0,1457,22,8311,52,9768,74,1,15,10,653,6,492,3,64
07-21-20,Rutherford,4716,98,4709,98,7,0,5683,108,34660,562,40343,670,2,43,133,2164,-37,2509,5,150
07-21-20,Scott,38,2,35,2,3,0,34,2,1599,40,1633,42,0,0,1,24,1,14,1,3
07-21-20,Sequatchie,64,3,64,3,0,0,80,1,2252,68,2332,69,0,0,4,42,-1,22,0,3
07-21-20,Sevier,1156,44,1104,44,52,0,1224,37,12622,217,13846,254,0,4,30,809,14,343,1,42
07-21-20,Shelby,16904,202,16870,203,34,-1,20291,247,184797,1635,205088,1882,7,252,438,11684,-243,4968,23,1085
07-21-20,Smith,259,40,252,40,7,0,281,43,2524,134,2805,177,0,2,5,130,35,127,0,8
07-21-20,Stewart,47,0,47,0,0,0,55,1,1142,18,1197,19,0,0,0,14,0,33,0,3
07-21-20,Sullivan,444,17,399,11,45,6,464,15,10545,112,11009,127,0,6,17,230,0,208,-1,34
07-21-20,Sumner,2571,66,2560,66,11,0,3151,73,19789,325,22940,398,1,62,34,1064,31,1445,4,256
07-21-20,Tipton,835,26,824,26,11,0,924,29,10204,223,11128,252,0,8,12,567,14,260,0,40
07-21-20,Trousdale,1547,4,1544,4,3,0,1604,7,2868,14,4472,21,0,6,2,1458,2,83,0,16
07-21-20,Unicoi,70,1,70,1,0,0,77,1,2234,36,2311,37,0,0,3,56,-2,14,1,2
07-21-20,Union,56,6,56,6,0,0,59,5,1649,54,1708,59,0,0,2,25,4,31,0,1
07-21-20,Van Buren,15,1,15,1,0,0,16,1,634,36,650,37,0,0,0,6,1,9,0,1
07-21-20,Warren,248,26,248,26,0,0,272,28,5311,527,5583,555,0,3,5,79,21,166,0,2
07-21-20,Washington,490,20,475,19,15,1,572,19,10748,282,11320,301,0,0,5,165,15,325,1,21
07-21-20,Wayne,157,7,156,8,1,-1,165,6,3249,35,3414,41,0,0,3,83,4,74,1,4
07-21-20,Weakley,109,8,104,8,5,0,114,9,3406,80,3520,89,0,1,0,53,8,55,0,4
07-21-20,White,132,8,131,8,1,0,160,9,3551,182,3711,191,0,3,0,74,8,55,0,8
07-21-20,Williamson,2599,37,2596,37,3,0,3036,49,31725,331,34761,380,0,18,69,1079,-32,1502,3,68
07-21-20,Wilson,1664,36,1662,36,2,0,1996,42,17923,216,19919,258,0,19,28,795,8,850,1,63
07-22-20,Anderson,335,8,324,10,11,-2,391,11,10720,63,11111,74,0,3,9,179,-1,153,1,22
07-22-20,Bedford,696,1,695,1,1,0,831,5,5194,22,6025,27,0,10,7,544,-6,142,0,26
07-22-20,Benton,33,1,27,1,6,0,34,1,1337,1,1371,2,0,1,0,13,1,19,0,3
07-22-20,Bledsoe,643,0,643,0,0,0,661,0,4168,15,4829,15,0,1,1,626,-1,16,0,9
07-22-20,Blount,663,71,641,69,22,2,776,90,10659,125,11435,215,0,6,21,322,50,335,2,31
07-22-20,Bradley,1284,13,1265,14,19,-1,1511,28,10270,-6,11781,22,0,8,29,831,-16,445,5,72
07-22-20,Campbell,106,4,99,3,7,1,121,3,4199,27,4320,30,0,1,1,60,3,45,0,7
07-22-20,Cannon,78,6,77,6,1,0,117,13,1559,11,1676,24,0,0,4,42,2,36,0,4
07-22-20,Carroll,90,5,75,4,15,1,89,5,2564,38,2653,43,0,2,2,40,3,48,0,10
07-22-20,Carter,225,5,217,5,8,0,247,8,4768,-171,5015,-163,0,2,0,62,5,161,2,24
07-22-20,Cheatham,382,7,381,7,1,0,455,14,4845,90,5300,104,0,4,4,159,3,219,0,16
07-22-20,Chester,126,1,121,1,5,0,137,5,1284,2,1421,7,0,0,5,43,-4,83,1,5
07-22-20,Claiborne,127,3,123,2,4,1,147,2,3378,45,3525,47,0,0,3,55,0,72,0,4
07-22-20,Clay,39,4,39,4,0,0,43,4,1069,6,1112,10,0,0,1,21,3,18,1,1
07-22-20,Cocke,238,7,225,5,13,2,254,10,3259,13,3513,23,0,1,8,127,-1,110,0,8
07-22-20,Coffee,221,1,216,2,5,-1,276,4,6445,59,6721,63,0,0,5,132,-4,89,0,9
07-22-20,Crockett,115,2,102,2,13,0,128,2,1270,6,1398,8,0,3,4,43,-2,69,1,5
07-22-20,Cumberland,276,3,275,3,1,0,359,1,9690,93,10049,94,0,6,0,182,3,88,1,21
07-22-20,Davidson,16695,150,16672,149,23,1,20239,234,143275,2012,163514,2246,1,173,419,11086,-270,5436,6,596
07-22-20,Decatur,75,6,49,6,26,0,80,6,1489,39,1569,45,0,0,3,23,3,52,1,3
07-22-20,Dekalb,184,4,184,4,0,0,208,4,3214,64,3422,68,0,1,3,74,1,109,2,7
07-22-20,Dickson,402,4,402,4,0,0,517,6,5738,108,6255,114,0,0,6,145,-2,257,2,24
07-22-20,Dyer,383,0,367,0,16,0,423,2,4181,-1,4604,1,0,5,3,169,-3,209,0,29
07-22-20,Fayette,495,0,490,-1,5,1,600,-3,7862,43,8462,40,1,8,7,289,-8,198,1,42
07-22-20,Fentress,46,1,46,1,0,0,50,1,1637,2,1687,3,0,0,1,24,0,22,0,2
07-22-20,Franklin,168,2,166,2,2,0,216,6,4574,28,4790,34,0,3,6,94,-4,71,0,8
07-22-20,Gibson,330,3,268,3,62,0,366,5,4659,24,5025,29,0,1,4,123,-1,206,0,14
07-22-20,Giles,223,10,223,10,0,0,254,13,3558,31,3812,44,2,4,8,73,0,146,2,15
07-22-20,Grainger,92,0,87,0,5,0,107,3,2125,17,2232,20,0,0,3,51,-3,41,0,8
07-22-20,Greene,237,-1,228,-1,9,0,277,0,5633,-55,5910,-55,0,4,1,107,-2,126,0,16
07-22-20,Grundy,74,1,72,1,2,0,88,0,1155,-7,1243,-7,0,2,0,58,1,14,0,13
07-22-20,Hamblen,743,5,732,6,11,-1,820,14,8218,101,9038,115,0,6,30,478,-25,259,3,46
07-22-20,Hamilton,4523,99,4514,99,9,0,5098,108,44222,146,49320,254,0,40,107,2769,-8,1714,11,192
07-22-20,Hancock,39,2,36,1,3,1,44,1,739,19,783,20,0,0,0,5,2,34,0,4
07-22-20,Hardeman,579,2,554,2,25,0,644,6,7322,15,7966,21,1,8,18,345,-17,226,0,28
07-22-20,Hardin,238,7,232,7,6,0,271,9,4611,56,4882,65,0,7,7,85,0,146,0,11
07-22-20,Hawkins,155,2,151,2,4,0,184,3,3842,-87,4026,-84,0,2,1,59,1,94,0,14
07-22-20,Haywood,206,3,197,2,9,1,227,6,2229,39,2456,45,0,4,4,85,-1,117,0,14
07-22-20,Henderson,211,5,155,4,56,1,224,2,2559,55,2783,57,0,0,3,63,2,148,1,8
07-22-20,Henry,75,6,72,5,3,1,91,6,3743,57,3834,63,1,1,2,49,3,25,1,9
07-22-20,Hickman,154,4,154,4,0,0,193,8,2362,18,2555,26,0,0,5,84,-1,70,0,3
07-22-20,Houston,31,0,31,0,0,0,36,0,938,17,974,17,0,0,0,11,0,20,0,4
07-22-20,Humphreys,63,1,62,1,1,0,76,1,1999,48,2075,49,0,2,1,19,0,42,0,2
07-22-20,Jackson,90,3,90,3,0,0,101,4,1247,13,1348,17,0,0,4,36,-1,54,1,3
07-22-20,Jefferson,289,5,278,5,11,0,316,8,5789,33,6105,41,0,1,7,171,-2,117,2,16
07-22-20,Johnson,52,0,50,0,2,0,57,0,2828,-54,2885,-54,0,0,0,38,0,14,0,5
07-22-20,Knox,2578,39,2499,43,79,-4,2912,57,54786,500,57698,557,3,21,54,1156,-18,1401,7,132
07-22-20,Lake,702,0,698,0,4,0,870,1,4047,12,4917,13,0,0,1,691,-1,11,0,3
07-22-20,Lauderdale,268,1,263,1,5,0,302,1,5299,34,5601,35,0,5,7,123,-6,140,0,21
07-22-20,Lawrence,324,3,324,3,0,0,396,3,4587,17,4983,20,0,6,12,157,-9,161,0,19
07-22-20,Lewis,22,1,22,1,0,0,25,2,1421,6,1446,8,0,0,2,9,-1,13,0,2
07-22-20,Lincoln,152,4,152,4,0,0,189,4,3263,30,3452,34,0,0,2,68,2,84,0,5
07-22-20,Loudon,443,6,425,6,18,0,472,8,5262,20,5734,28,0,3,6,289,0,151,1,13
07-22-20,Macon,736,7,734,7,2,0,845,10,3903,23,4748,33,0,9,12,536,-5,191,3,44
07-22-20,Madison,530,8,508,8,22,0,604,9,10023,-38,10627,-29,0,3,7,313,1,214,1,24
07-22-20,Marion,135,1,134,1,1,0,170,5,2513,-2,2683,3,0,4,7,76,-6,55,0,13
07-22-20,Marshall,173,0,173,0,0,0,200,1,3171,3,3371,4,0,2,6,103,-6,68,0,12
07-22-20,Maury,712,23,710,23,2,0,848,31,8143,66,8991,97,0,4,9,380,14,328,1,32
07-22-20,McMinn,384,2,379,2,5,0,466,1,6322,34,6788,35,0,19,10,228,-8,137,0,31
07-22-20,McNairy,178,0,167,0,11,0,194,3,2402,39,2596,42,0,1,3,70,-3,107,1,12
07-22-20,Meigs,61,1,61,1,0,0,75,1,1303,2,1378,3,0,0,0,31,1,30,0,4
07-22-20,Monroe,213,0,203,2,10,-2,245,6,3067,15,3312,21,0,7,3,137,-3,69,0,17
07-22-20,Montgomery,1222,26,1215,26,7,0,1389,34,18982,307,20371,341,0,9,26,436,0,777,4,56
07-22-20,Moore,34,2,34,2,0,0,41,2,731,2,772,4,0,0,2,16,0,18,0,0
07-22-20,Morgan,46,1,46,1,0,0,55,3,4222,23,4277,26,0,1,2,34,-1,11,0,2
07-22-20,Obion,191,0,184,0,7,0,218,0,3421,57,3639,57,0,3,1,93,-1,95,0,15
07-22-20,Out of State,2268,89,2266,89,2,0,2173,114,135608,3207,137781,3321,0,10,45,771,44,1487,-3,45
07-22-20,Overton,100,2,98,0,2,2,112,0,3001,20,3113,20,0,1,3,73,-1,26,0,3
07-22-20,Pending,2707,1326,2696,1321,11,5,2876,1334,106226,11066,109102,12400,1,2,73,438,1252,2267,4,13
07-22-20,Perry,53,1,53,1,0,0,61,0,1180,10,1241,10,0,0,3,38,-2,15,0,3
07-22-20,Pickett,13,0,13,0,0,0,13,0,544,-1,557,-1,0,1,0,6,0,6,0,0
07-22-20,Polk,79,4,76,3,3,1,86,3,1449,5,1535,8,0,0,0,47,4,32,0,2
07-22-20,Putnam,1275,8,1270,8,5,0,1501,11,13916,89,15417,100,0,8,26,894,-18,373,5,36
07-22-20,Rhea,409,0,409,0,0,0,469,3,4068,17,4537,20,1,1,2,300,-3,108,0,10
07-22-20,Roane,156,9,142,8,14,1,178,13,7504,104,7682,117,0,0,4,76,5,80,1,10
07-22-20,Robertson,1184,24,1183,24,1,0,1499,42,8415,104,9914,146,0,15,17,670,7,499,4,68
07-22-20,Rutherford,4828,112,4821,112,7,0,5817,134,35331,671,41148,805,0,43,103,2267,9,2518,2,152
07-22-20,Scott,39,1,36,1,3,0,37,3,1617,18,1654,21,0,0,0,24,1,15,0,3
07-22-20,Sequatchie,68,4,68,4,0,0,82,2,2260,8,2342,10,0,0,1,43,3,25,0,3
07-22-20,Sevier,1174,18,1122,18,52,0,1251,27,12761,139,14012,166,0,4,38,847,-20,323,1,43
07-22-20,Shelby,16966,62,16932,62,34,0,20472,181,186817,2020,207289,2201,5,257,418,12102,-361,4607,20,1105
07-22-20,Smith,261,2,254,2,7,0,285,4,2548,24,2833,28,0,2,5,135,-3,124,1,9
07-22-20,Stewart,48,1,48,1,0,0,57,2,1165,23,1222,25,0,0,0,14,1,34,0,3
07-22-20,Sullivan,457,13,411,12,46,1,480,16,9938,-607,10418,-591,0,6,18,248,-5,203,0,34
07-22-20,Sumner,2670,99,2659,99,11,0,3261,110,20294,505,23555,615,0,62,57,1121,42,1487,1,257
07-22-20,Tipton,840,5,829,5,11,0,933,9,10319,115,11252,124,0,8,12,579,-7,253,0,40
07-22-20,Trousdale,1548,1,1545,1,3,0,1604,0,2913,45,4517,45,0,6,0,1458,1,84,0,16
07-22-20,Unicoi,75,5,74,4,1,1,81,4,2204,-30,2285,-26,0,0,0,56,5,19,0,2
07-22-20,Union,59,3,59,3,0,0,62,3,1665,16,1727,19,0,0,2,27,1,32,0,1
07-22-20,Van Buren,15,0,15,0,0,0,16,0,633,-1,649,-1,0,0,0,6,0,9,0,1
07-22-20,Warren,248,0,248,0,0,0,271,-1,5426,115,5697,114,0,3,8,87,-8,158,0,2
07-22-20,Washington,502,12,487,12,15,0,590,18,10468,-280,11058,-262,0,0,5,170,7,332,2,23
07-22-20,Wayne,159,2,158,2,1,0,167,2,3255,6,3422,8,0,0,9,92,-7,67,0,4
07-22-20,Weakley,109,0,104,0,5,0,115,1,3416,10,3531,11,0,1,1,54,-1,54,0,4
07-22-20,White,138,6,137,6,1,0,167,7,3611,60,3778,67,0,3,1,75,5,60,1,9
07-22-20,Williamson,2648,49,2645,49,3,0,3094,58,32213,488,35307,546,1,19,80,1159,-32,1470,2,70
07-22-20,Wilson,1688,24,1686,24,2,0,2033,37,18191,268,20224,305,0,19,36,831,-12,838,3,66
07-23-20,Anderson,374,39,363,39,11,0,437,46,11118,398,11555,444,0,3,21,200,18,171,0,22
07-23-20,Bedford,711,15,710,15,1,0,852,21,5322,128,6174,149,0,10,9,553,6,148,0,26
07-23-20,Benton,37,4,31,4,6,0,38,4,1411,74,1449,78,0,1,1,14,3,22,0,3
07-23-20,Bledsoe,646,3,646,3,0,0,663,2,4183,15,4846,17,0,1,0,626,3,19,0,9
07-23-20,Blount,709,46,685,44,24,2,831,55,11009,350,11840,405,1,7,24,346,21,356,2,33
07-23-20,Bradley,1330,46,1311,46,19,0,1574,63,10506,236,12080,299,1,9,55,886,-10,435,1,73
07-23-20,Campbell,115,9,108,9,7,0,130,9,4301,102,4431,111,0,1,4,64,5,50,0,7
07-23-20,Cannon,87,9,86,9,1,0,122,5,1632,73,1754,78,0,0,3,45,6,42,0,4
07-23-20,Carroll,107,17,89,14,18,3,107,18,2697,133,2804,151,0,2,1,41,16,64,0,10
07-23-20,Carter,250,25,241,24,9,1,274,27,5164,396,5438,423,0,2,2,64,23,184,0,24
07-23-20,Cheatham,397,15,396,15,1,0,470,15,5017,172,5487,187,0,4,12,171,3,222,0,16
07-23-20,Chester,132,6,127,6,5,0,141,4,1347,63,1488,67,0,0,0,43,6,89,1,6
07-23-20,Claiborne,135,8,130,7,5,1,153,6,3499,121,3652,127,0,0,-1,54,9,81,0,4
07-23-20,Clay,41,2,41,2,0,0,45,2,1088,19,1133,21,0,0,6,27,-4,14,1,2
07-23-20,Cocke,251,13,238,13,13,0,269,15,3399,140,3668,155,0,1,5,132,8,118,0,8
07-23-20,Coffee,233,12,227,11,6,1,290,14,6586,141,6876,155,0,0,3,135,9,98,0,9
07-23-20,Crockett,130,15,117,15,13,0,143,15,1308,38,1451,53,0,3,5,48,10,79,1,6
07-23-20,Cumberland,287,11,286,11,1,0,374,15,9893,203,10267,218,0,6,9,191,2,90,1,22
07-23-20,Davidson,16956,261,16930,258,26,3,20587,348,146020,2745,166607,3093,6,179,333,11419,-78,5358,11,607
07-23-20,Decatur,85,10,57,8,28,2,89,9,1622,133,1711,142,0,0,1,24,9,61,0,3
07-23-20,Dekalb,192,8,192,8,0,0,216,8,3257,43,3473,51,0,1,1,75,7,116,0,7
07-23-20,Dickson,421,19,421,19,0,0,540,23,5920,182,6460,205,0,0,6,151,13,270,1,25
07-23-20,Dyer,400,17,384,17,16,0,440,17,4293,112,4733,129,0,5,10,179,7,216,2,31
07-23-20,Fayette,510,15,505,15,5,0,624,24,8065,203,8689,227,0,8,9,298,6,204,0,42
07-23-20,Fentress,48,2,48,2,0,0,52,2,1678,41,1730,43,0,0,1,25,1,23,1,3
07-23-20,Franklin,171,3,169,3,2,0,222,6,4802,228,5024,234,0,3,5,99,-2,69,0,8
07-23-20,Gibson,346,16,283,15,63,1,385,19,4822,163,5207,182,0,1,9,132,7,213,1,15
07-23-20,Giles,234,11,234,11,0,0,268,14,3656,98,3924,112,0,4,1,74,10,156,1,16
07-23-20,Grainger,97,5,92,5,5,0,114,7,2183,58,2297,65,0,0,7,58,-2,39,0,8
07-23-20,Greene,243,6,234,6,9,0,288,11,5862,229,6150,240,0,4,2,109,4,130,0,16
07-23-20,Grundy,77,3,75,3,2,0,92,4,1192,37,1284,41,0,2,1,59,2,16,1,14
07-23-20,Hamblen,793,50,782,50,11,0,876,56,8530,312,9406,368,0,6,23,501,27,286,3,49
07-23-20,Hamilton,4604,81,4595,81,9,0,5183,85,45601,1379,50784,1464,1,41,98,2867,-18,1696,2,194
07-23-20,Hancock,43,4,38,2,5,2,46,2,773,34,819,36,0,0,0,5,4,38,1,5
07-23-20,Hardeman,614,35,590,36,24,-1,680,36,7499,177,8179,213,1,9,11,356,23,249,3,31
07-23-20,Hardin,260,22,253,21,7,1,296,25,4917,306,5213,331,0,7,10,95,12,158,1,12
07-23-20,Hawkins,162,7,158,7,4,0,197,13,4002,160,4199,173,0,2,2,61,5,99,2,16
07-23-20,Haywood,224,18,215,18,9,0,244,17,2291,62,2535,79,0,4,10,95,8,125,0,14
07-23-20,Henderson,252,41,192,37,60,4,267,43,2748,189,3015,232,0,0,7,70,34,182,0,8
07-23-20,Henry,88,13,85,13,3,0,105,14,3883,140,3988,154,0,1,2,51,11,36,0,9
07-23-20,Hickman,161,7,161,7,0,0,202,9,2425,63,2627,72,0,0,16,100,-9,61,1,4
07-23-20,Houston,34,3,34,3,0,0,39,3,947,9,986,12,0,0,2,13,1,21,0,4
07-23-20,Humphreys,63,0,62,0,1,0,76,0,2053,54,2129,54,1,3,2,21,-3,39,1,3
07-23-20,Jackson,91,1,91,1,0,0,102,1,1288,41,1390,42,0,0,3,39,-2,52,0,3
07-23-20,Jefferson,317,28,306,28,11,0,347,31,6173,384,6520,415,0,1,11,182,17,134,1,17
07-23-20,Johnson,54,2,52,2,2,0,59,2,2911,83,2970,85,0,0,0,38,2,16,0,5
