Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
08/30/2020,St. Lawrence,1,275,230,42926
08/31/2020,St. Lawrence,0,275,357,43283
09/01/2020,St. Lawrence,4,279,324,43607
09/02/2020,St. Lawrence,8,287,313,43920
09/03/2020,St. Lawrence,4,291,1157,45077
09/04/2020,St. Lawrence,2,293,1004,46081
09/05/2020,St. Lawrence,3,296,1005,47086
09/06/2020,St. Lawrence,1,297,698,47784
09/07/2020,St. Lawrence,0,297,421,48205
09/08/2020,St. Lawrence,4,301,254,48459
09/09/2020,St. Lawrence,1,302,300,48759
09/10/2020,St. Lawrence,1,303,1032,49791
09/11/2020,St. Lawrence,1,304,591,50382
09/12/2020,St. Lawrence,0,304,551,50933
09/13/2020,St. Lawrence,3,307,278,51211
09/14/2020,St. Lawrence,1,308,338,51549
09/15/2020,St. Lawrence,2,310,267,51816
09/16/2020,St. Lawrence,3,313,1027,52843
09/17/2020,St. Lawrence,1,314,560,53403
09/18/2020,St. Lawrence,1,315,459,53862
09/19/2020,St. Lawrence,3,318,616,54478
09/20/2020,St. Lawrence,0,318,274,54752
09/21/2020,St. Lawrence,1,319,231,54983
09/22/2020,St. Lawrence,1,320,339,55322
09/23/2020,St. Lawrence,2,322,598,55920
09/24/2020,St. Lawrence,0,322,804,56724
09/25/2020,St. Lawrence,0,322,844,57568
09/26/2020,St. Lawrence,0,322,475,58043
09/27/2020,St. Lawrence,2,324,345,58388
09/28/2020,St. Lawrence,1,325,210,58598
09/29/2020,St. Lawrence,2,327,1949,60547
09/30/2020,St. Lawrence,3,330,1096,61643
10/01/2020,St. Lawrence,1,331,852,62495
10/02/2020,St. Lawrence,2,333,799,63294
10/03/2020,St. Lawrence,2,335,653,63947
10/04/2020,St. Lawrence,1,336,236,64183
10/05/2020,St. Lawrence,1,337,646,64829
10/06/2020,St. Lawrence,0,337,1964,66793
10/07/2020,St. Lawrence,2,339,435,67228
10/08/2020,St. Lawrence,3,342,1328,68556
03/01/2020,Steuben,0,0,0,0
03/02/2020,Steuben,0,0,0,0
03/03/2020,Steuben,0,0,0,0
03/04/2020,Steuben,0,0,0,0
03/05/2020,Steuben,0,0,0,0
03/06/2020,Steuben,0,0,0,0
03/07/2020,Steuben,0,0,0,0
03/08/2020,Steuben,0,0,0,0
03/09/2020,Steuben,0,0,0,0
03/10/2020,Steuben,0,0,0,0
03/11/2020,Steuben,0,0,0,0
03/12/2020,Steuben,0,0,0,0
03/13/2020,Steuben,0,0,1,1
03/14/2020,Steuben,0,0,0,1
03/15/2020,Steuben,0,0,0,1
03/16/2020,Steuben,0,0,0,1
03/17/2020,Steuben,0,0,0,1
03/18/2020,Steuben,0,0,4,5
03/19/2020,Steuben,0,0,3,8
03/20/2020,Steuben,2,2,27,35
03/21/2020,Steuben,1,3,17,52
03/22/2020,Steuben,1,4,10,62
03/23/2020,Steuben,1,5,2,64
03/24/2020,Steuben,3,8,13,77
03/25/2020,Steuben,3,11,30,107
03/26/2020,Steuben,1,12,25,132
03/27/2020,Steuben,1,13,27,159
03/28/2020,Steuben,4,17,22,181
03/29/2020,Steuben,2,19,8,189
03/30/2020,Steuben,5,24,39,228
03/31/2020,Steuben,14,38,56,284
04/01/2020,Steuben,5,43,25,309
04/02/2020,Steuben,3,46,36,345
04/03/2020,Steuben,9,55,27,372
04/04/2020,Steuben,8,63,31,403
04/05/2020,Steuben,12,75,40,443
04/06/2020,Steuben,0,75,22,465
04/07/2020,Steuben,7,82,67,532
04/08/2020,Steuben,7,89,50,582
04/09/2020,Steuben,28,117,97,679
04/10/2020,Steuben,2,119,28,707
04/11/2020,Steuben,2,121,12,719
04/12/2020,Steuben,2,123,10,729
04/13/2020,Steuben,24,147,90,819
04/14/2020,Steuben,4,151,24,843
04/15/2020,Steuben,3,154,20,863
04/16/2020,Steuben,0,154,25,888
04/17/2020,Steuben,6,160,92,980
04/18/2020,Steuben,7,167,100,1080
04/19/2020,Steuben,0,167,4,1084
04/20/2020,Steuben,3,170,33,1117
04/21/2020,Steuben,1,171,41,1158
04/22/2020,Steuben,0,171,24,1182
04/23/2020,Steuben,0,171,28,1210
04/24/2020,Steuben,33,204,556,1766
04/25/2020,Steuben,3,207,35,1801
04/26/2020,Steuben,2,209,10,1811
04/27/2020,Steuben,1,210,58,1869
04/28/2020,Steuben,4,214,105,1974
04/29/2020,Steuben,2,216,63,2037
04/30/2020,Steuben,0,216,42,2079
05/01/2020,Steuben,1,217,62,2141
05/02/2020,Steuben,1,218,41,2182
05/03/2020,Steuben,1,219,70,2252
05/04/2020,Steuben,2,221,90,2342
05/05/2020,Steuben,2,223,114,2456
05/06/2020,Steuben,1,224,66,2522
05/07/2020,Steuben,1,225,101,2623
05/08/2020,Steuben,1,226,228,2851
05/09/2020,Steuben,1,227,73,2924
05/10/2020,Steuben,1,228,58,2982
05/11/2020,Steuben,1,229,90,3072
05/12/2020,Steuben,1,230,306,3378
05/13/2020,Steuben,0,230,103,3481
05/14/2020,Steuben,1,231,110,3591
05/15/2020,Steuben,2,233,68,3659
05/16/2020,Steuben,1,234,97,3756
05/17/2020,Steuben,1,235,67,3823
05/18/2020,Steuben,1,236,126,3949
05/19/2020,Steuben,1,237,314,4263
05/20/2020,Steuben,1,238,133,4396
05/21/2020,Steuben,2,240,161,4557
05/22/2020,Steuben,0,240,114,4671
05/23/2020,Steuben,0,240,83,4754
05/24/2020,Steuben,0,240,72,4826
05/25/2020,Steuben,0,240,79,4905
05/26/2020,Steuben,1,241,221,5126
05/27/2020,Steuben,0,241,132,5258
05/28/2020,Steuben,0,241,98,5356
05/29/2020,Steuben,0,241,133,5489
05/30/2020,Steuben,0,241,122,5611
05/31/2020,Steuben,0,241,91,5702
06/01/2020,Steuben,1,242,133,5835
06/02/2020,Steuben,1,243,332,6167
06/03/2020,Steuben,2,245,187,6354
06/04/2020,Steuben,1,246,148,6502
06/05/2020,Steuben,5,251,360,6862
06/06/2020,Steuben,0,251,120,6982
06/07/2020,Steuben,0,251,162,7144
06/08/2020,Steuben,1,252,196,7340
06/09/2020,Steuben,1,253,238,7578
06/10/2020,Steuben,1,254,374,7952
06/11/2020,Steuben,0,254,239,8191
06/12/2020,Steuben,1,255,278,8469
06/13/2020,Steuben,0,255,158,8627
06/14/2020,Steuben,1,256,198,8825
06/15/2020,Steuben,1,257,346,9171
06/16/2020,Steuben,0,257,306,9477
06/17/2020,Steuben,0,257,359,9836
06/18/2020,Steuben,0,257,257,10093
06/19/2020,Steuben,4,261,133,10226
06/20/2020,Steuben,0,261,172,10398
06/21/2020,Steuben,2,263,204,10602
06/22/2020,Steuben,0,263,163,10765
06/23/2020,Steuben,0,263,263,11028
06/24/2020,Steuben,1,264,245,11273
06/25/2020,Steuben,0,264,220,11493
06/26/2020,Steuben,0,264,178,11671
06/27/2020,Steuben,2,266,236,11907
06/28/2020,Steuben,0,266,171,12078
06/29/2020,Steuben,0,266,165,12243
06/30/2020,Steuben,2,268,402,12645
07/01/2020,Steuben,0,268,213,12858
07/02/2020,Steuben,0,268,201,13059
07/03/2020,Steuben,1,269,282,13341
07/04/2020,Steuben,1,270,209,13550
07/05/2020,Steuben,1,271,252,13802
07/06/2020,Steuben,0,271,195,13997
07/07/2020,Steuben,0,271,223,14220
07/08/2020,Steuben,1,272,199,14419
07/09/2020,Steuben,0,272,182,14601
07/10/2020,Steuben,2,274,183,14784
07/11/2020,Steuben,0,274,247,15031
07/12/2020,Steuben,2,276,101,15132
07/13/2020,Steuben,2,278,292,15424
07/14/2020,Steuben,1,279,402,15826
07/15/2020,Steuben,0,279,299,16125
07/16/2020,Steuben,0,279,254,16379
07/17/2020,Steuben,1,280,228,16607
07/18/2020,Steuben,1,281,178,16785
07/19/2020,Steuben,1,282,172,16957
07/20/2020,Steuben,1,283,119,17076
07/21/2020,Steuben,0,283,324,17400
07/22/2020,Steuben,1,284,359,17759
07/23/2020,Steuben,1,285,226,17985
07/24/2020,Steuben,3,288,297,18282
07/25/2020,Steuben,0,288,179,18461
07/26/2020,Steuben,0,288,187,18648
07/27/2020,Steuben,1,289,161,18809
07/28/2020,Steuben,1,290,330,19139
07/29/2020,Steuben,0,290,393,19532
07/30/2020,Steuben,0,290,266,19798
07/31/2020,Steuben,0,290,216,20014
08/01/2020,Steuben,2,292,147,20161
08/02/2020,Steuben,0,292,95,20256
08/03/2020,Steuben,2,294,171,20427
08/04/2020,Steuben,3,297,423,20850
08/05/2020,Steuben,0,297,253,21103
08/06/2020,Steuben,0,297,221,21324
08/07/2020,Steuben,1,298,203,21527
08/08/2020,Steuben,0,298,298,21825
08/09/2020,Steuben,0,298,218,22043
08/10/2020,Steuben,2,300,380,22423
08/11/2020,Steuben,0,300,325,22748
08/12/2020,Steuben,1,301,320,23068
08/13/2020,Steuben,2,303,275,23343
08/14/2020,Steuben,3,306,348,23691
08/15/2020,Steuben,0,306,388,24079
08/16/2020,Steuben,1,307,237,24316
08/17/2020,Steuben,0,307,156,24472
08/18/2020,Steuben,0,307,286,24758
08/19/2020,Steuben,0,307,204,24962
08/20/2020,Steuben,1,308,380,25342
08/21/2020,Steuben,1,309,316,25658
08/22/2020,Steuben,1,310,241,25899
08/23/2020,Steuben,0,310,295,26194
08/24/2020,Steuben,0,310,156,26350
08/25/2020,Steuben,0,310,299,26649
08/26/2020,Steuben,1,311,263,26912
08/27/2020,Steuben,1,312,337,27249
08/28/2020,Steuben,1,313,360,27609
08/29/2020,Steuben,2,315,213,27822
08/30/2020,Steuben,0,315,246,28068
08/31/2020,Steuben,0,315,230,28298
09/01/2020,Steuben,0,315,273,28571
09/02/2020,Steuben,1,316,286,28857
09/03/2020,Steuben,3,319,163,29020
09/04/2020,Steuben,0,319,237,29257
09/05/2020,Steuben,1,320,150,29407
09/06/2020,Steuben,0,320,134,29541
09/07/2020,Steuben,3,323,139,29680
09/08/2020,Steuben,2,325,338,30018
09/09/2020,Steuben,0,325,401,30419
09/10/2020,Steuben,1,326,83,30502
09/11/2020,Steuben,0,326,307,30809
09/12/2020,Steuben,0,326,132,30941
09/13/2020,Steuben,0,326,277,31218
09/14/2020,Steuben,5,331,339,31557
09/15/2020,Steuben,3,334,273,31830
09/16/2020,Steuben,5,339,346,32176
09/17/2020,Steuben,3,342,265,32441
09/18/2020,Steuben,2,344,316,32757
09/19/2020,Steuben,6,350,373,33130
09/20/2020,Steuben,3,353,195,33325
09/21/2020,Steuben,7,360,317,33642
09/22/2020,Steuben,6,366,440,34082
09/23/2020,Steuben,10,376,347,34429
09/24/2020,Steuben,11,387,305,34734
09/25/2020,Steuben,17,404,488,35222
09/26/2020,Steuben,12,416,387,35609
09/27/2020,Steuben,4,420,170,35779
09/28/2020,Steuben,30,450,517,36296
09/29/2020,Steuben,3,453,407,36703
09/30/2020,Steuben,11,464,440,37143
10/01/2020,Steuben,35,499,413,37556
10/02/2020,Steuben,21,520,456,38012
10/03/2020,Steuben,14,534,354,38366
10/04/2020,Steuben,6,540,242,38608
10/05/2020,Steuben,30,570,578,39186
10/06/2020,Steuben,15,585,567,39753
10/07/2020,Steuben,23,608,492,40245
10/08/2020,Steuben,24,632,412,40657
03/01/2020,Suffolk,0,0,0,0
03/02/2020,Suffolk,0,0,0,0
03/03/2020,Suffolk,0,0,0,0
03/04/2020,Suffolk,0,0,2,2
03/05/2020,Suffolk,0,0,2,4
03/06/2020,Suffolk,0,0,1,5
03/07/2020,Suffolk,0,0,2,7
03/08/2020,Suffolk,1,1,11,18
03/09/2020,Suffolk,0,1,4,22
03/10/2020,Suffolk,5,6,24,46
03/11/2020,Suffolk,5,11,24,70
03/12/2020,Suffolk,11,22,73,143
03/13/2020,Suffolk,10,32,79,222
03/14/2020,Suffolk,9,41,38,260
03/15/2020,Suffolk,22,63,95,355
03/16/2020,Suffolk,22,85,109,464
03/17/2020,Suffolk,31,116,179,643
03/18/2020,Suffolk,62,178,361,1004
03/19/2020,Suffolk,193,371,766,1770
03/20/2020,Suffolk,290,661,1461,3231
03/21/2020,Suffolk,373,1034,1578,4809
03/22/2020,Suffolk,424,1458,1153,5962
03/23/2020,Suffolk,422,1880,1047,7009
03/24/2020,Suffolk,380,2260,854,7863
03/25/2020,Suffolk,475,2735,1189,9052
03/26/2020,Suffolk,650,3385,1333,10385
03/27/2020,Suffolk,753,4138,1690,12075
03/28/2020,Suffolk,885,5023,2155,14230
03/29/2020,Suffolk,768,5791,1598,15828
03/30/2020,Suffolk,922,6713,1857,17685
03/31/2020,Suffolk,892,7605,1620,19305
04/01/2020,Suffolk,1141,8746,2148,21453
04/02/2020,Suffolk,1408,10154,2575,24028
04/03/2020,Suffolk,1216,11370,2463,26491
04/04/2020,Suffolk,1035,12405,2200,28691
04/05/2020,Suffolk,1082,13487,2211,30902
04/06/2020,Suffolk,1030,14517,2323,33225
04/07/2020,Suffolk,1327,15844,3139,36364
04/08/2020,Suffolk,1569,17413,3889,40253
04/09/2020,Suffolk,1279,18692,2942,43195
04/10/2020,Suffolk,1191,19883,2556,45751
04/11/2020,Suffolk,933,20816,2215,47966
04/12/2020,Suffolk,827,21643,2164,50130
04/13/2020,Suffolk,819,22462,2246,52376
04/14/2020,Suffolk,816,23278,2135,54511
04/15/2020,Suffolk,904,24182,2536,57047
04/16/2020,Suffolk,853,25035,2496,59543
04/17/2020,Suffolk,1108,26143,3385,62928
04/18/2020,Suffolk,745,26888,2392,65320
04/19/2020,Suffolk,774,27662,2278,67598
04/20/2020,Suffolk,492,28154,1482,69080
04/21/2020,Suffolk,700,28854,2188,71268
04/22/2020,Suffolk,713,29567,2428,73696
04/23/2020,Suffolk,1039,30606,3858,77554
04/24/2020,Suffolk,762,31368,2860,80414
04/25/2020,Suffolk,691,32059,2830,83244
04/26/2020,Suffolk,411,32470,1826,85070
04/27/2020,Suffolk,254,32724,1429,86499
04/28/2020,Suffolk,541,33265,2669,89168
04/29/2020,Suffolk,399,33664,2193,91361
04/30/2020,Suffolk,373,34037,2207,93568
05/01/2020,Suffolk,441,34478,2660,96228
05/02/2020,Suffolk,377,34855,2521,98749
05/03/2020,Suffolk,222,35077,1640,100389
05/04/2020,Suffolk,198,35275,1586,101975
05/05/2020,Suffolk,268,35543,2112,104087
05/06/2020,Suffolk,349,35892,2668,106755
05/07/2020,Suffolk,331,36223,2357,109112
05/08/2020,Suffolk,238,36461,2227,111339
05/09/2020,Suffolk,241,36702,2556,113895
05/10/2020,Suffolk,209,36911,2014,115909
05/11/2020,Suffolk,151,37062,1964,117873
05/12/2020,Suffolk,243,37305,2950,120823
05/13/2020,Suffolk,239,37544,3229,124052
05/14/2020,Suffolk,175,37719,2777,126829
05/15/2020,Suffolk,223,37942,3048,129877
05/16/2020,Suffolk,175,38117,2818,132695
05/17/2020,Suffolk,107,38224,1948,134643
05/18/2020,Suffolk,103,38327,2118,136761
05/19/2020,Suffolk,84,38411,2416,139177
05/20/2020,Suffolk,142,38553,3623,142800
05/21/2020,Suffolk,119,38672,3022,145822
05/22/2020,Suffolk,130,38802,4005,149827
05/23/2020,Suffolk,162,38964,3865,153692
05/24/2020,Suffolk,126,39090,4010,157702
05/25/2020,Suffolk,109,39199,3241,160943
05/26/2020,Suffolk,59,39258,2492,163435
05/27/2020,Suffolk,101,39359,4482,167917
05/28/2020,Suffolk,86,39445,4591,172508
05/29/2020,Suffolk,87,39532,4388,176896
05/30/2020,Suffolk,111,39643,5138,182034
05/31/2020,Suffolk,62,39705,4294,186328
06/01/2020,Suffolk,275,39980,4365,190693
06/02/2020,Suffolk,82,40062,4840,195533
06/03/2020,Suffolk,91,40153,5178,200711
06/04/2020,Suffolk,86,40239,5202,205913
06/05/2020,Suffolk,39,40278,5505,211418
06/06/2020,Suffolk,51,40329,4582,216000
06/07/2020,Suffolk,48,40377,4833,220833
06/08/2020,Suffolk,49,40426,4098,224931
06/09/2020,Suffolk,38,40464,4099,229030
06/10/2020,Suffolk,48,40512,5079,234109
06/11/2020,Suffolk,47,40559,5206,239315
06/12/2020,Suffolk,56,40615,5879,245194
06/13/2020,Suffolk,44,40659,4243,249437
06/14/2020,Suffolk,33,40692,4110,253547
06/15/2020,Suffolk,46,40738,4866,258413
06/16/2020,Suffolk,32,40770,4086,262499
06/17/2020,Suffolk,40,40810,5476,267975
06/18/2020,Suffolk,54,40864,5570,273545
06/19/2020,Suffolk,44,40908,4391,277936
06/20/2020,Suffolk,64,40972,5243,283179
06/21/2020,Suffolk,38,41010,3952,287131
06/22/2020,Suffolk,46,41056,3530,290661
06/23/2020,Suffolk,45,41101,3941,294602
06/24/2020,Suffolk,50,41151,5529,300131
06/25/2020,Suffolk,57,41208,5076,305207
06/26/2020,Suffolk,45,41253,4615,309822
06/27/2020,Suffolk,53,41306,5095,314917
06/28/2020,Suffolk,33,41339,4481,319398
06/29/2020,Suffolk,46,41385,3312,322710
06/30/2020,Suffolk,42,41427,4047,326757
07/01/2020,Suffolk,64,41491,5730,332487
07/02/2020,Suffolk,47,41538,4791,337278
07/03/2020,Suffolk,47,41585,4110,341388
07/04/2020,Suffolk,57,41642,5933,347321
07/05/2020,Suffolk,43,41685,3812,351133
07/06/2020,Suffolk,45,41730,4226,355359
07/07/2020,Suffolk,69,41799,4108,359467
07/08/2020,Suffolk,50,41849,5372,364839
07/09/2020,Suffolk,62,41911,6245,371084
07/10/2020,Suffolk,76,41987,5490,376574
07/11/2020,Suffolk,41,42028,4260,380834
07/12/2020,Suffolk,84,42112,4517,385351
07/13/2020,Suffolk,102,42214,4795,390146
07/14/2020,Suffolk,53,42267,4756,394902
07/15/2020,Suffolk,66,42333,6205,401107
07/16/2020,Suffolk,49,42382,4822,405929
07/17/2020,Suffolk,58,42440,4671,410600
07/18/2020,Suffolk,26,42466,2755,413355
07/19/2020,Suffolk,30,42496,4235,417590
07/20/2020,Suffolk,79,42575,4508,422098
07/21/2020,Suffolk,46,42621,4070,426168
07/22/2020,Suffolk,94,42715,5525,431693
07/23/2020,Suffolk,58,42773,6010,437703
07/24/2020,Suffolk,49,42822,5594,443297
07/25/2020,Suffolk,61,42883,4214,447511
07/26/2020,Suffolk,84,42967,5292,452803
07/27/2020,Suffolk,57,43024,4926,457729
07/28/2020,Suffolk,60,43084,4399,462128
07/29/2020,Suffolk,86,43170,6247,468375
07/30/2020,Suffolk,54,43224,5371,473746
07/31/2020,Suffolk,76,43300,6595,480341
08/01/2020,Suffolk,45,43345,4797,485138
08/02/2020,Suffolk,50,43395,4339,489477
08/03/2020,Suffolk,73,43468,5697,495174
08/04/2020,Suffolk,85,43553,5570,500744
08/05/2020,Suffolk,77,43630,7082,507826
08/06/2020,Suffolk,51,43681,5537,513363
08/07/2020,Suffolk,68,43749,6401,519764
08/08/2020,Suffolk,37,43786,6048,525812
08/09/2020,Suffolk,58,43844,4029,529841
08/10/2020,Suffolk,49,43893,4999,534840
08/11/2020,Suffolk,55,43948,5030,539870
08/12/2020,Suffolk,39,43987,6363,546233
08/13/2020,Suffolk,58,44045,6154,552387
08/14/2020,Suffolk,64,44109,6312,558699
08/15/2020,Suffolk,50,44159,5886,564585
08/16/2020,Suffolk,26,44185,3839,568424
08/17/2020,Suffolk,50,44235,4631,573055
08/18/2020,Suffolk,70,44305,7334,580389
08/19/2020,Suffolk,48,44353,6779,587168
08/20/2020,Suffolk,47,44400,6908,594076
08/21/2020,Suffolk,56,44456,7213,601289
08/22/2020,Suffolk,42,44498,5256,606545
08/23/2020,Suffolk,21,44519,4910,611455
08/24/2020,Suffolk,42,44561,4505,615960
08/25/2020,Suffolk,44,44605,4955,620915
08/26/2020,Suffolk,36,44641,6990,627905
08/27/2020,Suffolk,37,44678,7132,635037
08/28/2020,Suffolk,34,44712,6415,641452
08/29/2020,Suffolk,51,44763,7199,648651
08/30/2020,Suffolk,57,44820,5198,653849
08/31/2020,Suffolk,65,44885,8045,661894
09/01/2020,Suffolk,55,44940,5761,667655
09/02/2020,Suffolk,66,45006,6644,674299
09/03/2020,Suffolk,96,45102,6039,680338
09/04/2020,Suffolk,98,45200,6619,686957
09/05/2020,Suffolk,58,45258,5274,692231
09/06/2020,Suffolk,46,45304,4364,696595
09/07/2020,Suffolk,52,45356,3680,700275
09/08/2020,Suffolk,55,45411,3080,703355
09/09/2020,Suffolk,52,45463,6741,710096
09/10/2020,Suffolk,71,45534,6839,716935
09/11/2020,Suffolk,81,45615,6077,723012
09/12/2020,Suffolk,68,45683,6000,729012
09/13/2020,Suffolk,31,45714,4905,733917
09/14/2020,Suffolk,71,45785,5634,739551
09/15/2020,Suffolk,58,45843,4753,744304
09/16/2020,Suffolk,72,45915,8319,752623
09/17/2020,Suffolk,41,45956,5925,758548
09/18/2020,Suffolk,54,46010,8053,766601
09/19/2020,Suffolk,51,46061,6712,773313
09/20/2020,Suffolk,48,46109,5208,778521
09/21/2020,Suffolk,67,46176,5863,784384
09/22/2020,Suffolk,32,46208,5254,789638
09/23/2020,Suffolk,33,46241,6408,796046
09/24/2020,Suffolk,52,46293,5646,801692
09/25/2020,Suffolk,52,46345,6759,808451
09/26/2020,Suffolk,42,46387,5435,813886
09/27/2020,Suffolk,41,46428,4697,818583
09/28/2020,Suffolk,36,46464,4300,822883
09/29/2020,Suffolk,53,46517,3988,826871
09/30/2020,Suffolk,46,46563,5924,832795
10/01/2020,Suffolk,104,46667,8609,841404
10/02/2020,Suffolk,103,46770,10195,851599
10/03/2020,Suffolk,72,46842,8656,860255
10/04/2020,Suffolk,49,46891,5724,865979
10/05/2020,Suffolk,89,46980,8563,874542
10/06/2020,Suffolk,109,47089,10845,885387
10/07/2020,Suffolk,107,47196,11812,897199
10/08/2020,Suffolk,89,47285,8946,906145
03/01/2020,Sullivan,0,0,0,0
03/02/2020,Sullivan,0,0,0,0
03/03/2020,Sullivan,0,0,0,0
03/04/2020,Sullivan,0,0,0,0
03/05/2020,Sullivan,0,0,0,0
03/06/2020,Sullivan,0,0,0,0
03/07/2020,Sullivan,0,0,0,0
03/08/2020,Sullivan,0,0,0,0
03/09/2020,Sullivan,0,0,0,0
03/10/2020,Sullivan,0,0,0,0
03/11/2020,Sullivan,0,0,1,1
03/12/2020,Sullivan,0,0,0,1
03/13/2020,Sullivan,0,0,1,2
03/14/2020,Sullivan,0,0,7,9
03/15/2020,Sullivan,0,0,2,11
03/16/2020,Sullivan,1,1,9,20
03/17/2020,Sullivan,0,1,14,34
03/18/2020,Sullivan,2,3,23,57
03/19/2020,Sullivan,5,8,79,136
03/20/2020,Sullivan,4,12,42,178
03/21/2020,Sullivan,4,16,37,215
03/22/2020,Sullivan,7,23,83,298
03/23/2020,Sullivan,7,30,44,342
03/24/2020,Sullivan,9,39,23,365
03/25/2020,Sullivan,14,53,53,418
03/26/2020,Sullivan,11,64,62,480
03/27/2020,Sullivan,8,72,49,529
03/28/2020,Sullivan,16,88,91,620
03/29/2020,Sullivan,13,101,53,673
03/30/2020,Sullivan,8,109,33,706
03/31/2020,Sullivan,12,121,55,761
04/01/2020,Sullivan,22,143,96,857
04/02/2020,Sullivan,25,168,140,997
04/03/2020,Sullivan,25,193,133,1130
04/04/2020,Sullivan,41,234,153,1283
04/05/2020,Sullivan,19,253,91,1374
04/06/2020,Sullivan,17,270,77,1451
04/07/2020,Sullivan,9,279,56,1507
04/08/2020,Sullivan,15,294,60,1567
04/09/2020,Sullivan,24,318,115,1682
04/10/2020,Sullivan,22,340,99,1781
04/11/2020,Sullivan,18,358,65,1846
04/12/2020,Sullivan,22,380,73,1919
04/13/2020,Sullivan,35,415,133,2052
04/14/2020,Sullivan,9,424,37,2089
04/15/2020,Sullivan,13,437,39,2128
04/16/2020,Sullivan,68,505,192,2320
04/17/2020,Sullivan,19,524,92,2412
04/18/2020,Sullivan,13,537,38,2450
04/19/2020,Sullivan,7,544,30,2480
04/20/2020,Sullivan,11,555,44,2524
04/21/2020,Sullivan,6,561,45,2569
04/22/2020,Sullivan,19,580,52,2621
04/23/2020,Sullivan,48,628,253,2874
04/24/2020,Sullivan,61,689,296,3170
04/25/2020,Sullivan,35,724,160,3330
04/26/2020,Sullivan,24,748,120,3450
04/27/2020,Sullivan,21,769,77,3527
04/28/2020,Sullivan,42,811,114,3641
04/29/2020,Sullivan,27,838,102,3743
04/30/2020,Sullivan,42,880,122,3865
05/01/2020,Sullivan,51,931,128,3993
05/02/2020,Sullivan,20,951,105,4098
05/03/2020,Sullivan,25,976,106,4204
05/04/2020,Sullivan,8,984,111,4315
05/05/2020,Sullivan,12,996,99,4414
05/06/2020,Sullivan,25,1021,150,4564
05/07/2020,Sullivan,18,1039,90,4654
05/08/2020,Sullivan,32,1071,143,4797
05/09/2020,Sullivan,22,1093,115,4912
05/10/2020,Sullivan,16,1109,78,4990
05/11/2020,Sullivan,10,1119,95,5085
05/12/2020,Sullivan,16,1135,89,5174
05/13/2020,Sullivan,33,1168,178,5352
05/14/2020,Sullivan,21,1189,127,5479
05/15/2020,Sullivan,28,1217,176,5655
05/16/2020,Sullivan,14,1231,138,5793
05/17/2020,Sullivan,15,1246,133,5926
05/18/2020,Sullivan,12,1258,111,6037
05/19/2020,Sullivan,9,1267,116,6153
05/20/2020,Sullivan,14,1281,157,6310
05/21/2020,Sullivan,6,1287,158,6468
05/22/2020,Sullivan,10,1297,148,6616
05/23/2020,Sullivan,13,1310,155,6771
05/24/2020,Sullivan,14,1324,170,6941
05/25/2020,Sullivan,14,1338,238,7179
05/26/2020,Sullivan,2,1340,77,7256
05/27/2020,Sullivan,11,1351,209,7465
05/28/2020,Sullivan,13,1364,160,7625
05/29/2020,Sullivan,11,1375,254,7879
05/30/2020,Sullivan,12,1387,237,8116
05/31/2020,Sullivan,2,1389,145,8261
06/01/2020,Sullivan,3,1392,108,8369
06/02/2020,Sullivan,1,1393,155,8524
06/03/2020,Sullivan,12,1405,186,8710
06/04/2020,Sullivan,4,1409,167,8877
06/05/2020,Sullivan,2,1411,176,9053
06/06/2020,Sullivan,4,1415,177,9230
06/07/2020,Sullivan,2,1417,123,9353
06/08/2020,Sullivan,1,1418,152,9505
06/09/2020,Sullivan,7,1425,499,10004
06/10/2020,Sullivan,1,1426,272,10276
06/11/2020,Sullivan,2,1428,112,10388
06/12/2020,Sullivan,2,1430,299,10687
06/13/2020,Sullivan,0,1430,287,10974
06/14/2020,Sullivan,2,1432,76,11050
06/15/2020,Sullivan,1,1433,163,11213
06/16/2020,Sullivan,0,1433,189,11402
06/17/2020,Sullivan,1,1434,176,11578
06/18/2020,Sullivan,0,1434,206,11784
06/19/2020,Sullivan,1,1435,84,11868
06/20/2020,Sullivan,2,1437,139,12007
06/21/2020,Sullivan,1,1438,103,12110
06/22/2020,Sullivan,2,1440,262,12372
06/23/2020,Sullivan,7,1447,197,12569
06/24/2020,Sullivan,1,1448,176,12745
06/25/2020,Sullivan,1,1449,132,12877
06/26/2020,Sullivan,2,1451,142,13019
06/27/2020,Sullivan,0,1451,82,13101
06/28/2020,Sullivan,0,1451,89,13190
06/29/2020,Sullivan,0,1451,282,13472
06/30/2020,Sullivan,1,1452,205,13677
07/01/2020,Sullivan,1,1453,158,13835
07/02/2020,Sullivan,2,1455,288,14123
07/03/2020,Sullivan,1,1456,93,14216
07/04/2020,Sullivan,0,1456,129,14345
07/05/2020,Sullivan,1,1457,113,14458
07/06/2020,Sullivan,2,1459,122,14580
07/07/2020,Sullivan,1,1460,123,14703
07/08/2020,Sullivan,0,1460,138,14841
07/09/2020,Sullivan,4,1464,144,14985
07/10/2020,Sullivan,0,1464,164,15149
07/11/2020,Sullivan,1,1465,127,15276
07/12/2020,Sullivan,0,1465,70,15346
07/13/2020,Sullivan,1,1466,113,15459
07/14/2020,Sullivan,1,1467,217,15676
07/15/2020,Sullivan,2,1469,159,15835
07/16/2020,Sullivan,0,1469,161,15996
