date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-05-11,47113,47113,156,5,156,5,27,1,17,1,128,4,1,0,156,3706,3862,140
2020-05-11,47111,47111,59,1,59,1,29,1,10,0,27,0,3,0,59,947,1006,7
2020-05-11,47105,47105,43,2,43,2,4,1,4,1,39,1,0,0,43,972,1015,104
2020-05-11,47141,47141,178,3,178,3,78,0,5,0,95,3,5,0,178,2719,2897,9
2020-05-11,47123,47123,31,3,31,3,13,2,4,0,17,1,1,0,31,588,619,12
2020-05-11,47143,47143,6,0,6,0,1,-1,0,0,5,1,0,0,6,803,809,70
2020-05-11,47165,47165,699,1,699,1,318,0,189,1,343,1,38,0,699,4997,5696,101
2020-05-11,47147,47147,220,2,220,2,80,2,26,1,140,0,0,0,220,2205,2425,34
2020-05-11,47101,47101,2,0,2,0,0,0,0,0,2,0,0,0,2,198,200,8
2020-05-11,47189,47189,302,2,302,2,123,-2,27,1,172,3,7,1,302,3528,3830,69
2020-05-11,47187,47187,445,2,445,2,128,0,45,0,307,2,10,0,445,6563,7008,193
2020-05-11,47185,47185,16,0,16,0,8,-1,1,0,8,1,0,0,16,840,856,13
2020-05-11,47183,47183,24,0,24,0,2,0,1,0,22,0,0,0,24,747,771,17
2020-05-11,47181,47181,3,0,3,0,0,0,2,0,3,0,0,0,3,307,310,6
2020-05-11,47179,47179,65,4,65,4,10,4,6,0,55,0,0,0,65,2367,2432,117
2020-05-11,47177,47177,12,0,12,0,4,0,0,0,8,0,0,0,12,1260,1272,46
2020-05-11,47175,47175,2,0,2,0,0,0,0,0,2,0,0,0,2,267,269,1
2020-05-11,47173,47173,3,0,3,0,0,0,0,0,3,0,0,0,3,339,342,5
2020-05-11,47171,47171,3,0,3,0,2,0,0,0,1,0,0,0,3,355,358,14
2020-05-11,47169,47169,1363,6,1363,6,1341,3,13,0,20,3,2,0,1363,1614,2977,9
2020-05-11,47167,47167,373,214,373,214,288,214,18,0,83,0,2,0,373,2170,2543,550
2020-05-11,47163,47163,54,0,54,0,3,-1,6,0,50,1,1,0,54,2329,2383,47
2020-05-11,47161,47161,7,0,7,0,5,0,1,0,2,0,0,0,7,237,244,3
2020-05-11,47159,47159,24,0,24,0,5,0,1,0,18,0,1,0,24,607,631,13
2020-05-11,47157,47157,3372,112,3372,112,1425,72,290,6,1877,38,70,2,3372,30882,34254,1911
2020-05-11,47155,47155,65,0,65,0,15,0,6,0,48,0,2,0,65,2427,2492,63
2020-05-11,47153,47153,6,0,6,0,0,0,1,0,6,0,0,0,6,758,764,21
2020-05-11,47151,47151,11,0,11,0,0,0,0,0,11,0,0,0,11,424,435,2
2020-05-11,47149,47149,745,20,745,20,450,17,64,0,281,3,14,0,745,7434,8179,228
2020-05-11,47145,47145,8,0,8,0,1,0,1,0,7,0,0,0,8,2048,2056,36
2020-05-11,47099,47099,21,1,21,1,4,1,3,0,17,0,0,0,21,1097,1118,58
2020-05-11,47097,47097,36,10,36,10,18,10,6,0,18,0,0,0,36,1875,1911,1100
2020-05-11,47095,47095,61,2,61,2,12,-5,0,0,49,7,0,0,61,1151,1212,15
2020-05-11,47043,47043,86,0,86,0,38,0,13,0,48,0,0,0,86,1478,1564,39
2020-05-11,47041,47041,28,1,28,1,12,1,0,0,16,0,0,0,28,875,903,56
2020-05-11,47039,47039,4,0,4,0,0,0,0,0,4,0,0,0,4,219,223,4
2020-05-11,47037,47037,3465,64,3465,64,1547,4,283,1,1886,59,32,1,3465,23000,26465,726
2020-05-11,47035,47035,84,-1,84,-1,27,-2,9,0,56,1,1,0,84,2336,2420,46
2020-05-11,47033,47033,12,3,12,3,5,1,1,0,7,2,0,0,12,379,391,15
2020-05-11,47031,47031,54,1,54,1,26,-2,5,0,28,3,0,0,54,1559,1613,123
2020-05-11,47029,47029,18,1,18,1,2,1,1,0,16,0,0,0,18,655,673,20
2020-05-11,47027,47027,6,0,6,0,1,0,0,0,5,0,0,0,6,287,293,5
2020-05-11,47025,47025,7,0,7,0,2,0,0,0,5,0,0,0,7,450,457,10
2020-05-11,47023,47023,12,0,12,0,2,0,1,0,10,0,0,0,12,380,392,16
2020-05-11,47021,47021,66,3,66,3,35,3,7,0,31,0,0,0,66,1220,1286,32
2020-05-11,47019,47019,18,0,18,0,4,0,2,0,13,0,1,0,18,1046,1064,78
2020-05-11,47017,47017,21,2,21,2,3,2,2,1,17,0,1,0,21,804,825,26
2020-05-11,47015,47015,13,0,13,0,5,0,2,0,8,0,0,0,13,360,373,6
2020-05-11,47013,47013,17,0,17,0,0,0,2,0,16,0,1,0,17,963,980,22
2020-05-11,47011,47011,72,3,72,3,20,1,13,-1,51,2,1,0,72,1676,1748,155
2020-05-11,47009,47009,72,1,72,1,13,1,4,0,56,0,3,0,72,2031,2103,48
2020-05-11,47007,47007,604,0,604,0,52,-331,4,0,552,331,0,0,604,3136,3740,24
2020-05-11,47005,47005,6,0,6,0,0,0,2,0,5,0,1,0,6,496,502,19
2020-05-11,47003,47003,238,1,238,1,91,-9,9,0,144,10,3,0,238,1837,2075,98
2020-05-11,47045,47045,43,2,43,2,9,1,4,0,34,1,0,0,43,993,1036,77
2020-05-11,47047,47047,80,1,80,1,19,1,13,0,60,0,1,0,80,1562,1642,82
2020-05-11,47001,47001,33,2,33,2,5,1,3,0,27,1,1,0,33,2848,2881,86
2020-05-11,47051,47051,41,1,41,1,9,1,5,0,31,0,1,0,41,1568,1609,97
2020-05-11,47049,47049,6,0,6,0,3,0,1,0,3,0,0,0,6,464,470,3
2020-05-11,47093,47093,280,17,280,17,49,17,29,1,226,0,5,0,280,9611,9891,271
2020-05-11,47091,47091,5,0,5,0,2,0,0,0,3,0,0,0,5,280,285,20
2020-05-11,47089,47089,26,0,26,0,8,0,0,0,18,0,0,0,26,1135,1161,31
2020-05-11,47087,47087,10,0,10,0,3,0,1,0,7,0,0,0,10,462,472,6
2020-05-11,47085,47085,12,0,12,0,5,0,1,0,6,0,1,0,12,418,430,8
2020-05-11,47081,47081,52,0,52,0,29,-5,2,0,23,5,0,0,52,700,752,32
2020-05-11,47079,47079,15,0,15,0,2,0,3,0,13,0,0,0,15,865,880,29
2020-05-11,47077,47077,10,0,10,0,2,0,1,0,8,0,0,0,10,734,744,17
2020-05-11,47075,47075,26,0,26,0,5,0,6,0,20,0,1,0,26,514,540,43
2020-05-11,47083,47083,6,0,6,0,2,0,4,0,4,0,0,0,6,211,217,3
2020-05-11,47071,47071,8,0,8,0,4,0,1,0,4,0,0,0,8,974,982,20
2020-05-11,47069,47069,171,20,171,20,155,20,2,0,16,0,0,0,171,2823,2994,707
2020-05-11,47067,47067,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,4
2020-05-11,47065,47065,240,7,240,7,119,3,42,0,108,4,13,0,240,4440,4680,108
2020-05-11,47053,47053,56,2,56,2,15,1,4,0,40,1,1,0,56,1591,1647,40
2020-05-11,47063,47063,21,0,21,0,3,0,4,0,16,0,2,0,21,1436,1457,61
2020-05-11,47061,47061,30,0,30,0,5,-1,10,0,24,1,1,0,30,379,409,22
2020-05-11,47059,47059,46,0,46,0,3,0,8,0,41,0,2,0,46,1365,1411,204
2020-05-11,47057,47057,6,0,6,0,1,0,2,0,5,0,0,0,6,384,390,12
2020-05-11,47055,47055,9,0,9,0,2,0,1,0,7,0,0,0,9,716,725,32
2020-05-11,47073,47073,31,0,31,0,1,0,6,0,28,0,2,0,31,1117,1148,43
2020-05-12,47129,47129,12,0,12,0,6,0,0,0,6,0,0,0,12,2698,2710,32
2020-05-12,47131,47131,16,0,16,0,4,0,1,0,11,0,1,0,16,617,633,25
2020-05-12,,47OOS,363,-32,363,-32,204,-32,19,-3,154,1,5,-1,363,42927,43290,2284
2020-05-12,47139,47139,12,0,12,0,4,0,1,0,8,0,0,0,12,371,383,2
2020-05-12,,47PEN,256,218,256,218,256,218,0,0,0,0,0,0,256,29563,29819,1155
2020-05-12,47135,47135,13,0,13,0,2,-1,0,0,11,1,0,0,13,114,127,1
2020-05-12,47137,47137,1,0,1,0,1,0,0,0,0,0,0,0,1,200,201,1
2020-05-12,47127,47127,3,0,3,0,0,0,0,0,3,0,0,0,3,223,226,1
2020-05-12,47133,47133,14,0,14,0,6,0,1,0,8,0,0,0,14,811,825,18
2020-05-12,47125,47125,188,8,188,8,98,7,17,0,88,1,2,0,188,4869,5057,250
2020-05-12,47103,47103,16,0,16,0,5,0,2,0,11,0,0,0,16,910,926,3
2020-05-12,47121,47121,22,0,22,0,6,-8,3,0,16,8,0,0,22,354,376,4
2020-05-12,47109,47109,11,0,11,0,0,0,1,0,11,0,0,0,11,535,546,6
2020-05-12,47107,47107,122,0,122,0,76,-6,16,0,37,5,9,1,122,1991,2113,14
2020-05-12,47119,47119,57,2,57,2,20,2,6,0,37,0,0,0,57,2105,2162,19
2020-05-12,47117,47117,24,0,24,0,3,0,5,0,20,0,1,0,24,790,814,3
2020-05-12,47115,47115,29,0,29,0,5,0,9,0,23,0,1,0,29,646,675,3
2020-05-12,47113,47113,157,1,157,1,25,-2,17,0,131,3,1,0,157,3768,3925,63
2020-05-12,47111,47111,69,10,69,10,38,9,10,0,28,1,3,0,69,987,1056,50
2020-05-12,47105,47105,44,1,44,1,4,0,4,0,40,1,0,0,44,1019,1063,48
2020-05-12,47141,47141,180,2,180,2,80,2,5,0,95,0,5,0,180,2733,2913,16
2020-05-12,47123,47123,33,2,33,2,14,1,5,1,18,1,1,0,33,619,652,33
2020-05-12,47143,47143,6,0,6,0,1,0,0,0,5,0,0,0,6,810,816,7
2020-05-12,47165,47165,708,9,708,9,325,7,191,2,344,1,39,1,708,5081,5789,93
2020-05-12,47147,47147,244,24,244,24,94,14,27,1,150,10,0,0,244,2343,2587,162
2020-05-12,47101,47101,2,0,2,0,0,0,0,0,2,0,0,0,2,200,202,2
2020-05-12,47189,47189,306,4,306,4,119,-4,27,0,179,7,8,1,306,3621,3927,97
2020-05-12,47187,47187,447,2,447,2,129,1,45,0,308,1,10,0,447,6844,7291,283
2020-05-12,47185,47185,17,1,17,1,9,1,1,0,8,0,0,0,17,884,901,45
2020-05-12,47183,47183,24,0,24,0,2,0,1,0,22,0,0,0,24,761,785,14
2020-05-12,47181,47181,3,0,3,0,0,0,2,0,3,0,0,0,3,311,314,4
2020-05-12,47179,47179,65,0,65,0,5,-5,6,0,60,5,0,0,65,2406,2471,39
2020-05-12,47177,47177,13,1,13,1,5,1,0,0,8,0,0,0,13,1265,1278,6
2020-05-12,47175,47175,2,0,2,0,0,0,0,0,2,0,0,0,2,270,272,3
2020-05-12,47173,47173,3,0,3,0,0,0,0,0,3,0,0,0,3,353,356,14
2020-05-12,47171,47171,3,0,3,0,2,0,0,0,1,0,0,0,3,357,360,2
2020-05-12,47169,47169,1364,1,1364,1,1321,-20,13,0,40,20,3,1,1364,1618,2982,5
2020-05-12,47167,47167,395,22,395,22,308,20,18,0,85,2,2,0,395,2378,2773,230
2020-05-12,47163,47163,54,0,54,0,2,-1,6,0,50,0,2,1,54,2428,2482,99
2020-05-12,47161,47161,7,0,7,0,5,0,1,0,2,0,0,0,7,244,251,7
2020-05-12,47159,47159,24,0,24,0,5,0,1,0,18,0,1,0,24,634,658,27
2020-05-12,47157,47157,3429,57,3429,57,1415,-10,295,5,1941,64,73,3,3429,31920,35349,1095
2020-05-12,47155,47155,65,0,65,0,10,-5,6,0,53,5,2,0,65,2661,2726,234
2020-05-12,47153,47153,6,0,6,0,0,0,1,0,6,0,0,0,6,761,767,3
2020-05-12,47151,47151,11,0,11,0,0,0,0,0,11,0,0,0,11,448,459,24
2020-05-12,47149,47149,764,19,764,19,450,0,67,3,296,15,18,4,764,7745,8509,330
2020-05-12,47145,47145,8,0,8,0,1,0,1,0,7,0,0,0,8,2145,2153,97
2020-05-12,47099,47099,21,0,21,0,4,0,3,0,17,0,0,0,21,1101,1122,4
2020-05-12,47097,47097,40,4,40,4,22,4,6,0,18,0,0,0,40,2104,2144,233
2020-05-12,47095,47095,99,38,99,38,46,34,0,0,53,4,0,0,99,1152,1251,39
2020-05-12,47043,47043,88,2,88,2,40,2,13,0,48,0,0,0,88,1513,1601,37
2020-05-12,47041,47041,28,0,28,0,12,0,0,0,16,0,0,0,28,898,926,23
2020-05-12,47039,47039,4,0,4,0,0,0,0,0,4,0,0,0,4,225,229,6
2020-05-12,47037,47037,3580,115,3580,115,1597,50,290,7,1950,64,33,1,3580,23804,27384,919
2020-05-12,47035,47035,86,2,86,2,29,2,9,0,56,0,1,0,86,2505,2591,171
2020-05-12,47033,47033,12,0,12,0,3,-2,1,0,9,2,0,0,12,383,395,4
2020-05-12,47031,47031,54,0,54,0,25,-1,5,0,29,1,0,0,54,1569,1623,10
2020-05-12,47029,47029,19,1,19,1,3,1,1,0,16,0,0,0,19,678,697,24
2020-05-12,47027,47027,6,0,6,0,1,0,0,0,5,0,0,0,6,301,307,14
2020-05-12,47025,47025,7,0,7,0,2,0,0,0,5,0,0,0,7,477,484,27
2020-05-12,47023,47023,12,0,12,0,2,0,1,0,10,0,0,0,12,393,405,13
2020-05-12,47021,47021,76,10,76,10,45,10,7,0,31,0,0,0,76,1297,1373,87
2020-05-12,47019,47019,18,0,18,0,3,-1,2,0,14,1,1,0,18,1055,1073,9
2020-05-12,47017,47017,22,1,22,1,5,2,2,0,16,-1,1,0,22,824,846,21
2020-05-12,47015,47015,13,0,13,0,5,0,2,0,8,0,0,0,13,372,385,12
2020-05-12,47013,47013,17,0,17,0,0,0,2,0,16,0,1,0,17,1003,1020,40
2020-05-12,47011,47011,74,2,74,2,22,2,13,0,51,0,1,0,74,1696,1770,22
2020-05-12,47009,47009,73,1,73,1,14,1,4,0,56,0,3,0,73,2150,2223,120
2020-05-12,47007,47007,604,0,604,0,10,-42,5,1,593,41,1,1,604,3138,3742,2
2020-05-12,47005,47005,6,0,6,0,0,0,2,0,5,0,1,0,6,552,558,56
2020-05-12,47003,47003,239,1,239,1,85,-6,9,0,151,7,3,0,239,1840,2079,4
2020-05-12,47045,47045,43,0,43,0,9,0,4,0,34,0,0,0,43,1029,1072,36
2020-05-12,47047,47047,82,2,82,2,21,2,13,0,60,0,1,0,82,1590,1672,30
2020-05-12,47001,47001,34,1,34,1,6,1,3,0,27,0,1,0,34,2972,3006,125
2020-05-12,47051,47051,41,0,41,0,8,-1,5,0,32,1,1,0,41,1574,1615,6
2020-05-12,47049,47049,6,0,6,0,3,0,1,0,3,0,0,0,6,471,477,7
2020-05-12,47093,47093,286,6,286,6,53,4,30,1,228,2,5,0,286,9966,10252,361
2020-05-12,47091,47091,11,6,11,6,8,6,0,0,3,0,0,0,11,930,941,656
2020-05-12,47089,47089,26,0,26,0,6,-2,0,0,20,2,0,0,26,1183,1209,48
2020-05-12,47087,47087,10,0,10,0,3,0,1,0,7,0,0,0,10,471,481,9
2020-05-12,47085,47085,12,0,12,0,5,0,1,0,6,0,1,0,12,438,450,20
2020-05-12,47081,47081,52,0,52,0,10,-19,2,0,42,19,0,0,52,707,759,7
2020-05-12,47079,47079,15,0,15,0,2,0,3,0,13,0,0,0,15,902,917,37
2020-05-12,47077,47077,10,0,10,0,2,0,1,0,8,0,0,0,10,745,755,11
2020-05-12,47075,47075,28,2,28,2,7,2,6,0,20,0,1,0,28,539,567,27
2020-05-12,47083,47083,6,0,6,0,2,0,4,0,4,0,0,0,6,213,219,2
2020-05-12,47071,47071,8,0,8,0,4,0,1,0,4,0,0,0,8,981,989,7
2020-05-12,47069,47069,170,-1,170,-1,154,-1,2,0,16,0,0,0,170,2867,3037,43
2020-05-12,47067,47067,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,2
2020-05-12,47065,47065,257,17,257,17,134,15,42,0,110,2,13,0,257,4515,4772,92
2020-05-12,47053,47053,57,1,57,1,15,0,4,0,41,1,1,0,57,1708,1765,118
2020-05-12,47063,47063,23,2,23,2,5,2,4,0,16,0,2,0,23,1541,1564,107
2020-05-12,47061,47061,30,0,30,0,5,0,10,0,24,0,1,0,30,379,409,0
2020-05-12,47059,47059,46,0,46,0,3,0,8,0,41,0,2,0,46,1381,1427,16
2020-05-12,47057,47057,6,0,6,0,1,0,2,0,5,0,0,0,6,397,403,13
2020-05-12,47055,47055,9,0,9,0,2,0,1,0,7,0,0,0,9,718,727,2
2020-05-12,47073,47073,32,1,32,1,2,1,6,0,28,0,2,0,32,1130,1162,14
2020-05-13,47129,47129,12,0,12,0,6,0,0,0,6,0,0,0,12,2721,2733,23
2020-05-13,47131,47131,16,0,16,0,4,0,1,0,11,0,1,0,16,636,652,19
2020-05-13,,47OOS,318,-45,318,-45,163,-41,18,-1,151,-3,4,-1,318,44140,44458,1168
2020-05-13,47139,47139,12,0,12,0,3,-1,1,0,9,1,0,0,12,380,392,9
2020-05-13,,47PEN,128,-128,128,-128,126,-130,0,0,2,2,0,0,128,30223,30351,532
2020-05-13,47135,47135,13,0,13,0,2,0,0,0,11,0,0,0,13,116,129,2
2020-05-13,47137,47137,1,0,1,0,1,0,0,0,0,0,0,0,1,201,202,1
2020-05-13,47127,47127,3,0,3,0,0,0,0,0,3,0,0,0,3,224,227,1
2020-05-13,47133,47133,14,0,14,0,6,0,2,1,8,0,0,0,14,829,843,18
2020-05-13,47125,47125,191,3,191,3,97,-1,18,1,92,4,2,0,191,5058,5249,192
2020-05-13,47103,47103,16,0,16,0,4,-1,2,0,12,1,0,0,16,912,928,2
2020-05-13,47121,47121,22,0,22,0,5,-1,3,0,17,1,0,0,22,357,379,3
2020-05-13,47109,47109,12,1,12,1,1,1,1,0,11,0,0,0,12,550,562,16
2020-05-13,47107,47107,123,1,123,1,73,-3,17,1,41,4,9,0,123,2013,2136,23
2020-05-13,47119,47119,58,1,58,1,21,1,6,0,37,0,0,0,58,2118,2176,14
2020-05-13,47117,47117,24,0,24,0,3,0,5,0,20,0,1,0,24,794,818,4
2020-05-13,47115,47115,29,0,29,0,5,0,9,0,23,0,1,0,29,645,674,-1
2020-05-13,47113,47113,156,-1,156,-1,23,-2,17,0,132,1,1,0,156,3820,3976,51
2020-05-13,47111,47111,71,2,71,2,38,0,10,0,30,2,3,0,71,1017,1088,32
2020-05-13,47105,47105,46,2,46,2,6,2,4,0,40,0,0,0,46,1075,1121,58
2020-05-13,47141,47141,190,10,190,10,87,7,5,0,98,3,5,0,190,2812,3002,89
2020-05-13,47123,47123,33,0,33,0,13,-1,5,0,19,1,1,0,33,644,677,25
2020-05-13,47143,47143,6,0,6,0,1,0,0,0,5,0,0,0,6,819,825,9
2020-05-13,47165,47165,714,6,714,6,327,2,194,3,347,3,40,1,714,5240,5954,165
2020-05-13,47147,47147,245,1,245,1,94,0,27,0,151,1,0,0,245,2398,2643,56
2020-05-13,47101,47101,2,0,2,0,0,0,0,0,2,0,0,0,2,200,202,0
2020-05-13,47189,47189,309,3,309,3,114,-5,27,0,187,8,8,0,309,3671,3980,53
2020-05-13,47187,47187,453,6,453,6,130,1,45,0,313,5,10,0,453,7012,7465,174
2020-05-13,47185,47185,17,0,17,0,9,0,1,0,8,0,0,0,17,974,991,90
2020-05-13,47183,47183,24,0,24,0,2,0,1,0,22,0,0,0,24,776,800,15
2020-05-13,47181,47181,3,0,3,0,0,0,2,0,3,0,0,0,3,320,323,9
2020-05-13,47179,47179,64,-1,64,-1,4,-1,6,0,60,0,0,0,64,2437,2501,30
2020-05-13,47177,47177,13,0,13,0,5,0,0,0,8,0,0,0,13,1303,1316,38
2020-05-13,47175,47175,2,0,2,0,0,0,0,0,2,0,0,0,2,278,280,8
2020-05-13,47173,47173,4,1,4,1,1,1,0,0,3,0,0,0,4,361,365,9
2020-05-13,47171,47171,3,0,3,0,2,0,0,0,1,0,0,0,3,358,361,1
2020-05-13,47169,47169,1381,17,1381,17,1338,17,13,0,40,0,3,0,1381,1646,3027,45
2020-05-13,47167,47167,400,5,400,5,312,4,18,0,86,1,2,0,400,2495,2895,122
2020-05-13,47163,47163,54,0,54,0,2,0,6,0,50,0,2,0,54,2545,2599,117
2020-05-13,47161,47161,7,0,7,0,4,-1,1,0,3,1,0,0,7,257,264,13
2020-05-13,47159,47159,24,0,24,0,5,0,1,0,18,0,1,0,24,638,662,4
2020-05-13,47157,47157,3475,46,3475,46,1371,-44,301,6,2029,88,75,2,3475,32822,36297,948
2020-05-13,47155,47155,65,0,65,0,5,-5,6,0,58,5,2,0,65,2768,2833,107
2020-05-13,47153,47153,7,1,7,1,1,1,1,0,6,0,0,0,7,762,769,2
2020-05-13,47151,47151,11,0,11,0,0,0,0,0,11,0,0,0,11,461,472,13
2020-05-13,47149,47149,780,16,780,16,444,-6,68,1,316,20,20,2,780,7911,8691,182
2020-05-13,47145,47145,8,0,8,0,1,0,1,0,7,0,0,0,8,2245,2253,100
2020-05-13,47099,47099,21,0,21,0,4,0,3,0,17,0,0,0,21,1109,1130,8
2020-05-13,47097,47097,40,0,40,0,21,-1,6,0,19,1,0,0,40,2749,2789,645
2020-05-13,47095,47095,300,201,300,201,247,201,0,0,53,0,0,0,300,1156,1456,205
2020-05-13,47043,47043,88,0,88,0,39,-1,13,0,49,1,0,0,88,1543,1631,30
2020-05-13,47041,47041,28,0,28,0,12,0,0,0,16,0,0,0,28,934,962,36
2020-05-13,47039,47039,4,0,4,0,0,0,0,0,4,0,0,0,4,232,236,7
2020-05-13,47037,47037,3623,43,3623,43,1531,-66,299,9,2055,105,37,4,3623,24120,27743,359
2020-05-13,47035,47035,87,1,87,1,28,-1,9,0,58,2,1,0,87,2600,2687,96
2020-05-13,47033,47033,12,0,12,0,3,0,1,0,8,-1,1,1,12,387,399,4
2020-05-13,47031,47031,56,2,56,2,24,-1,5,0,32,3,0,0,56,1576,1632,9
2020-05-13,47029,47029,19,0,19,0,3,0,1,0,16,0,0,0,19,709,728,31
2020-05-13,47027,47027,6,0,6,0,1,0,0,0,5,0,0,0,6,305,311,4
2020-05-13,47025,47025,7,0,7,0,2,0,0,0,5,0,0,0,7,493,500,16
2020-05-13,47023,47023,12,0,12,0,2,0,1,0,10,0,0,0,12,406,418,13
2020-05-13,47021,47021,78,2,78,2,43,-2,7,0,35,4,0,0,78,1306,1384,11
2020-05-13,47019,47019,18,0,18,0,3,0,2,0,14,0,1,0,18,1058,1076,3
2020-05-13,47017,47017,22,0,22,0,5,0,2,0,16,0,1,0,22,849,871,25
2020-05-13,47015,47015,13,0,13,0,4,-1,2,0,9,1,0,0,13,373,386,1
2020-05-13,47013,47013,17,0,17,0,0,0,2,0,16,0,1,0,17,1050,1067,47
2020-05-13,47011,47011,75,1,75,1,23,1,13,0,51,0,1,0,75,1708,1783,13
2020-05-13,47009,47009,74,1,74,1,14,0,4,0,57,1,3,0,74,2261,2335,112
2020-05-13,47007,47007,603,-1,603,-1,10,0,5,0,592,-1,1,0,603,3144,3747,5
2020-05-13,47005,47005,6,0,6,0,0,0,2,0,5,0,1,0,6,634,640,82
2020-05-13,47003,47003,246,7,246,7,86,1,9,0,157,6,3,0,246,1860,2106,27
2020-05-13,47045,47045,44,1,44,1,10,1,4,0,34,0,0,0,44,1048,1092,20
2020-05-13,47047,47047,85,3,85,3,23,2,13,0,61,1,1,0,85,1638,1723,51
2020-05-13,47001,47001,35,1,35,1,7,1,3,0,27,0,1,0,35,3149,3184,178
2020-05-13,47051,47051,41,0,41,0,8,0,5,0,32,0,1,0,41,1576,1617,2
2020-05-13,47049,47049,6,0,6,0,3,0,1,0,3,0,0,0,6,495,501,24
2020-05-13,47093,47093,295,9,295,9,57,4,30,0,233,5,5,0,295,10339,10634,382
2020-05-13,47091,47091,15,4,15,4,12,4,0,0,3,0,0,0,15,1781,1796,855
2020-05-13,47089,47089,26,0,26,0,6,0,0,0,20,0,0,0,26,1269,1295,86
2020-05-13,47087,47087,10,0,10,0,3,0,1,0,7,0,0,0,10,487,497,16
2020-05-13,47085,47085,12,0,12,0,5,0,1,0,6,0,1,0,12,449,461,11
2020-05-13,47081,47081,52,0,52,0,10,0,2,0,42,0,0,0,52,716,768,9
2020-05-13,47079,47079,15,0,15,0,2,0,3,0,13,0,0,0,15,927,942,25
2020-05-13,47077,47077,10,0,10,0,2,0,1,0,8,0,0,0,10,759,769,14
2020-05-13,47075,47075,28,0,28,0,6,-1,6,0,21,1,1,0,28,552,580,13
2020-05-13,47083,47083,6,0,6,0,2,0,4,0,4,0,0,0,6,217,223,4
2020-05-13,47071,47071,8,0,8,0,4,0,1,0,4,0,0,0,8,1032,1040,51
2020-05-13,47069,47069,177,7,177,7,161,7,2,0,16,0,0,0,177,3327,3504,467
2020-05-13,47067,47067,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,3
2020-05-13,47065,47065,286,29,286,29,154,20,47,5,119,9,13,0,286,4600,4886,114
2020-05-13,47053,47053,57,0,57,0,15,0,4,0,41,0,1,0,57,1740,1797,32
2020-05-13,47063,47063,25,2,25,2,6,1,4,0,17,1,2,0,25,1729,1754,190
2020-05-13,47061,47061,30,0,30,0,5,0,10,0,24,0,1,0,30,381,411,2
2020-05-13,47059,47059,47,1,47,1,4,1,8,0,41,0,2,0,47,1399,1446,19
2020-05-13,47057,47057,6,0,6,0,1,0,2,0,5,0,0,0,6,427,433,30
2020-05-13,47055,47055,9,0,9,0,2,0,1,0,7,0,0,0,9,720,729,2
2020-05-13,47073,47073,31,-1,31,-1,1,-1,6,0,28,0,2,0,31,1145,1176,14
2020-05-14,47129,47129,12,0,12,0,6,0,0,0,6,0,0,0,12,2749,2761,28
2020-05-14,47131,47131,17,1,17,1,3,-1,1,0,13,2,1,0,17,658,675,23
2020-05-14,,47OOS,320,2,320,2,163,0,17,-1,152,1,5,1,320,45802,46122,1664
2020-05-14,47139,47139,12,0,12,0,3,0,1,0,9,0,0,0,12,399,411,19
2020-05-14,,47PEN,20,-108,20,-108,20,-106,0,0,0,-2,0,0,20,30956,30976,625
2020-05-14,47135,47135,13,0,13,0,2,0,0,0,11,0,0,0,13,119,132,3
2020-05-14,47137,47137,1,0,1,0,1,0,0,0,0,0,0,0,1,204,205,3
2020-05-14,47127,47127,3,0,3,0,0,0,0,0,3,0,0,0,3,234,237,10
2020-05-14,47133,47133,14,0,14,0,6,0,2,0,8,0,0,0,14,844,858,15
2020-05-14,47125,47125,199,8,199,8,99,2,18,0,98,6,2,0,199,5247,5446,197
2020-05-14,47103,47103,16,0,16,0,3,-1,2,0,13,1,0,0,16,935,951,23
2020-05-14,47121,47121,22,0,22,0,4,-1,3,0,18,1,0,0,22,369,391,12
2020-05-14,47109,47109,12,0,12,0,1,0,1,0,11,0,0,0,12,559,571,9
2020-05-14,47107,47107,123,0,123,0,69,-4,17,0,44,3,10,1,123,2054,2177,41
2020-05-14,47119,47119,60,2,60,2,22,1,6,0,38,1,0,0,60,2186,2246,70
2020-05-14,47117,47117,25,1,25,1,4,1,5,0,20,0,1,0,25,818,843,25
2020-05-14,47115,47115,30,1,30,1,6,1,9,0,23,0,1,0,30,652,682,8
2020-05-14,47113,47113,157,1,157,1,20,-3,17,0,135,3,2,1,157,3892,4049,73
2020-05-14,47111,47111,74,3,74,3,35,-3,10,0,36,6,3,0,74,1029,1103,15
2020-05-14,47105,47105,46,0,46,0,5,-1,4,0,41,1,0,0,46,1103,1149,28
2020-05-14,47141,47141,204,14,204,14,90,3,5,0,109,11,5,0,204,3037,3241,239
2020-05-14,47123,47123,37,4,37,4,17,4,6,1,19,0,1,0,37,655,692,15
2020-05-14,47143,47143,6,0,6,0,1,0,0,0,5,0,0,0,6,840,846,21
