date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_probable,cnt_probable_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-11-04,,47OOS,4482,90,4240,74,242,16,754,20,126,2,,,39,1,3955,352486,356441,1447
2020-11-04,47123,47123,1590,27,1532,28,58,-1,147,-15,84,4,,,32,1,1777,14433,16210,101
2020-11-04,47101,47101,535,32,519,32,16,0,148,19,22,1,,,7,1,570,6083,6653,94
2020-11-04,47109,47109,1190,6,946,2,244,4,54,-11,42,1,,,30,0,1304,9822,11126,47
2020-11-04,47107,47107,1802,29,1756,26,46,3,192,3,81,1,,,41,0,2047,22202,24249,173
2020-11-04,47119,47119,3886,54,3795,56,91,-2,577,-3,115,0,,,39,0,4310,37048,41358,442
2020-11-04,47117,47117,1271,25,1249,24,22,1,148,5,29,0,,,12,0,1438,12424,13862,140
2020-11-04,47115,47115,867,12,843,11,24,1,95,5,52,0,,,14,0,1009,8767,9776,83
2020-11-04,47113,47113,4072,64,2853,31,1219,33,339,28,204,0,,,85,0,3937,34344,38281,162
2020-11-04,47111,47111,1428,32,1339,25,89,7,105,25,85,0,,,26,0,1646,9223,10869,61
2020-11-04,47105,47105,1755,13,1696,13,59,0,164,-2,50,0,,,13,0,1915,17613,19528,136
2020-11-04,47103,47103,1043,50,970,39,73,11,167,33,27,1,,,6,1,1150,9972,11122,148
2020-11-04,47139,47139,553,1,524,1,29,0,41,-6,25,1,,,13,0,616,4774,5390,35
2020-11-04,47121,47121,354,1,348,1,6,0,49,-4,19,1,,,8,0,400,4076,4476,21
2020-11-04,47141,47141,4729,39,4244,26,485,13,335,-17,135,0,,,64,0,5353,39513,44866,239
2020-11-04,47163,47163,4330,88,4060,89,270,-1,708,-52,266,5,,,58,0,4505,41813,46318,812
2020-11-04,47145,47145,1552,17,1484,17,68,0,271,-4,39,0,,,9,0,1730,23548,25278,148
2020-11-04,47099,47099,1854,52,1769,47,85,5,266,32,54,0,,,24,0,2021,15010,17031,237
2020-11-04,47187,47187,7820,123,7471,112,349,11,810,39,145,4,,,60,1,8751,91018,99769,828
2020-11-04,47185,47185,1328,30,1212,20,116,10,160,15,56,0,,,15,0,1598,13516,15114,97
2020-11-04,47183,47183,1669,15,1490,12,179,3,129,-4,35,1,,,27,0,1744,13513,15257,78
2020-11-04,47181,47181,1638,10,1605,9,33,1,49,0,20,0,,,7,0,1770,7158,8928,77
2020-11-04,47179,47179,4205,136,4035,133,170,3,780,76,168,6,,,67,0,4590,42089,46679,820
2020-11-04,47177,47177,1599,28,1470,24,129,4,188,9,19,0,,,11,0,1742,17358,19100,189
2020-11-04,47175,47175,223,3,204,3,19,0,20,2,8,0,,,2,0,240,2885,3125,10
2020-11-04,47173,47173,571,3,519,4,52,-1,42,-5,18,0,,,4,0,590,6055,6645,21
2020-11-04,47171,47171,535,10,463,10,72,0,130,0,26,0,,,7,0,538,7974,8512,79
2020-11-04,47169,47169,1809,0,1792,0,17,0,41,-5,27,0,,,10,0,1895,5947,7842,36
2020-11-04,47167,47167,2596,30,2244,20,352,10,267,-4,97,1,,,24,0,2846,26649,29495,161
2020-11-04,47165,47165,6723,84,6637,80,86,4,681,12,434,-1,,,120,0,7860,60819,68679,418
2020-11-04,47161,47161,375,5,340,4,35,1,49,3,11,0,,,13,0,404,3784,4188,22
2020-11-04,47159,47159,1062,3,1008,2,54,1,73,-9,32,0,,,14,0,1341,7170,8511,49
2020-11-04,47157,47157,38623,290,37879,273,744,17,2575,10,2223,4,,,578,0,47306,469825,517131,2369
2020-11-04,47155,47155,3637,36,3499,35,138,1,309,-1,119,1,,,24,0,3957,32801,36758,282
2020-11-04,47153,47153,391,9,384,9,7,0,52,7,16,3,,,5,2,434,6633,7067,55
2020-11-04,47151,47151,465,16,412,12,53,4,88,7,22,0,,,5,0,454,5965,6419,53
2020-11-04,47149,47149,13014,192,12731,183,283,9,1277,63,296,0,,,121,4,15491,112351,127842,1389
2020-11-04,47147,47147,2758,27,2698,24,60,3,148,10,192,5,,,43,0,3274,22590,25864,156
2020-11-04,47143,47143,1212,25,1178,18,34,7,118,16,46,1,,,23,0,1403,13849,15252,108
2020-11-04,47189,47189,5166,52,5035,50,131,2,519,3,141,1,,,65,-1,5983,49544,55527,402
2020-11-04,47097,47097,1553,16,1290,11,263,5,152,-12,51,0,,,18,0,1520,13866,15386,71
2020-11-04,47093,47093,13935,188,13251,173,684,15,1239,35,481,2,,,99,-1,15005,168389,183394,1087
2020-11-04,47041,47041,816,18,763,11,53,7,98,14,30,0,,,18,0,954,10207,11161,76
2020-11-04,47039,47039,703,13,555,9,148,4,46,8,21,0,,,11,0,735,7242,7977,25
2020-11-04,47037,47037,34006,379,33668,370,338,9,2492,124,1223,6,,,357,2,42111,469934,512045,4573
2020-11-04,47035,47035,1764,29,1693,21,71,8,171,2,79,2,,,29,1,2094,28365,30459,114
2020-11-04,47033,47033,971,19,721,9,250,10,117,11,22,0,,,24,1,877,4655,5532,39
2020-11-04,47031,47031,2131,36,1806,32,325,4,283,11,50,0,,,31,1,2289,25442,27731,278
2020-11-04,47029,47029,1232,23,1068,18,164,5,204,0,55,1,,,20,2,1200,10783,11983,98
2020-11-04,47027,47027,432,1,333,1,99,0,30,-4,13,0,,,16,0,397,3567,3964,11
2020-11-04,47025,47025,558,1,488,-1,70,2,37,-4,25,0,,,8,0,595,12720,13315,34
2020-11-04,47021,47021,1157,11,1114,8,43,3,115,0,34,1,,,12,0,1322,13970,15292,105
2020-11-04,47019,47019,1833,35,1746,32,87,3,293,10,111,4,,,37,0,1964,20629,22593,244
2020-11-04,47017,47017,1233,22,1013,7,220,15,100,14,52,0,,,28,0,1249,13263,14512,50
2020-11-04,47015,47015,464,13,438,13,26,0,55,8,11,0,,,2,0,533,5111,5644,62
2020-11-04,47013,47013,1159,10,958,7,201,3,150,-10,49,0,,,14,0,1105,15260,16365,76
2020-11-04,47011,47011,3850,27,3658,15,192,12,290,-21,214,0,,,24,0,4410,31636,36046,191
2020-11-04,47009,47009,3726,64,3602,64,124,0,406,16,137,1,,,43,0,4178,37884,42062,271
2020-11-04,47007,47007,1057,3,1046,2,11,1,43,-4,20,0,,,4,0,1103,9490,10593,75
2020-11-04,47005,47005,474,12,452,12,22,0,57,10,19,0,,,10,0,499,5646,6145,36
2020-11-04,47003,47003,1914,53,1783,47,131,6,252,35,55,0,,,23,0,2184,16765,18949,218
2020-11-04,47001,47001,1938,29,1840,30,98,-1,270,9,53,4,,,18,2,2136,33023,35159,209
2020-11-04,47095,47095,1010,7,996,5,14,2,25,3,8,0,,,4,0,1214,7046,8260,15
2020-11-04,47043,47043,1904,31,1623,33,281,-2,269,6,65,0,,,21,0,2145,18156,20301,166
2020-11-04,47045,47045,2480,40,2088,18,392,22,267,-2,79,0,,,38,0,2413,14889,17302,73
2020-11-04,47023,47023,771,12,629,5,142,7,43,10,22,0,,,17,0,841,6564,7405,33
2020-11-04,47049,47049,982,10,869,9,113,1,78,4,39,1,,,13,0,1053,5969,7022,39
2020-11-04,47047,47047,1814,16,1743,13,71,3,146,-1,81,0,,,29,0,2215,20100,22315,184
2020-11-04,47089,47089,1669,1,1436,2,233,-1,130,-13,80,0,,,25,1,1708,21889,23597,117
2020-11-04,47087,47087,501,11,433,9,68,2,51,5,20,1,,,7,0,533,3134,3667,26
2020-11-04,47085,47085,494,8,388,7,106,1,51,2,13,0,,,6,0,493,6831,7324,49
2020-11-04,47083,47083,462,6,403,4,59,2,51,4,29,0,,,18,0,475,3900,4375,26
2020-11-04,47081,47081,865,3,794,2,71,1,84,-4,23,1,,,16,1,997,9221,10218,57
2020-11-04,47079,47079,926,34,887,31,39,3,146,29,40,0,,,13,0,1057,11623,12680,87
2020-11-04,47077,47077,1477,12,1178,9,299,3,72,3,50,0,,,28,1,1708,10664,12372,42
2020-11-04,47075,47075,1371,18,1258,14,113,4,104,7,50,1,,,28,0,1455,8559,10014,56
2020-11-04,47073,47073,1354,30,1287,29,67,1,150,5,75,0,,,30,0,1464,13853,15317,195
2020-11-04,47071,47071,1478,17,1189,12,289,5,88,1,32,0,,,23,0,1517,15185,16702,64
2020-11-04,47091,47091,1245,11,1185,10,60,1,99,-7,34,0,,,10,0,1272,8568,9840,99
2020-11-04,47067,47067,126,-3,113,-2,13,-1,10,-1,11,0,,,3,0,132,2256,2388,7
2020-11-04,47065,47065,12652,120,12015,108,637,12,970,0,463,2,,,113,0,14068,170310,184378,1219
2020-11-04,47063,47063,2635,15,2368,7,267,8,199,-8,130,1,,,51,1,2785,28008,30793,162
2020-11-04,47061,47061,628,11,583,10,45,1,56,-1,41,0,,,14,0,699,3720,4419,37
2020-11-04,47059,47059,2112,74,1984,72,128,2,392,41,103,4,,,57,0,2318,21983,24301,437
2020-11-04,47057,47057,722,63,594,4,128,59,125,43,30,0,,,4,0,708,7909,8617,49
2020-11-04,47055,47055,1076,20,1042,19,34,1,123,9,52,0,,,38,0,1247,12244,13491,125
2020-11-04,47053,47053,2316,40,1727,17,589,23,168,11,68,1,,,50,1,2335,18468,20803,133
2020-11-04,47051,47051,1417,26,1336,22,81,4,138,9,56,2,,,26,0,1679,18686,20365,123
2020-11-04,47069,47069,2004,32,1856,24,148,8,117,15,70,0,,,34,1,2218,17375,19593,120
2020-11-05,47139,47139,554,1,526,2,28,-1,37,-4,25,0,,,13,0,618,4790,5408,18
2020-11-05,47127,47127,297,0,255,1,42,-1,27,-6,6,0,,,2,0,313,3014,3327,1
2020-11-05,47129,47129,472,2,438,2,34,0,34,1,11,0,,,6,0,502,9640,10142,11
2020-11-05,47131,47131,1944,8,1690,4,254,4,164,-19,56,0,,,28,0,1949,13012,14961,32
2020-11-05,47137,47137,299,0,210,0,89,0,19,-6,13,0,,,10,0,267,1634,1901,4
2020-11-05,47133,47133,1313,8,1101,8,212,0,93,-2,42,0,,,26,0,1337,9139,10476,28
2020-11-05,,47PEN,2493,48,2153,41,340,7,671,-44,19,0,,,5,0,2487,218557,221044,797
2020-11-05,47135,47135,376,4,337,6,39,-2,93,1,19,0,,,12,1,389,4287,4676,16
2020-11-05,47125,47125,4621,52,4209,36,412,16,437,-7,143,0,,,63,0,4855,53869,58724,426
2020-11-05,,47OOS,4489,7,4246,6,243,1,680,-74,127,1,,,41,2,3949,353950,357899,1458
2020-11-05,47123,47123,1600,10,1540,8,60,2,143,-4,85,1,,,32,0,1787,14462,16249,39
2020-11-05,47117,47117,1276,5,1254,5,22,0,139,-9,29,0,,,12,0,1442,12493,13935,73
2020-11-05,47109,47109,1197,7,950,4,247,3,56,2,42,0,,,30,0,1306,9834,11140,14
2020-11-05,47107,47107,1824,22,1774,18,50,4,193,1,81,0,,,41,0,2070,22265,24335,86
2020-11-05,47119,47119,3931,45,3840,45,91,0,560,-17,118,3,,,39,0,4360,37328,41688,330
2020-11-05,47115,47115,877,10,852,9,25,1,96,1,54,2,,,14,0,1018,8793,9811,35
2020-11-05,47113,47113,4092,20,2865,12,1227,8,331,-8,205,1,,,86,1,3952,34575,38527,246
2020-11-05,47111,47111,1432,4,1341,2,91,2,99,-6,85,0,,,26,0,1649,9304,10953,84
2020-11-05,47105,47105,1768,13,1705,9,63,4,153,-11,50,0,,,13,0,1924,17669,19593,65
2020-11-05,47103,47103,1052,9,974,4,78,5,145,-22,27,0,,,7,1,1154,9995,11149,27
2020-11-05,47101,47101,550,15,536,17,14,-2,152,4,22,0,,,7,0,588,6190,6778,125
2020-11-05,47121,47121,359,5,353,5,6,0,51,2,19,0,,,8,0,406,4087,4493,17
2020-11-05,47141,47141,4743,14,4255,11,488,3,315,-20,135,0,,,63,-1,5364,39608,44972,106
2020-11-05,47099,47099,1864,10,1777,8,87,2,245,-21,55,1,,,24,0,2029,15066,17095,64
2020-11-05,47145,47145,1590,38,1520,36,70,2,286,15,39,0,,,10,1,1769,23642,25411,133
2020-11-05,47187,47187,7911,91,7561,90,350,1,819,9,144,-1,,,59,-1,8836,91624,100460,691
2020-11-05,47185,47185,1336,8,1220,8,116,0,154,-6,57,1,,,16,1,1608,13534,15142,28
2020-11-05,47183,47183,1672,3,1491,1,181,2,123,-6,35,0,,,27,0,1745,13526,15271,14
2020-11-05,47181,47181,1639,1,1606,1,33,0,40,-9,20,0,,,7,0,1772,7182,8954,26
2020-11-05,47179,47179,4268,63,4090,55,178,8,755,-25,171,3,,,72,5,4648,42331,46979,300
2020-11-05,47177,47177,1603,4,1475,5,128,-1,168,-20,19,0,,,11,0,1748,17397,19145,45
2020-11-05,47175,47175,223,0,204,0,19,0,19,-1,8,0,,,2,0,240,2892,3132,7
2020-11-05,47173,47173,573,2,520,1,53,1,38,-4,18,0,,,4,0,591,6079,6670,25
2020-11-05,47171,47171,541,6,470,7,71,-1,126,-4,26,0,,,7,0,546,7985,8531,19
2020-11-05,47169,47169,1811,2,1793,1,18,1,37,-4,27,0,,,10,0,1897,5960,7857,15
2020-11-05,47167,47167,2612,16,2257,13,355,3,256,-11,97,0,,,24,0,2864,26736,29600,105
2020-11-05,47165,47165,6770,47,6679,42,91,5,643,-38,436,2,,,120,0,7913,61109,69022,343
2020-11-05,47163,47163,4365,35,4099,39,266,-4,634,-74,270,4,,,61,3,4547,42027,46574,256
2020-11-05,47161,47161,391,16,344,4,47,12,56,7,11,0,,,13,0,410,3794,4204,16
2020-11-05,47159,47159,1068,6,1013,5,55,1,66,-7,34,2,,,16,2,1346,7202,8548,37
2020-11-05,47157,47157,38875,252,38103,224,772,28,2508,-67,2226,3,,,580,2,47601,471858,519459,2328
2020-11-05,47155,47155,3662,25,3523,24,139,1,307,-2,120,1,,,24,0,3980,32935,36915,157
2020-11-05,47153,47153,395,4,387,3,8,1,49,-3,17,1,,,5,0,437,6654,7091,24
2020-11-05,47151,47151,483,18,421,9,62,9,100,12,23,1,,,5,0,462,5982,6444,25
2020-11-05,47149,47149,13111,97,12808,77,303,20,1213,-64,297,1,,,122,1,15598,113170,128768,926
2020-11-05,47147,47147,2774,16,2711,13,63,3,145,-3,192,0,,,43,0,3288,22683,25971,107
2020-11-05,47143,47143,1225,13,1185,7,40,6,111,-7,46,0,,,23,0,1410,13907,15317,65
2020-11-05,47097,47097,1554,1,1291,1,263,0,120,-32,51,0,,,18,0,1525,13899,15424,38
2020-11-05,47189,47189,5214,48,5079,44,135,4,502,-17,142,1,,,65,0,6030,49785,55815,288
2020-11-05,47093,47093,14053,118,13354,103,699,15,1229,-10,485,4,,,100,1,15119,169131,184250,856
2020-11-05,47041,47041,820,4,768,5,52,-1,91,-7,30,0,,,18,0,961,10222,11183,22
2020-11-05,47039,47039,706,3,557,2,149,1,47,1,21,0,,,11,0,737,7283,8020,43
2020-11-05,47037,47037,34201,195,33860,192,341,3,2383,-109,1230,7,,,360,3,42359,474309,516668,4623
2020-11-05,47035,47035,1786,22,1713,20,73,2,180,9,79,0,,,29,0,2120,28483,30603,144
2020-11-05,47033,47033,984,13,726,5,258,8,117,0,22,0,,,24,0,882,4686,5568,36
2020-11-05,47031,47031,2135,4,1809,3,326,1,259,-24,50,0,,,32,1,2293,25538,27831,100
2020-11-05,47029,47029,1246,14,1080,12,166,2,197,-7,56,1,,,20,0,1214,10891,12105,122
2020-11-05,47027,47027,433,1,334,1,99,0,28,-2,14,1,,,16,0,399,3576,3975,11
2020-11-05,47025,47025,565,7,491,3,74,4,41,4,25,0,,,8,0,597,12780,13377,62
2020-11-05,47023,47023,778,7,630,1,148,6,47,4,22,0,,,17,0,841,6605,7446,41
2020-11-05,47021,47021,1164,7,1121,7,43,0,105,-10,34,0,,,12,0,1331,14020,15351,59
2020-11-05,47019,47019,1869,36,1774,28,95,8,296,3,117,6,,,38,1,1994,20727,22721,128
2020-11-05,47017,47017,1250,17,1017,4,233,13,111,11,52,0,,,28,0,1253,13297,14550,38
2020-11-05,47015,47015,469,5,442,4,27,1,53,-2,11,0,,,2,0,541,5119,5660,16
2020-11-05,47013,47013,1176,17,965,7,211,10,142,-8,51,2,,,14,0,1115,15325,16440,75
2020-11-05,47011,47011,3879,29,3682,24,197,5,290,0,216,2,,,24,0,4435,31793,36228,182
2020-11-05,47009,47009,3753,27,3626,24,127,3,379,-27,137,0,,,44,1,4217,38023,42240,178
2020-11-05,47007,47007,1057,0,1046,0,11,0,37,-6,20,0,,,4,0,1102,9515,10617,24
2020-11-05,47005,47005,482,8,459,7,23,1,61,4,19,0,,,10,0,506,5661,6167,22
2020-11-05,47003,47003,1925,11,1791,8,134,3,234,-18,55,0,,,23,0,2192,16861,19053,104
2020-11-05,47001,47001,1959,21,1855,15,104,6,283,13,53,0,,,18,0,2154,33156,35310,151
2020-11-05,47043,47043,1925,21,1640,17,285,4,275,6,65,0,,,21,0,2168,18251,20419,118
2020-11-05,47045,47045,2502,22,2103,15,399,7,263,-4,80,1,,,38,0,2430,14958,17388,86
2020-11-05,47095,47095,1014,4,998,2,16,2,29,4,8,0,,,4,0,1216,7049,8265,5
2020-11-05,47049,47049,985,3,873,4,112,-1,74,-4,39,0,,,13,0,1056,5982,7038,16
2020-11-05,47091,47091,1252,7,1189,4,63,3,102,3,34,0,,,13,3,1277,8585,9862,22
2020-11-05,47089,47089,1674,5,1441,5,233,0,128,-2,80,0,,,25,0,1714,21943,23657,60
2020-11-05,47087,47087,501,0,433,0,68,0,46,-5,20,0,,,7,0,534,3137,3671,4
2020-11-05,47085,47085,497,3,389,1,108,2,49,-2,14,1,,,6,0,496,6893,7389,65
2020-11-05,47083,47083,461,-1,402,-1,59,0,43,-8,29,0,,,18,0,473,3907,4380,5
2020-11-05,47081,47081,868,3,795,1,73,2,79,-5,23,0,,,16,0,1001,9251,10252,34
2020-11-05,47079,47079,936,10,896,9,40,1,146,0,40,0,,,13,0,1067,11640,12707,27
2020-11-05,47077,47077,1484,7,1181,3,303,4,70,-2,50,0,,,28,0,1712,10688,12400,28
2020-11-05,47075,47075,1378,7,1265,7,113,0,93,-11,50,0,,,28,0,1461,8572,10033,19
2020-11-05,47073,47073,1372,18,1303,16,69,2,150,0,76,1,,,30,0,1482,13950,15432,115
2020-11-05,47047,47047,1827,13,1757,14,70,-1,140,-6,81,0,,,29,0,2231,20205,22436,121
2020-11-05,47069,47069,2007,3,1857,1,150,2,110,-7,70,0,,,34,0,2225,17471,19696,103
2020-11-05,47067,47067,126,0,113,0,13,0,9,-1,11,0,,,3,0,132,2261,2393,5
2020-11-05,47065,47065,12719,67,12071,56,648,11,914,-56,470,7,,,114,1,14127,171080,185207,829
2020-11-05,47063,47063,2648,13,2378,10,270,3,190,-9,130,0,,,51,0,2796,28084,30880,87
2020-11-05,47061,47061,630,2,584,1,46,1,56,0,40,-1,,,14,0,702,3728,4430,11
2020-11-05,47059,47059,2143,31,2012,28,131,3,383,-9,103,0,,,58,1,2348,22203,24551,250
2020-11-05,47057,47057,726,4,599,5,127,-1,106,-19,30,0,,,4,0,717,7962,8679,62
2020-11-05,47055,47055,1081,5,1046,4,35,1,116,-7,53,1,,,38,0,1253,12325,13578,87
2020-11-05,47053,47053,2330,14,1731,4,599,10,167,-1,69,1,,,50,0,2345,18506,20851,48
2020-11-05,47051,47051,1426,9,1343,7,83,2,133,-5,56,0,,,27,1,1689,18738,20427,62
2020-11-05,47071,47071,1480,2,1190,1,290,1,81,-7,32,0,,,23,0,1519,15198,16717,15
2020-11-06,47127,47127,299,2,256,1,43,1,29,2,6,0,,,2,0,315,3015,3330,3
2020-11-06,47129,47129,480,8,446,8,34,0,38,4,11,0,,,6,0,511,9658,10169,27
2020-11-06,47131,47131,1953,9,1698,8,255,1,147,-17,56,0,,,29,1,1956,13015,14971,10
2020-11-06,47137,47137,300,1,210,0,90,1,18,-1,13,0,,,10,0,267,1673,1940,39
2020-11-06,47133,47133,1316,3,1103,2,213,1,89,-4,42,0,,,26,0,1339,9175,10514,38
2020-11-06,,47PEN,2336,-157,2004,-149,332,-8,472,-199,20,1,,,6,1,2340,218809,221149,105
2020-11-06,47135,47135,373,-3,340,3,33,-6,54,-39,19,0,,,14,2,392,4292,4684,8
2020-11-06,47125,47125,4664,43,4217,8,447,35,405,-32,144,1,,,63,0,4865,53936,58801,77
2020-11-06,,47OOS,4486,-3,4244,-2,242,-1,609,-71,129,2,,,40,-1,3936,354858,358794,895
2020-11-06,47123,47123,1606,6,1547,7,59,-1,138,-5,85,0,,,32,0,1791,14509,16300,51
2020-11-06,47115,47115,881,4,857,5,24,-1,85,-11,54,0,,,14,0,1024,8835,9859,48
2020-11-06,47109,47109,1206,9,956,6,250,3,58,2,42,0,,,30,0,1312,9848,11160,20
2020-11-06,47107,47107,1844,20,1792,18,52,2,187,-6,82,1,,,41,0,2085,22288,24373,38
2020-11-06,47119,47119,3954,23,3860,20,94,3,518,-42,124,6,,,40,1,4379,37394,41773,85
2020-11-06,47117,47117,1274,-2,1254,0,20,-2,129,-10,29,0,,,12,0,1443,12504,13947,12
2020-11-06,47113,47113,4133,41,2894,29,1239,12,335,4,205,0,,,86,0,3980,34607,38587,60
2020-11-06,47111,47111,1451,19,1359,18,92,1,106,7,86,1,,,26,0,1668,9366,11034,81
2020-11-06,47105,47105,1781,13,1718,13,63,0,152,-1,51,1,,,13,0,1940,17746,19686,93
2020-11-06,47103,47103,1057,5,973,-1,84,6,138,-7,28,1,,,8,1,1153,10006,11159,10
2020-11-06,47101,47101,551,1,538,2,13,-1,140,-12,22,0,,,7,0,592,6199,6791,13
2020-11-06,47139,47139,557,3,529,3,28,0,37,0,25,0,,,13,0,621,4798,5419,11
2020-11-06,47121,47121,363,4,357,4,6,0,37,-14,19,0,,,8,0,410,4091,4501,8
2020-11-06,47141,47141,4779,36,4286,31,493,5,301,-14,135,0,,,63,0,5399,39938,45337,365
2020-11-06,47163,47163,4409,44,4137,38,272,6,559,-75,272,2,,,61,0,4586,42125,46711,137
2020-11-06,47145,47145,1612,22,1538,18,74,4,279,-7,39,0,,,10,0,1787,23710,25497,86
2020-11-06,47187,47187,7979,68,7615,54,364,14,804,-15,145,1,,,59,0,8897,91864,100761,301
2020-11-06,47185,47185,1343,7,1227,7,116,0,141,-13,58,1,,,16,0,1618,13585,15203,61
2020-11-06,47183,47183,1685,13,1498,7,187,6,118,-5,36,1,,,27,0,1752,13530,15282,11
2020-11-06,47181,47181,1640,1,1607,1,33,0,39,-1,20,0,,,7,0,1772,7187,8959,5
2020-11-06,47179,47179,4282,14,4094,4,188,10,682,-73,173,2,,,75,3,4659,42439,47098,119
2020-11-06,47177,47177,1638,35,1505,30,133,5,193,25,19,0,,,11,0,1782,17506,19288,143
2020-11-06,47175,47175,228,5,209,5,19,0,20,1,8,0,,,2,0,245,2904,3149,17
2020-11-06,47173,47173,577,4,524,4,53,0,30,-8,19,1,,,5,1,596,6087,6683,13
2020-11-06,47171,47171,544,3,473,3,71,0,119,-7,26,0,,,10,3,550,8041,8591,60
2020-11-06,47169,47169,1815,4,1798,5,17,-1,35,-2,27,0,,,10,0,1902,5972,7874,17
2020-11-06,47167,47167,2617,5,2262,5,355,0,232,-24,98,1,,,24,0,2862,26764,29626,26
2020-11-06,47165,47165,6796,26,6701,22,95,4,593,-50,438,2,,,120,0,7942,61219,69161,139
2020-11-06,47099,47099,1876,12,1788,11,88,1,235,-10,55,0,,,24,0,2040,15090,17130,35
2020-11-06,47161,47161,396,5,349,5,47,0,58,2,11,0,,,13,0,414,3803,4217,13
2020-11-06,47159,47159,1075,7,1016,3,59,4,68,2,34,0,,,16,0,1350,7218,8568,20
2020-11-06,47157,47157,38932,57,38166,63,766,-6,2276,-232,2234,8,,,582,2,47680,472518,520198,739
2020-11-06,47155,47155,3690,28,3552,29,138,-1,298,-9,121,1,,,24,0,4014,33057,37071,156
2020-11-06,47153,47153,398,3,390,3,8,0,45,-4,16,-1,,,5,0,440,6670,7110,19
2020-11-06,47151,47151,489,6,425,4,64,2,96,-4,23,0,,,5,0,468,6093,6561,117
2020-11-06,47149,47149,13181,70,12860,52,321,18,1121,-92,298,1,,,123,1,15652,113468,129120,352
2020-11-06,47147,47147,2790,16,2724,13,66,3,151,6,193,1,,,43,0,3303,22710,26013,42
2020-11-06,47143,47143,1237,12,1187,2,50,10,103,-8,46,0,,,24,1,1413,13950,15363,46
2020-11-06,47097,47097,1556,2,1295,4,261,-2,100,-20,51,0,,,20,2,1529,13923,15452,28
2020-11-06,47189,47189,5237,23,5096,17,141,6,468,-34,143,1,,,66,1,6046,49901,55947,132
2020-11-06,47093,47093,14213,160,13496,142,717,18,1265,36,489,4,,,100,0,15289,169780,185069,819
2020-11-06,47041,47041,843,23,781,13,62,10,104,13,32,2,,,18,0,974,10283,11257,74
2020-11-06,47039,47039,706,0,557,0,149,0,44,-3,21,0,,,11,0,737,7290,8027,7
2020-11-06,47037,47037,34332,131,33987,127,345,4,2212,-171,1236,6,,,362,2,42499,476386,518885,2217
2020-11-06,47035,47035,1819,33,1740,27,79,6,199,19,81,2,,,29,0,2148,28625,30773,170
2020-11-06,47033,47033,987,3,728,2,259,1,110,-7,22,0,,,24,0,884,4692,5576,8
2020-11-06,47031,47031,2143,8,1816,7,327,1,243,-16,50,0,,,32,0,2302,25597,27899,68
2020-11-06,47029,47029,1251,5,1084,4,167,1,176,-21,56,0,,,20,0,1221,10940,12161,56
2020-11-06,47027,47027,437,4,336,2,101,2,32,4,14,0,,,16,0,401,3594,3995,20
2020-11-06,47025,47025,565,0,492,1,73,-1,36,-5,25,0,,,8,0,598,12804,13402,25
2020-11-06,47023,47023,777,-1,632,2,145,-3,43,-4,22,0,,,18,1,843,6607,7450,4
2020-11-06,47021,47021,1168,4,1123,2,45,2,95,-10,34,0,,,12,0,1336,14048,15384,33
2020-11-06,47019,47019,1892,23,1798,24,94,-1,299,3,117,0,,,37,-1,2019,20746,22765,44
2020-11-06,47017,47017,1247,-3,1015,-2,232,-1,99,-12,53,1,,,30,2,1255,13300,14555,5
2020-11-06,47015,47015,475,6,448,6,27,0,53,0,11,0,,,2,0,546,5155,5701,41
2020-11-06,47013,47013,1192,16,977,12,215,4,136,-6,52,1,,,14,0,1129,15457,16586,146
2020-11-06,47011,47011,3894,15,3698,16,196,-1,277,-13,216,0,,,24,0,4452,31904,36356,128
2020-11-06,47009,47009,3799,46,3669,43,130,3,379,0,140,3,,,45,1,4266,38188,42454,214
2020-11-06,47007,47007,1062,5,1050,4,12,1,29,-8,20,0,,,4,0,1109,9561,10670,53
2020-11-06,47005,47005,486,4,463,4,23,0,63,2,19,0,,,10,0,509,5666,6175,8
2020-11-06,47003,47003,1926,1,1793,2,133,-1,208,-26,55,0,,,23,0,2194,16884,19078,25
2020-11-06,47001,47001,1998,39,1887,32,111,7,291,8,54,1,,,18,0,2187,33294,35481,171
2020-11-06,47043,47043,1931,6,1646,6,285,0,247,-28,65,0,,,21,0,2174,18327,20501,82
2020-11-06,47045,47045,2505,3,2107,4,398,-1,239,-24,80,0,,,39,1,2434,14966,17400,12
2020-11-06,47095,47095,1016,2,998,0,18,2,31,2,8,0,,,4,0,1216,7050,8266,1
2020-11-06,47049,47049,995,10,882,9,113,1,75,1,41,2,,,14,1,1066,6063,7129,91
2020-11-06,47047,47047,1835,8,1762,5,73,3,126,-14,81,0,,,29,0,2238,20230,22468,32
2020-11-06,47091,47091,1255,3,1193,4,62,-1,93,-9,34,0,,,14,1,1282,8653,9935,73
2020-11-06,47089,47089,1689,15,1447,6,242,9,126,-2,82,2,,,25,0,1724,21987,23711,54
2020-11-06,47087,47087,511,10,442,9,69,1,53,7,20,0,,,7,0,544,3175,3719,48
