district_id,region_id,school_id,can_submit_covid_data,student_cases,staff_cases,student_cases_prev_week,staff_cases_prev_week,student_cases_inferred,staff_cases_inferred,student_cases_prev_week_inferred,staff_cases_prev_week_inferred,date_stamp,op_model_id,op_has_restrictions,op_restrictions,op_restrictions_end_date,op_last_update,date_cases_updated
TN-00792,9,TN-00792-2215,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:56:10,
TN-00792,9,TN-00792-2230,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:56:53,
TN-00792,9,TN-00792-2245,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:57:10,
TN-00792,9,TN-00792-2255,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:57:22,
TN-00792,9,TN-00792-2258,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:57:37,
TN-00792,9,TN-00792-2259,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:58:26,
TN-00792,9,TN-00792-2260,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:58:39,
TN-00792,9,TN-00792-2285,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:58:49,
TN-00792,9,TN-00792-2311,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-10 20:38:47,
TN-00792,9,TN-00792-2317,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:59:20,
TN-00792,9,TN-00792-2325,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:59:47,
TN-00792,9,TN-00792-2330,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:59:57,
TN-00792,9,TN-00792-2331,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:00:08,
TN-00792,9,TN-00792-2333,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:00:26,
TN-00792,9,TN-00792-2338,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:01:08,
TN-00792,9,TN-00792-2343,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:01:18,
TN-00792,9,TN-00792-2353,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:01:31,
TN-00792,9,TN-00792-2355,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:01:42,
TN-00792,9,TN-00792-2360,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:02:36,
TN-00792,9,TN-00792-2362,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:02:01,
TN-00792,9,TN-00792-2368,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:03:34,
TN-00792,9,TN-00792-2370,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:04:04,
TN-00792,9,TN-00792-2373,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:04:38,
TN-00792,9,TN-00792-2375,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:04:20,
TN-00792,9,TN-00792-2377,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:03:53,
TN-00792,9,TN-00792-2379,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:05:42,
TN-00792,9,TN-00792-2385,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:05:52,
TN-00792,9,TN-00792-2395,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:06:13,
TN-00792,9,TN-00792-2435,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:06:37,
TN-00792,9,TN-00792-2463,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:07:00,
TN-00792,9,TN-00792-2480,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:07:36,
TN-00792,9,TN-00792-2493,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:08:04,
TN-00792,9,TN-00792-2515,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2520,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2525,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2540,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2543,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2545,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2550,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2565,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2570,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2597,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2598,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2599,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2600,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2610,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-08 19:40:52,
TN-00792,9,TN-00792-2612,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2615,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2625,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2626,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2627,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2630,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2633,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2637,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2640,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2650,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2655,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2660,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2663,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2665,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2670,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2675,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2680,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2690,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-10 20:40:12,
TN-00792,9,TN-00792-2692,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2695,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2700,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:55:44,
TN-00792,9,TN-00792-2703,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2705,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2715,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2717,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2723,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2725,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2726,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2727,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2730,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2740,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-08 19:37:52,
TN-00792,9,TN-00792-2745,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2750,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2770,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2777,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2780,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2783,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2785,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2790,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2800,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2805,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2810,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2815,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2824,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2830,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:46:47,
TN-00792,9,TN-00792-2832,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-2835,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:59:00,
TN-00792,9,TN-00792-2836,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:07:49,
TN-00792,9,TN-00792-2840,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8145,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:48:05,
TN-00792,9,TN-00792-8150,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-08 19:40:13,
TN-00792,9,TN-00792-8155,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:56:41,
TN-00792,9,TN-00792-8160,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8165,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8170,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8175,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:02:47,
TN-00792,9,TN-00792-8185,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:48:53,
TN-00792,9,TN-00792-8190,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:49:13,
TN-00792,9,TN-00792-8195,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:49:23,
TN-00792,9,TN-00792-8201,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:47:53,
TN-00792,9,TN-00792-8202,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:05:09,
TN-00792,9,TN-00792-8204,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:48:30,
TN-00792,9,TN-00792-8205,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:08:44,
TN-00792,9,TN-00792-8206,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8207,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:08:53,
TN-00792,9,TN-00792-8210,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:08:14,
TN-00792,9,TN-00792-8213,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:08:26,
TN-00792,9,TN-00792-8215,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8217,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8220,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8225,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8228,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8230,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8232,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8234,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:56:21,
TN-00792,9,TN-00792-8238,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:05:19,
TN-00792,9,TN-00792-8240,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8252,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8254,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8256,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-08 19:40:24,
TN-00792,9,TN-00792-8258,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:05:29,
TN-00792,9,TN-00792-8260,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8262,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:04:56,
TN-00792,9,TN-00792-8264,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8265,0,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:48:19,
TN-00792,9,TN-00792-8266,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8270,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8275,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8280,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:59:09,
TN-00792,9,TN-00792-8285,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:06:26,
TN-00792,9,TN-00792-8300,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8303,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8310,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8315,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8325,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:51:11,
TN-00792,9,TN-00792-8335,0,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8338,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-08 19:41:14,
TN-00792,9,TN-00792-8340,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 20:09:08,
TN-00792,9,TN-00792-8345,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00792,9,TN-00792-8350,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-08 19:41:23,
TN-00792,9,TN-00792-8355,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:56:31,
TN-00792,9,TN-00792-8360,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:49:37,
TN-00792,9,TN-00792-8365,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:52:08,
TN-00792,9,TN-00792-8370,1,,,,,0,0,0,0,2020-10-01 00:00:00,2,0,,,2020-09-09 19:49:53,
TN-00792,9,TN-00792-8380,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00793,9,TN-00793-0001,1,0,0,<5,<5,0,0,5,5,2020-10-01 00:00:00,3,0,,,2020-09-28 19:53:46,2020-09-28 19:53:46
TN-00793,9,TN-00793-0005,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 19:53:34,2020-09-28 19:53:34
TN-00793,9,TN-00793-0006,1,0,<5,0,<5,0,5,0,5,2020-10-01 00:00:00,3,0,,,2020-09-28 19:54:53,2020-09-28 19:54:53
TN-00793,9,TN-00793-0195,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 19:53:59,2020-09-28 19:53:59
TN-00794,9,TN-00794-0003,1,<5,0,<5,0,5,0,5,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:22:02,2020-09-28 18:22:02
TN-00794,9,TN-00794-0007,1,<5,<5,<5,0,5,5,5,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:22:29,2020-09-28 18:22:29
TN-00794,9,TN-00794-0020,1,0,<5,0,0,0,5,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:22:49,2020-09-28 18:22:49
TN-00794,9,TN-00794-0025,1,0,0,<5,0,0,0,5,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:23:06,2020-09-28 18:23:06
TN-00794,9,TN-00794-0030,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:23:51,2020-09-28 18:23:51
TN-00794,9,TN-00794-0033,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:24:05,2020-09-28 18:24:05
TN-00794,9,TN-00794-0090,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:24:20,2020-09-28 18:24:20
TN-00794,9,TN-00794-0095,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:24:34,2020-09-28 18:24:34
TN-00794,9,TN-00794-0150,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:24:49,2020-09-28 18:24:49
TN-00794,9,TN-00794-0155,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 18:25:01,2020-09-28 18:25:01
TN-00795,9,TN-00795-0008,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 14:05:50,2020-09-28 14:05:50
TN-00795,9,TN-00795-0055,1,0,<5,<5,<5,0,5,5,5,2020-10-01 00:00:00,3,0,,,2020-09-28 14:05:59,2020-09-28 14:05:59
TN-00795,9,TN-00795-0060,1,<5,<5,<5,0,5,5,5,0,2020-10-01 00:00:00,3,0,,,2020-09-28 14:06:22,2020-09-28 14:06:22
TN-00795,9,TN-00795-0063,1,0,0,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 14:06:40,2020-09-28 14:06:40
TN-00795,9,TN-00795-0065,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 14:06:52,2020-09-28 14:06:52
TN-00795,9,TN-00795-0165,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,1,0,,,2020-09-28 14:07:04,2020-09-28 14:07:04
TN-00795,9,TN-00795-0168,1,0,0,<5,0,0,0,5,0,2020-10-01 00:00:00,3,0,,,2020-09-28 14:07:41,2020-09-28 14:07:41
TN-00795,9,TN-00795-0183,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,1,0,,,2020-09-28 14:07:18,2020-09-28 14:07:18
TN-00795,9,TN-00795-0190,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,1,0,,,2020-09-28 14:07:29,2020-09-28 14:07:30
TN-00796,9,TN-00796-0070,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 15:21:02,2020-09-28 15:21:02
TN-00796,9,TN-00796-0100,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 15:20:47,2020-09-28 15:20:47
TN-00796,9,TN-00796-0105,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 15:20:32,2020-09-28 15:20:32
TN-00796,9,TN-00796-0109,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 15:20:03,2020-09-28 15:20:03
TN-00796,9,TN-00796-0111,1,<5,0,<5,0,5,0,5,0,2020-10-01 00:00:00,3,0,,,2020-09-28 15:20:19,2020-09-28 15:20:20
TN-00796,9,TN-00796-0160,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 15:19:45,2020-09-28 15:19:45
TN-00797,9,TN-00797-0116,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 20:25:58,2020-09-28 20:25:58
TN-00797,9,TN-00797-0120,1,0,0,0,0,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-28 20:26:16,2020-09-28 20:26:16
TN-00798,9,TN-00798-0078,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-11 00:00:00,
TN-00798,9,TN-00798-0123,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-11 00:00:00,
TN-00798,9,TN-00798-0130,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-11 00:00:00,
TN-00798,9,TN-00798-0133,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-11 00:00:00,
TN-00800,4,TN-00800-0005,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0015,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0020,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0025,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0030,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0035,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0045,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0051,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00800,4,TN-00800-0060,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00810,3,TN-00810-0010,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00810,3,TN-00810-0015,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00810,3,TN-00810-0017,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00810,3,TN-00810-0025,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00810,3,TN-00810-0040,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-08-01 00:00:00,
TN-00820,6,TN-00820-0025,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:09:25,
TN-00820,6,TN-00820-0030,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:09:34,
TN-00820,6,TN-00820-0035,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:09:42,
TN-00820,6,TN-00820-0055,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:09:56,
TN-00820,6,TN-00820-0060,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:12:17,
TN-00820,6,TN-00820-0075,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:10:08,
TN-00820,6,TN-00820-0080,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:12:24,
TN-00820,6,TN-00820-0085,1,,,,,0,0,0,0,2020-10-01 00:00:00,3,0,,,2020-09-14 21:10:15,
