pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
12,Nova Scotia,Nouvelle-Écosse,05-11-2021,1,7550,0.0,101,7550,0.0,1325080,7229,95.75,0.0,1335692.07,38,0.5,761.05,10.18,0,1.34,0.0,4144,31,2.91,220,22.18,342,34.47,3,0.3,196,19.76,1,0.1,28.0,2.82,0.0,0.01,728.69
11,Prince Edward Island,Île-du-Prince-Édouard,05-11-2021,0,320,0.0,0,320,0.0,220049,315,98.44,0.0,1339165.52,0,0.0,194.74,0.0,0,0.0,0.0,328,0,1.56,5,3.04,5,3.04,0,0.0,3,1.83,0,0.0,0.43,0.26,0.0,0.0,191.7
60,Yukon,Yukon,05-11-2021,1,995,0.0,10,995,0.0,9129,901,90.55,0.0,212371.47,22,2.21,2314.71,23.26,0,1.01,0.0,0,12,8.44,84,195.41,121,281.49,0,0.0,82,190.76,0,0.0,11.71,27.25,0.0,0.0,2096.03
61,Northwest Territories,Territoires du Nord-Ouest,05-11-2021,0,1886,0.0,11,1886,0.0,35062,1814,96.18,0.0,770525.67,0,0.0,4144.69,24.17,0,0.58,0.0,77,0,3.23,61,134.05,123,270.31,2,4.4,23,50.55,0,0.0,3.29,7.22,0.0,0.0,3986.46
62,Nunavut,Nunavut,05-11-2021,1,674,0.0,4,674,0.0,21975,670,99.41,0.0,557698.65,0,0.0,1710.53,10.15,0,0.59,0.0,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700.38
99,Repatriated travellers,Voyageurs rapatriés,05-11-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,05-11-2021,,1727683,0.0,28847,1727683,0.0,46679607,1675129,96.96,0.0,1220506.07,2533,0.15,4517.28,75.42,17,1.67,0.0,99061,2255,1.37,23707,61.99,31769,83.06,400,1.05,15555,40.67,178,0.47,2222.14,5.81,25.0,0.07,4379.87
59,British Columbia,Colombie-Britannique,06-11-2021,0,208818,0.0,2201,208818,0.0,4318870,201267,96.38,0.0,828193.96,553,0.26,4004.33,42.21,0,1.05,0.0,15428,0,2.56,5350,102.59,7307,140.12,92,1.76,3336,63.97,45,0.86,476.57,9.14,6.0,0.12,3859.53
48,Alberta,Alberta,06-11-2021,0,326569,0.0,3142,326569,0.0,5905833,316455,96.9,0.0,1329280.63,586,0.18,7350.39,70.72,0,0.96,0.0,11495,0,2.13,6972,156.93,6684,150.44,116,2.61,3047,68.58,49,1.1,435.29,9.8,7.0,0.16,7122.75
47,Saskatchewan,Saskatchewan,06-11-2021,1,78567,0.0,866,78567,0.0,1233574,75956,96.68,0.0,1045539.92,164,0.21,6659.1,73.4,3,1.1,0.0,2105,212,2.22,1745,147.9,2493,211.3,49,4.15,1073,90.94,16,1.36,153.29,12.99,2.0,0.19,6437.8
46,Manitoba,Manitoba,06-11-2021,0,64390,0.0,1260,64390,0.0,1151697,61806,95.99,0.0,832292.33,183,0.28,4653.25,91.06,4,1.96,0.0,3678,0,2.06,1324,95.68,1695,122.49,25,1.81,940,67.93,13,0.94,134.29,9.7,2.0,0.13,4466.51
35,Ontario,Ontario,06-11-2021,1,602595,0.0,9611,602595,0.0,18963820,589166,97.77,0.0,1279068.32,508,0.08,4064.37,64.82,0,1.59,0.0,30187,370,0.63,3818,25.75,5450,36.76,48,0.32,2980,20.1,25,0.17,425.71,2.87,4.0,0.02,3973.8
24,Quebec,Québec,06-11-2021,0,429319,0.0,11515,429319,0.0,12657546,412124,95.99,0.0,1471038.8,688,0.16,4989.47,133.83,4,2.68,0.0,30835,0,1.32,5680,66.01,7077,82.25,45,0.52,3926,45.63,22,0.26,560.86,6.52,3.0,0.04,4789.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-11-2021,0,2003,0.0,16,2003,0.0,389137,1928,96.26,0.0,747545.4,0,0.0,384.78,3.07,0,0.8,0.0,0,0,2.95,59,11.33,75,14.41,1,0.19,11,2.11,0,0.0,1.57,0.3,0.0,0.0,370.38
13,New Brunswick,Nouveau-Brunswick,06-11-2021,1,6716,0.0,121,6716,0.0,542176,6118,91.1,0.0,686972.66,50,0.74,850.96,15.33,0,1.8,0.0,689,51,7.1,477,60.44,604,76.53,14,1.77,303,38.39,5,0.63,43.29,5.48,1.0,0.09,775.19
12,Nova Scotia,Nouvelle-Écosse,06-11-2021,0,7550,0.0,101,7550,0.0,1328303,7229,95.75,0.0,1338940.89,0,0.0,761.05,10.18,0,1.34,0.0,3223,0,2.91,220,22.18,342,34.47,3,0.3,196,19.76,1,0.1,28.0,2.82,0.0,0.01,728.69
11,Prince Edward Island,Île-du-Prince-Édouard,06-11-2021,1,320,0.0,0,320,0.0,220468,315,98.44,0.0,1341715.45,0,0.0,194.74,0.0,0,0.0,0.0,419,0,1.56,5,3.04,5,3.04,0,0.0,3,1.83,0,0.0,0.43,0.26,0.0,0.0,191.7
60,Yukon,Yukon,06-11-2021,1,1017,0.0,10,1017,0.0,9129,907,89.18,0.0,212371.47,22,2.16,2365.89,23.26,0,0.98,0.0,0,6,9.83,100,232.63,140,325.69,0,0.0,96,223.33,0,0.0,13.71,31.9,0.0,0.0,2109.99
61,Northwest Territories,Territoires du Nord-Ouest,06-11-2021,1,1886,0.0,11,1886,0.0,35101,1830,97.03,0.0,771382.74,0,0.0,4144.69,24.17,0,0.58,0.0,39,16,2.39,45,98.89,100,219.76,2,4.4,23,50.55,0,0.0,3.29,7.22,0.0,0.0,4021.62
62,Nunavut,Nunavut,06-11-2021,0,674,0.0,4,674,0.0,21996,670,99.41,0.0,558231.61,0,0.0,1710.53,10.15,0,0.59,0.0,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700.38
99,Repatriated travellers,Voyageurs rapatriés,06-11-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,06-11-2021,,1730437,0.0,28858,1730437,0.0,46777726,1675784,96.84,0.0,1223071.53,2754,0.16,4524.48,75.45,11,1.67,0.0,98119,655,1.49,25795,67.44,31972,83.6,395,1.03,15934,41.66,176,0.46,2276.29,5.95,25.0,0.07,4381.58
59,British Columbia,Colombie-Britannique,07-11-2021,0,209280,0.0,2201,209280,0.0,4332383,201267,96.17,0.0,830785.24,462,0.22,4013.19,42.21,0,1.05,0.0,13513,0,2.78,5812,111.45,7240,138.84,92,1.76,3328,63.82,45,0.86,475.43,9.12,6.0,0.12,3859.53
48,Alberta,Alberta,07-11-2021,0,326999,0.0,3142,326999,0.0,5917328,316455,96.78,0.0,1331867.92,430,0.13,7360.07,70.72,0,0.96,0.0,11495,0,2.26,7402,166.6,6599,148.53,116,2.61,3142,70.72,49,1.1,448.86,10.1,7.0,0.16,7122.75
47,Saskatchewan,Saskatchewan,07-11-2021,1,78724,0.0,872,78724,0.0,1235428,76187,96.78,0.0,1047111.31,157,0.2,6672.41,73.91,6,1.11,0.0,1854,231,2.11,1665,141.12,2413,204.52,55,4.66,1060,89.84,21,1.78,151.43,12.83,3.0,0.25,6457.38
46,Manitoba,Manitoba,07-11-2021,0,64545,0.0,1262,64545,0.0,1154836,61806,95.76,0.0,834560.78,155,0.24,4664.45,91.2,2,1.96,0.0,3139,0,2.29,1477,106.74,1701,122.93,27,1.95,953,68.87,15,1.08,136.14,9.84,2.0,0.15,4466.51
35,Ontario,Ontario,07-11-2021,1,603231,0.0,9612,603231,0.0,18993965,589533,97.73,0.0,1281101.54,636,0.11,4068.66,64.83,1,1.59,0.0,30145,367,0.68,4086,27.56,5716,38.55,48,0.32,3276,22.1,24,0.16,468.0,3.16,3.0,0.02,3976.27
24,Quebec,Québec,07-11-2021,0,429864,0.0,11518,429864,0.0,12684690,413102,96.1,0.0,1474193.43,545,0.13,4995.81,133.86,3,2.68,0.0,27144,978,1.22,5244,60.94,7193,83.6,46,0.53,3904,45.37,24,0.28,557.71,6.48,3.0,0.04,4801.0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-11-2021,0,2003,0.0,16,2003,0.0,389137,1928,96.26,0.0,747545.4,0,0.0,384.78,3.07,0,0.8,0.0,0,0,2.95,59,11.33,75,14.41,1,0.19,11,2.11,0,0.0,1.57,0.3,0.0,0.0,370.38
13,New Brunswick,Nouveau-Brunswick,07-11-2021,1,6769,0.0,121,6769,0.0,542756,6174,91.21,0.0,687707.56,53,0.78,857.68,15.33,0,1.79,0.0,580,56,7.0,474,60.06,606,76.78,13,1.65,324,41.05,4,0.51,46.29,5.86,1.0,0.07,782.29
12,Nova Scotia,Nouvelle-Écosse,07-11-2021,0,7550,0.0,101,7550,0.0,1330682,7229,95.75,0.0,1341338.94,0,0.0,761.05,10.18,0,1.34,0.0,2379,0,2.91,220,22.18,342,34.47,3,0.3,196,19.76,1,0.1,28.0,2.82,0.0,0.01,728.69
11,Prince Edward Island,Île-du-Prince-Édouard,07-11-2021,1,324,0.0,0,324,0.0,220891,317,97.84,0.0,1344289.73,4,1.23,197.18,0.0,0,0.0,0.0,423,2,2.16,7,4.26,9,5.48,0,0.0,7,4.26,0,0.0,1.0,0.61,0.0,0.0,192.92
60,Yukon,Yukon,07-11-2021,0,1017,0.0,10,1017,0.0,9129,907,89.18,0.0,212371.47,0,0.0,2365.89,23.26,0,0.98,0.0,0,0,9.83,100,232.63,140,325.69,0,0.0,96,223.33,0,0.0,13.71,31.9,0.0,0.0,2109.99
61,Northwest Territories,Territoires du Nord-Ouest,07-11-2021,0,1886,0.0,11,1886,0.0,35161,1830,97.03,0.0,772701.3,0,0.0,4144.69,24.17,0,0.58,0.0,60,0,2.39,45,98.89,100,219.76,2,4.4,23,50.55,0,0.0,3.29,7.22,0.0,0.0,4021.62
62,Nunavut,Nunavut,07-11-2021,0,674,0.0,4,674,0.0,22018,670,99.41,0.0,558789.94,0,0.0,1710.53,10.15,0,0.59,0.0,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700.38
99,Repatriated travellers,Voyageurs rapatriés,07-11-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,07-11-2021,,1732879,0.0,28870,1732879,0.0,46868480,1677418,96.8,0.0,1225444.43,2442,0.14,4530.86,75.48,12,1.67,0.0,90754,1634,1.53,26591,69.53,32134,84.02,403,1.05,16320,42.67,183,0.48,2331.43,6.1,26.0,0.07,4385.85
59,British Columbia,Colombie-Britannique,08-11-2021,1,209703,0.0,2218,209703,0.0,4345237,202898,96.75,0.0,833250.14,423,0.2,4021.3,42.53,17,1.06,0.0,12854,1631,2.19,4587,87.96,7187,137.82,89,1.71,3419,65.56,37,0.71,488.43,9.37,5.0,0.1,3890.81
48,Alberta,Alberta,08-11-2021,1,327283,0.0,3155,327283,0.0,5926294,317741,97.08,0.0,1333885.98,284,0.09,7366.46,71.01,13,0.96,0.0,8966,1286,1.95,6387,143.76,6515,146.64,104,2.34,3084,69.41,44,0.99,440.57,9.92,6.0,0.14,7151.69
47,Saskatchewan,Saskatchewan,08-11-2021,1,78824,0.0,873,78824,0.0,1236725,76424,96.96,0.0,1048210.61,100,0.13,6680.88,73.99,1,1.11,0.0,1297,237,1.94,1527,129.42,2343,198.59,56,4.75,1031,87.38,19,1.61,147.29,12.48,3.0,0.23,6477.47
46,Manitoba,Manitoba,08-11-2021,1,64701,0.0,1262,64701,0.0,1157698,62062,95.92,0.0,836629.05,156,0.24,4675.72,91.2,0,1.95,0.0,2862,256,2.13,1377,99.51,1794,129.65,25,1.81,1019,73.64,14,1.01,145.57,10.52,2.0,0.14,4485.01
35,Ontario,Ontario,08-11-2021,1,603711,0.0,9614,603711,0.0,19021111,589771,97.69,0.0,1282932.48,480,0.08,4071.9,64.84,2,1.59,0.0,27146,238,0.72,4326,29.18,5870,39.59,50,0.34,3334,22.49,23,0.16,476.29,3.21,3.0,0.02,3977.88
24,Quebec,Québec,08-11-2021,1,430395,0.0,11522,430395,0.0,12711937,413620,96.1,0.0,1477360.03,531,0.12,5001.98,133.91,4,2.68,0.0,27247,518,1.22,5253,61.05,7400,86.0,45,0.52,3938,45.77,26,0.3,562.57,6.54,4.0,0.04,4807.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-11-2021,1,2012,0.0,16,2012,0.0,389137,1953,97.07,0.0,747545.4,9,0.45,386.51,3.07,0,0.8,0.0,0,25,2.14,43,8.26,48,9.22,1,0.19,18,3.46,0,0.0,2.57,0.49,0.0,0.0,375.18
13,New Brunswick,Nouveau-Brunswick,08-11-2021,1,6813,0.0,121,6813,0.0,543321,6187,90.81,0.0,688423.45,44,0.65,863.25,15.33,0,1.78,0.0,565,13,7.41,505,63.99,628,79.57,10,1.27,337,42.7,4,0.51,48.14,6.1,1.0,0.07,783.93
12,Nova Scotia,Nouvelle-Écosse,08-11-2021,1,7661,0.0,101,7661,0.0,1333984,7305,95.35,0.0,1344667.38,111,1.45,772.24,10.18,0,1.32,0.0,3302,76,3.33,255,25.7,396,39.92,2,0.2,248,25.0,0,0.0,35.43,3.57,0.0,0.0,736.35
11,Prince Edward Island,Île-du-Prince-Édouard,08-11-2021,0,324,0.0,0,324,0.0,221169,317,97.84,0.0,1345981.57,0,0.0,197.18,0.0,0,0.0,0.0,278,0,2.16,7,4.26,9,5.48,0,0.0,5,3.04,0,0.0,0.71,0.43,0.0,0.0,192.92
60,Yukon,Yukon,08-11-2021,0,1017,0.0,10,1017,0.0,9129,907,89.18,0.0,212371.47,0,0.0,2365.89,23.26,0,0.98,0.0,0,0,9.83,100,232.63,126,293.12,0,0.0,73,169.82,0,0.0,10.43,24.26,0.0,0.0,2109.99
61,Northwest Territories,Territoires du Nord-Ouest,08-11-2021,0,1886,0.0,11,1886,0.0,35200,1830,97.03,0.0,773558.37,0,0.0,4144.69,24.17,0,0.58,0.0,39,0,2.39,45,98.89,100,219.76,2,4.4,15,32.96,0,0.0,2.14,4.71,0.0,0.0,4021.62
62,Nunavut,Nunavut,08-11-2021,1,674,0.0,4,674,0.0,22044,670,99.41,0.0,559449.79,0,0.0,1710.53,10.15,0,0.59,0.0,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700.38
99,Repatriated travellers,Voyageurs rapatriés,08-11-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,08-11-2021,,1735017,0.0,28907,1735017,0.0,46950290,1681698,96.93,0.0,1227583.47,2138,0.12,4536.45,75.58,37,1.67,0.0,81810,4280,1.41,24412,63.83,32416,84.76,384,1.0,16521,43.2,167,0.44,2360.14,6.17,24.0,0.06,4397.04
59,British Columbia,Colombie-Britannique,09-11-2021,1,210203,0.0,2223,210203,0.0,4356652,203375,96.75,0.0,835439.1,500,0.24,4030.89,42.63,5,1.06,0.0,11415,477,2.19,4605,88.31,7230,138.64,92,1.76,3513,67.37,37,0.71,501.86,9.62,5.0,0.1,3899.95
48,Alberta,Alberta,09-11-2021,1,327705,0.0,3159,327705,0.0,5931820,318456,97.18,0.0,1335129.77,422,0.13,7375.96,71.1,4,0.96,0.0,5526,715,1.86,6090,137.07,6495,146.19,96,2.16,3191,71.82,40,0.9,455.86,10.26,6.0,0.13,7167.78
47,Saskatchewan,Saskatchewan,09-11-2021,1,78909,0.0,874,78909,0.0,1238391,76612,97.09,0.0,1049622.66,85,0.11,6688.09,74.08,1,1.11,0.0,1666,188,1.8,1423,120.61,2302,195.11,47,3.98,1007,85.35,15,1.27,143.86,12.19,2.0,0.18,6493.4
46,Manitoba,Manitoba,09-11-2021,1,64878,0.0,1266,64878,0.0,1160250,62174,95.83,0.0,838473.3,177,0.27,4688.51,91.49,4,1.95,0.0,2552,112,2.22,1438,103.92,1901,137.38,29,2.1,1075,77.69,17,1.23,153.57,11.1,2.0,0.18,4493.1
35,Ontario,Ontario,09-11-2021,1,604152,0.0,9617,604152,0.0,19044091,590227,97.7,0.0,1284482.43,441,0.07,4074.87,64.86,3,1.59,0.0,22980,456,0.71,4308,29.06,6042,40.75,48,0.32,3444,23.23,20,0.13,492.0,3.32,3.0,0.02,3980.95
24,Quebec,Québec,09-11-2021,1,430940,0.0,11528,430940,0.0,12734009,414193,96.11,0.0,1479925.2,545,0.13,5008.31,133.98,6,2.68,0.0,22072,573,1.21,5219,60.65,7605,88.38,47,0.55,3993,46.41,26,0.3,570.43,6.63,4.0,0.04,4813.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-11-2021,0,2012,0.0,16,2012,0.0,389137,1953,97.07,0.0,747545.4,0,0.0,386.51,3.07,0,0.8,0.0,0,0,2.14,43,8.26,48,9.22,1,0.19,18,3.46,0,0.0,2.57,0.49,0.0,0.0,375.18
13,New Brunswick,Nouveau-Brunswick,09-11-2021,1,6865,0.0,121,6865,0.0,543952,6220,90.6,0.0,689222.97,52,0.76,869.84,15.33,0,1.76,0.0,631,33,7.63,524,66.39,659,83.5,10,1.27,349,44.22,3,0.38,49.86,6.32,0.0,0.05,788.11
12,Nova Scotia,Nouvelle-Écosse,09-11-2021,1,7717,0.0,102,7717,0.0,1336123,7334,95.04,0.0,1346823.51,56,0.73,777.88,10.28,1,1.32,0.0,2139,29,3.64,281,28.33,445,44.86,2,0.2,293,29.53,1,0.1,41.86,4.22,0.0,0.01,739.27
11,Prince Edward Island,Île-du-Prince-Édouard,09-11-2021,1,324,0.0,0,324,0.0,221490,319,98.46,0.0,1347935.1,0,0.0,197.18,0.0,0,0.0,0.0,321,2,1.54,5,3.04,9,5.48,0,0.0,5,3.04,0,0.0,0.71,0.43,0.0,0.0,194.14
60,Yukon,Yukon,09-11-2021,1,1087,0.0,10,1087,0.0,9129,930,85.56,0.0,212371.47,70,6.44,2528.73,23.26,0,0.92,0.0,0,23,13.52,147,341.97,195,453.64,0,0.0,122,283.81,0,0.0,17.43,40.54,0.0,0.0,2163.5
61,Northwest Territories,Territoires du Nord-Ouest,09-11-2021,1,1925,0.0,11,1925,0.0,35218,1858,96.52,0.0,773953.94,39,2.03,4230.4,24.17,0,0.57,0.0,18,28,2.91,56,123.07,99,217.56,2,4.4,45,98.89,0,0.0,6.43,14.13,0.0,0.0,4083.16
62,Nunavut,Nunavut,09-11-2021,0,674,0.0,4,674,0.0,22046,670,99.41,0.0,559500.55,0,0.0,1710.53,10.15,0,0.59,0.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700.38
99,Repatriated travellers,Voyageurs rapatriés,09-11-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,09-11-2021,,1737404,0.0,28931,1737404,0.0,47022347,1684334,96.95,0.0,1229467.51,2387,0.14,4542.69,75.64,24,1.67,0.0,72057,2636,1.39,24139,63.11,33030,86.36,374,0.98,17055,44.59,159,0.42,2436.43,6.37,23.0,0.06,4403.94
59,British Columbia,Colombie-Britannique,10-11-2021,1,210758,0.0,2234,210758,0.0,4366781,203909,96.75,0.0,837381.46,555,0.26,4041.53,42.84,11,1.06,0.0,10129,534,2.19,4615,88.5,7186,137.8,97,1.86,3638,69.76,42,0.81,519.71,9.97,6.0,0.12,3910.19
48,Alberta,Alberta,10-11-2021,1,328189,0.0,3164,328189,0.0,5940159,319017,97.21,0.0,1337006.7,484,0.15,7386.85,71.22,5,0.96,0.0,8339,561,1.83,6008,135.23,6334,142.57,91,2.05,3188,71.76,31,0.7,455.43,10.25,4.0,0.1,7180.41
47,Saskatchewan,Saskatchewan,10-11-2021,1,79030,0.0,878,79030,0.0,1240140,76778,97.15,0.0,1051105.06,121,0.15,6698.34,74.42,4,1.11,0.0,1749,166,1.74,1374,116.46,2200,186.47,46,3.9,956,81.03,17,1.44,136.57,11.58,2.0,0.21,6507.47
46,Manitoba,Manitoba,10-11-2021,1,65017,0.0,1268,65017,0.0,1162923,62292,95.81,0.0,840404.98,139,0.21,4698.56,91.63,2,1.95,0.0,2673,118,2.24,1457,105.29,1932,139.62,28,2.02,1088,78.63,17,1.23,155.43,11.23,2.0,0.18,4501.63
35,Ontario,Ontario,10-11-2021,1,604606,0.0,9626,604606,0.0,19063459,590641,97.69,0.0,1285788.76,454,0.08,4077.94,64.93,9,1.59,0.0,19368,414,0.72,4339,29.27,6175,41.65,47,0.32,3520,23.74,24,0.16,502.86,3.39,3.0,0.02,3983.74
24,Quebec,Québec,10-11-2021,1,431612,0.0,11529,431612,0.0,12760898,414706,96.08,0.0,1483050.2,672,0.16,5016.12,133.99,1,2.67,0.0,26889,513,1.25,5377,62.49,7799,90.64,44,0.51,4140,48.11,19,0.22,591.43,6.87,3.0,0.03,4819.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-11-2021,1,2019,0.0,16,2019,0.0,389137,1955,96.83,0.0,747545.4,7,0.35,387.86,3.07,0,0.79,0.0,0,2,2.38,48,9.22,35,6.72,0,0.0,24,4.61,0,0.0,3.43,0.66,0.0,0.0,375.56
13,New Brunswick,Nouveau-Brunswick,10-11-2021,1,6934,0.0,121,6934,0.0,544861,6264,90.34,0.0,690374.73,69,1.0,878.58,15.33,0,1.75,0.0,909,44,7.92,549,69.56,671,85.02,9,1.14,358,45.36,2,0.25,51.14,6.48,0.0,0.04,793.69
12,Nova Scotia,Nouvelle-Écosse,10-11-2021,1,7746,0.0,102,7746,0.0,1338818,7367,95.11,0.0,1349540.1,29,0.37,780.8,10.28,0,1.32,0.0,2695,33,3.58,277,27.92,448,45.16,2,0.2,284,28.63,1,0.1,40.57,4.09,0.0,0.01,742.6
11,Prince Edward Island,Île-du-Prince-Édouard,10-11-2021,0,324,0.0,0,324,0.0,222107,319,98.46,0.0,1351690.02,0,0.0,197.18,0.0,0,0.0,0.0,617,0,1.54,5,3.04,7,4.26,0,0.0,4,2.43,0,0.0,0.57,0.35,0.0,0.0,194.14
60,Yukon,Yukon,10-11-2021,1,1132,0.0,10,1132,0.0,9129,955,84.36,0.0,212371.47,45,3.98,2633.42,23.26,0,0.88,0.0,0,25,14.75,167,388.5,240,558.32,0,0.0,167,388.5,0,0.0,23.86,55.5,0.0,0.0,2221.65
61,Northwest Territories,Territoires du Nord-Ouest,10-11-2021,1,1951,0.0,12,1951,0.0,35257,1859,95.28,0.0,774811.01,26,1.33,4287.54,26.37,1,0.62,0.0,39,1,4.1,80,175.81,108,237.34,2,4.4,65,142.84,1,2.2,9.29,20.41,0.0,0.31,4085.36
62,Nunavut,Nunavut,10-11-2021,1,674,0.0,4,674,0.0,22097,670,99.41,0.0,560794.86,0,0.0,1710.53,10.15,0,0.59,0.0,51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700.38
99,Repatriated travellers,Voyageurs rapatriés,10-11-2021,,13,0.0,0,13,0.0,76,13,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canada,Canada,10-11-2021,,1740005,0.0,28964,1740005,0.0,47095842,1686745,96.94,0.0,1231389.14,2601,0.15,4549.5,75.73,33,1.66,0.0,73495,2411,1.4,24296,63.53,33135,86.64,366,0.96,17432,45.58,154,0.4,2490.29,6.51,22.0,0.06,4410.24
59,British Columbia,Colombie-Britannique,11-11-2021,0,211277,0.0,2234,211277,0.0,4382011,203909,96.51,0.0,840301.99,519,0.25,4051.48,42.84,0,1.06,0.0,15230,0,2.43,5134,98.45,6947,133.22,87,1.67,3561,68.29,34,0.65,508.71,9.76,5.0,0.09,3910.19
48,Alberta,Alberta,11-11-2021,0,328659,0.0,3164,328659,0.0,5951328,319017,97.07,0.0,1339520.61,470,0.14,7397.43,71.22,0,0.96,0.0,11169,0,1.97,6478,145.81,6273,141.19,79,1.78,3142,70.72,27,0.61,448.86,10.1,4.0,0.09,7180.41
47,Saskatchewan,Saskatchewan,11-11-2021,1,79212,0.0,886,79212,0.0,1242417,76898,97.08,0.0,1053034.98,182,0.23,6713.77,75.09,8,1.12,0.0,2277,120,1.8,1428,121.03,2145,181.8,43,3.64,950,80.52,25,2.12,135.71,11.5,4.0,0.3,6517.64
46,Manitoba,Manitoba,11-11-2021,0,65166,0.0,1269,65166,0.0,1166163,62292,95.59,0.0,842746.42,149,0.23,4709.33,91.71,1,1.95,0.0,3240,0,2.46,1605,115.99,1954,141.21,25,1.81,1083,78.26,16,1.16,154.71,11.18,2.0,0.17,4501.63
35,Ontario,Ontario,11-11-2021,1,605248,0.0,9630,605248,0.0,19096823,591063,97.66,0.0,1288039.09,642,0.11,4082.27,64.95,4,1.59,0.0,33364,422,0.75,4555,30.72,6408,43.22,48,0.32,3724,25.12,23,0.16,532.0,3.59,3.0,0.02,3986.59
24,Quebec,Québec,11-11-2021,1,432275,0.0,11533,432275,0.0,12795111,415199,96.05,0.0,1487026.37,663,0.15,5023.83,134.03,4,2.67,0.0,34213,493,1.28,5543,64.42,7984,92.79,43,0.5,4215,48.99,23,0.27,602.14,7.0,3.0,0.04,4825.37
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-11-2021,0,2019,0.0,16,2019,0.0,389137,1955,96.83,0.0,747545.4,0,0.0,387.86,3.07,0,0.79,0.0,0,0,2.38,48,9.22,35,6.72,0,0.0,24,4.61,0,0.0,3.43,0.66,0.0,0.0,375.56
13,New Brunswick,Nouveau-Brunswick,11-11-2021,1,7004,0.0,121,7004,0.0,546069,6302,89.98,0.0,691905.35,70,1.0,887.45,15.33,0,1.73,0.0,1208,38,8.3,581,73.62,672,85.15,7,0.89,389,49.29,1,0.13,55.57,7.04,0.0,0.02,798.5
12,Nova Scotia,Nouvelle-Écosse,11-11-2021,0,7746,0.0,102,7746,0.0,1341853,7367,95.11,0.0,1352599.4,0,0.0,780.8,10.28,0,1.32,0.0,3035,0,3.58,277,27.92,418,42.13,2,0.2,234,23.59,1,0.1,33.43,3.37,0.0,0.01,742.6
11,Prince Edward Island,Île-du-Prince-Édouard,11-11-2021,0,324,0.0,0,324,0.0,222577,319,98.46,0.0,1354550.32,0,0.0,197.18,0.0,0,0.0,0.0,470,0,1.54,5,3.04,7,4.26,0,0.0,4,2.43,0,0.0,0.57,0.35,0.0,0.0,194.14
60,Yukon,Yukon,11-11-2021,1,1153,0.0,10,1153,0.0,9129,965,83.69,0.0,212371.47,21,1.82,2682.27,23.26,0,0.87,0.0,0,10,15.44,178,414.09,251,583.91,0,0.0,180,418.74,0,0.0,25.71,59.82,0.0,0.0,2244.92
