pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
47,Saskatchewan,Saskatchewan,12-08-2021,1,50909,,586,50909,,975484,49533,97.30,,827606,138,0.27,4319.15,49.72,2,1.15,,2279,28,1.55,790,67.02,1027,87.13,8,0.68,658,55.83,5,0.42,94,7.98,1,0.06,2.38
46,Manitoba,Manitoba,12-08-2021,1,57947,,1184,57947,,936893,56181,96.95,,679271,30,0.05,4201.30,85.84,1,2.04,,1843,24,1.00,582,42.20,400,29.00,7,0.51,212,15.37,1,0.07,30,2.20,0,0.01,1.74
35,Ontario,Ontario,12-08-2021,1,553962,,9412,553962,,16631611,541682,97.78,,1128790,513,0.09,3759.75,63.88,0,1.70,,24772,256,0.52,2868,19.47,4010,27.22,84,0.57,2624,17.81,38,0.26,375,2.54,5,0.04,1.74
24,Quebec,Québec,12-08-2021,1,380407,,11241,380407,,10515110,366812,96.43,,1226313,369,0.10,4436.46,131.10,0,2.95,,17916,142,0.62,2354,27.45,3235,37.73,1,0.01,1945,22.68,1,0.01,278,3.24,0,0.00,1.66
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-08-2021,0,1443,,7,1443,,316032,1424,98.68,,605306,0,0.00,276.38,1.34,0,0.49,,253,0,0.83,12,2.30,6,1.15,0,0.00,2,0.38,0,0.00,0,0.05,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,12-08-2021,1,2471,,46,2471,,401350,2356,95.35,,513579,11,0.45,316.20,5.89,0,1.86,,1043,14,2.79,69,8.83,113,14.46,0,0.00,63,8.06,0,0.00,9,1.15,0,0.00,1.79
12,Nova Scotia,Nouvelle-Écosse,12-08-2021,1,5918,,93,5918,,1059218,5801,98.02,,1081551,7,0.12,604.28,9.50,0,1.57,,3446,2,0.41,24,2.45,32,3.27,0,0.00,19,1.94,0,0.00,3,0.28,0,0.00,0.20
11,Prince Edward Island,Île-du-Prince-Édouard,12-08-2021,0,216,,0,216,,181411,208,96.30,,1136482,0,0.00,135.32,0.00,0,0.00,,241,0,3.70,8,5.01,8,5.01,0,0.00,4,2.51,0,0.00,1,0.36,0,0.00,0.00
60,Yukon,Yukon,12-08-2021,1,638,,8,638,,9129,590,92.48,,217088,2,0.31,1517.17,19.02,0,1.25,,0,5,6.27,40,95.12,56,133.17,2,4.76,22,52.32,0,0.00,3,7.47,0,0.00,11.89
61,Northwest Territories,Territoires du Nord-Ouest,12-08-2021,1,131,,0,131,,26112,130,99.24,,578198,0,0.00,290.07,0.00,0,0.00,,53,1,0.76,1,2.21,3,6.64,0,0.00,2,4.43,0,0.00,0,0.63,0,0.00,2.21
62,Nunavut,Nunavut,12-08-2021,0,657,,4,657,,18706,653,99.39,,475339,0,0.00,1669.50,10.16,0,0.61,,27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,12-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,12-08-2021,,1447431,,26691,1447431,,39199157,1406010,97.14,,1031415,2133,0.15,3808.50,70.23,4,1.84,,73972,946,1.02,14730,38.76,17855,46.98,117,0.31,11254,29.61,59,0.16,1608,4.23,8,0.02,2.49
59,British Columbia,Colombie-Britannique,13-08-2021,1,155079,,1779,155079,,3211497,148964,96.06,,623869,717,0.46,3012.58,34.56,0,1.15,,12872,262,2.80,4336,84.23,5190,100.82,8,0.16,3240,62.94,7,0.14,463,8.99,1,0.02,5.09
48,Alberta,Alberta,13-08-2021,1,238939,,2332,238939,,4937985,232169,97.17,,1116717,582,0.24,5403.57,52.74,1,0.98,,8585,244,1.86,4438,100.36,4644,105.02,8,0.18,2929,66.24,7,0.16,418,9.46,1,0.02,5.52
47,Saskatchewan,Saskatchewan,13-08-2021,1,51034,,586,51034,,977679,49555,97.10,,829469,125,0.25,4329.76,49.72,0,1.15,,2195,22,1.75,893,75.76,1094,92.82,8,0.68,696,59.05,4,0.34,99,8.44,1,0.05,1.87
46,Manitoba,Manitoba,13-08-2021,1,57972,,1184,57972,,938508,56201,96.95,,680442,25,0.04,4203.11,85.84,0,2.04,,1615,20,1.01,587,42.56,379,27.48,6,0.44,208,15.08,1,0.07,30,2.15,0,0.01,1.45
35,Ontario,Ontario,13-08-2021,1,554472,,9416,554472,,16654507,541946,97.74,,1130344,510,0.09,3763.21,63.91,4,1.70,,22896,264,0.56,3110,21.11,4294,29.14,77,0.52,2794,18.96,24,0.16,399,2.71,3,0.02,1.79
24,Quebec,Québec,13-08-2021,1,380833,,11241,380833,,10533499,367029,96.38,,1228458,426,0.11,4441.42,131.10,0,2.95,,18389,217,0.67,2563,29.89,3536,41.24,1,0.01,2153,25.11,0,0.00,308,3.59,0,0.00,2.53
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-08-2021,1,1447,,7,1447,,316227,1426,98.55,,605679,4,0.28,277.15,1.34,0,0.48,,195,2,0.97,14,2.68,10,1.92,0,0.00,4,0.77,0,0.00,1,0.11,0,0.00,0.38
13,New Brunswick,Nouveau-Brunswick,13-08-2021,1,2490,,46,2490,,402251,2359,94.74,,514732,19,0.77,318.63,5.89,0,1.85,,901,3,3.41,85,10.88,125,16.00,0,0.00,76,9.73,0,0.00,11,1.39,0,0.00,0.38
12,Nova Scotia,Nouvelle-Écosse,13-08-2021,1,5919,,93,5919,,1063500,5801,98.01,,1085923,1,0.02,604.38,9.50,0,1.57,,4282,0,0.42,25,2.55,32,3.27,0,0.00,19,1.94,0,0.00,3,0.28,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,13-08-2021,1,218,,0,218,,181573,208,95.41,,1137497,2,0.93,136.57,0.00,0,0.00,,162,0,4.59,10,6.26,10,6.26,0,0.00,6,3.76,0,0.00,1,0.54,0,0.00,0.00
60,Yukon,Yukon,13-08-2021,1,647,,8,647,,9129,598,92.43,,217088,9,1.41,1538.57,19.02,0,1.24,,0,8,6.34,41,97.50,51,121.28,1,2.38,24,57.07,0,0.00,3,8.15,0,0.00,19.02
61,Northwest Territories,Territoires du Nord-Ouest,13-08-2021,0,131,,0,131,,26139,130,99.24,,578796,0,0.00,290.07,0.00,0,0.00,,27,0,0.76,1,2.21,3,6.64,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00,0.00
62,Nunavut,Nunavut,13-08-2021,0,657,,4,657,,18719,653,99.39,,475669,0,0.00,1669.50,10.16,0,0.61,,13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,13-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,13-08-2021,,1449851,,26696,1449851,,39271289,1407052,97.05,,1033313,2420,0.17,3814.87,70.24,5,1.84,,72132,1042,1.11,16103,42.37,19368,50.96,109,0.29,12150,31.97,43,0.11,1736,4.57,6,0.02,2.74
59,British Columbia,Colombie-Britannique,14-08-2021,0,155611,,1779,155611,,3223617,148964,95.73,,626223,532,0.34,3022.92,34.56,0,1.14,,12120,0,3.13,4868,94.57,5562,108.05,8,0.16,3350,65.08,7,0.14,479,9.30,1,0.02,0.00
48,Alberta,Alberta,14-08-2021,0,239503,,2332,239503,,4947285,232169,96.94,,1118820,564,0.24,5416.32,52.74,0,0.97,,9300,0,2.09,5002,113.12,4968,112.35,8,0.18,3095,69.99,7,0.16,442,10.00,1,0.02,0.00
47,Saskatchewan,Saskatchewan,14-08-2021,1,51162,,586,51162,,979508,49618,96.98,,831020,128,0.25,4340.61,49.72,0,1.15,,1829,63,1.87,958,81.28,1138,96.55,8,0.68,685,58.12,4,0.34,98,8.30,1,0.05,5.34
46,Manitoba,Manitoba,14-08-2021,0,57996,,1184,57996,,941986,56201,96.90,,682963,24,0.04,4204.85,85.84,0,2.04,,3478,0,1.05,611,44.30,376,27.26,6,0.44,203,14.72,1,0.07,29,2.10,0,0.01,0.00
35,Ontario,Ontario,14-08-2021,1,555050,,9418,555050,,16678093,542206,97.69,,1131945,578,0.10,3767.13,63.92,2,1.70,,23586,260,0.62,3426,23.25,4614,31.32,73,0.50,2994,20.32,17,0.12,428,2.90,2,0.02,1.76
24,Quebec,Québec,14-08-2021,1,381266,,11242,381266,,10533499,367029,96.27,,1228458,433,0.11,4446.47,131.11,1,2.95,,0,0,0.79,2995,34.93,3969,46.29,2,0.02,2586,30.16,1,0.01,369,4.31,0,0.00,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-08-2021,0,1447,,7,1447,,316472,1426,98.55,,606149,0,0.00,277.15,1.34,0,0.48,,245,0,0.97,14,2.68,10,1.92,0,0.00,4,0.77,0,0.00,1,0.11,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,14-08-2021,0,2490,,46,2490,,403363,2359,94.74,,516155,0,0.00,318.63,5.89,0,1.85,,1112,0,3.41,85,10.88,125,16.00,0,0.00,76,9.73,0,0.00,11,1.39,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,14-08-2021,0,5919,,93,5919,,1066101,5801,98.01,,1088579,0,0.00,604.38,9.50,0,1.57,,2601,0,0.42,25,2.55,32,3.27,0,0.00,19,1.94,0,0.00,3,0.28,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,14-08-2021,0,218,,0,218,,181830,208,95.41,,1139107,0,0.00,136.57,0.00,0,0.00,,257,0,4.59,10,6.26,10,6.26,0,0.00,6,3.76,0,0.00,1,0.54,0,0.00,0.00
60,Yukon,Yukon,14-08-2021,0,647,,8,647,,9129,598,92.43,,217088,0,0.00,1538.57,19.02,0,1.24,,0,0,6.34,41,97.50,51,121.28,1,2.38,23,54.69,0,0.00,3,7.81,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,14-08-2021,0,131,,0,131,,26182,130,99.24,,579748,0,0.00,290.07,0.00,0,0.00,,43,0,0.76,1,2.21,3,6.64,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00,0.00
62,Nunavut,Nunavut,14-08-2021,0,657,,4,657,,18733,653,99.39,,476025,0,0.00,1669.50,10.16,0,0.61,,14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,14-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,14-08-2021,,1452110,,26699,1452110,,39325874,1407375,96.92,,1034749,2259,0.16,3820.82,70.25,3,1.84,,54585,323,1.24,18036,47.46,20858,54.88,106,0.28,13042,34.32,37,0.10,1863,4.90,5,0.01,0.85
59,British Columbia,Colombie-Britannique,15-08-2021,0,156052,,1779,156052,,3223617,148964,95.46,,626223,441,0.28,3031.48,34.56,0,1.14,,0,0,3.40,5309,103.13,5807,112.81,8,0.16,3427,66.57,7,0.14,490,9.51,1,0.02,0.00
48,Alberta,Alberta,15-08-2021,0,239954,,2332,239954,,4947285,232169,96.76,,1118820,451,0.19,5426.52,52.74,0,0.97,,0,0,2.27,5453,123.32,5189,117.35,8,0.18,3171,71.71,7,0.16,453,10.24,1,0.02,0.00
47,Saskatchewan,Saskatchewan,15-08-2021,1,51305,,586,51305,,981347,49676,96.82,,832581,143,0.28,4352.75,49.72,0,1.14,,1839,58,2.03,1043,88.49,1238,105.03,8,0.68,747,63.38,4,0.34,107,9.05,1,0.05,4.92
46,Manitoba,Manitoba,15-08-2021,0,58016,,1184,58016,,941986,56201,96.87,,682963,20,0.03,4206.30,85.84,0,2.04,,0,0,1.09,631,45.75,362,26.25,6,0.44,181,13.12,1,0.07,26,1.87,0,0.01,0.00
35,Ontario,Ontario,15-08-2021,1,555561,,9418,555561,,16678093,542476,97.64,,1131945,511,0.09,3770.60,63.92,0,1.70,,0,270,0.66,3667,24.89,4907,33.30,71,0.48,3082,20.92,11,0.07,440,2.99,2,0.01,1.83
24,Quebec,Québec,15-08-2021,1,381587,,11242,381587,,10533499,367569,96.33,,1228458,321,0.08,4450.22,131.11,0,2.95,,0,540,0.73,2776,32.37,3943,45.98,2,0.02,2398,27.97,1,0.01,343,4.00,0,0.00,6.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-08-2021,0,1447,,7,1447,,316472,1426,98.55,,606149,0,0.00,277.15,1.34,0,0.48,,0,0,0.97,14,2.68,10,1.92,0,0.00,4,0.77,0,0.00,1,0.11,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,15-08-2021,0,2490,,46,2490,,403363,2359,94.74,,516155,0,0.00,318.63,5.89,0,1.85,,0,0,3.41,85,10.88,107,13.69,0,0.00,56,7.17,0,0.00,8,1.02,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,15-08-2021,0,5919,,93,5919,,1069036,5801,98.01,,1091576,0,0.00,604.38,9.50,0,1.57,,2935,0,0.42,25,2.55,32,3.27,0,0.00,19,1.94,0,0.00,3,0.28,0,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,15-08-2021,0,218,,0,218,,181830,208,95.41,,1139107,0,0.00,136.57,0.00,0,0.00,,0,0,4.59,10,6.26,10,6.26,0,0.00,6,3.76,0,0.00,1,0.54,0,0.00,0.00
60,Yukon,Yukon,15-08-2021,0,647,,8,647,,9129,598,92.43,,217088,0,0.00,1538.57,19.02,0,1.24,,0,0,6.34,41,97.50,51,121.28,1,2.38,23,54.69,0,0.00,3,7.81,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,15-08-2021,1,133,,0,133,,26182,130,97.74,,579748,2,1.53,294.50,0.00,0,0.00,,0,0,2.26,3,6.64,5,11.07,0,0.00,3,6.64,0,0.00,0,0.95,0,0.00,0.00
62,Nunavut,Nunavut,15-08-2021,0,657,,4,657,,18733,653,99.39,,476025,0,0.00,1669.50,10.16,0,0.61,,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,15-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,15-08-2021,,1453999,,26699,1453999,,39330648,1408243,96.85,,1034874,1889,0.13,3825.79,70.25,0,1.84,,4774,868,1.31,19057,50.14,21661,56.99,104,0.27,13117,34.51,31,0.08,1874,4.93,4,0.01,2.28
59,British Columbia,Colombie-Britannique,16-08-2021,1,156513,,1780,156513,,3244134,149553,95.55,,630209,461,0.30,3040.44,34.58,1,1.14,,20517,589,3.31,5180,100.63,6083,118.17,9,0.17,3595,69.84,3,0.06,514,9.98,0,0.01,11.44
48,Alberta,Alberta,16-08-2021,1,240346,,2333,240346,,4947285,232659,96.80,,1118820,392,0.16,5435.39,52.76,1,0.97,,0,490,2.23,5354,121.08,5434,122.89,9,0.20,3319,75.06,5,0.11,474,10.72,1,0.02,11.08
47,Saskatchewan,Saskatchewan,16-08-2021,1,51392,,586,51392,,982552,49766,96.84,,833603,87,0.17,4360.13,49.72,0,1.14,,1205,90,2.02,1040,88.23,1296,109.95,8,0.68,778,66.01,4,0.34,111,9.43,1,0.05,7.64
46,Manitoba,Manitoba,16-08-2021,1,58047,,1187,58047,,944966,56271,96.94,,685124,31,0.05,4208.55,86.06,3,2.04,,2980,70,1.01,589,42.70,378,27.41,9,0.65,187,13.56,4,0.29,27,1.94,1,0.04,5.08
35,Ontario,Ontario,16-08-2021,1,556087,,9418,556087,,16720753,542797,97.61,,1134840,526,0.09,3774.17,63.92,0,1.69,,42660,321,0.70,3872,26.28,5265,35.73,70,0.48,3283,22.28,11,0.07,469,3.18,2,0.01,2.18
24,Quebec,Québec,16-08-2021,1,381996,,11242,381996,,10583874,367830,96.29,,1234333,409,0.11,4454.99,131.11,0,2.94,,50375,261,0.77,2924,34.10,4198,48.96,2,0.02,2557,29.82,1,0.01,365,4.26,0,0.00,3.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-08-2021,1,1450,,7,1450,,316813,1427,98.41,,606802,3,0.21,277.72,1.34,0,0.48,,341,1,1.10,16,3.06,10,1.92,0,0.00,7,1.34,0,0.00,1,0.19,0,0.00,0.19
13,New Brunswick,Nouveau-Brunswick,16-08-2021,1,2530,,46,2530,,405157,2378,93.99,,518451,40,1.61,323.75,5.89,0,1.82,,1794,19,4.19,106,13.56,147,18.81,0,0.00,91,11.64,0,0.00,13,1.66,0,0.00,2.43
12,Nova Scotia,Nouvelle-Écosse,16-08-2021,1,5928,,93,5928,,1071170,5811,98.03,,1093755,9,0.15,605.30,9.50,0,1.57,,2134,10,0.40,24,2.45,41,4.19,0,0.00,21,2.14,0,0.00,3,0.31,0,0.00,1.02
11,Prince Edward Island,Île-du-Prince-Édouard,16-08-2021,1,220,,0,220,,182129,213,96.82,,1140980,2,0.92,137.82,0.00,0,0.00,,299,5,3.18,7,4.39,12,7.52,0,0.00,8,5.01,0,0.00,1,0.72,0,0.00,3.13
60,Yukon,Yukon,16-08-2021,0,647,,8,647,,9129,598,92.43,,217088,0,0.00,1538.57,19.02,0,1.24,,0,0,6.34,41,97.50,51,121.28,1,2.38,23,54.69,0,0.00,3,7.81,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,16-08-2021,1,146,,0,146,,26269,130,89.04,,581674,13,9.77,323.29,0.00,0,0.00,,87,0,10.96,16,35.43,18,39.86,0,0.00,16,35.43,0,0.00,2,5.06,0,0.00,0.00
62,Nunavut,Nunavut,16-08-2021,0,657,,4,657,,18759,653,99.39,,476685,0,0.00,1669.50,10.16,0,0.61,,26,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,16-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,16-08-2021,,1455972,,26704,1455972,,39453066,1410099,96.85,,1038095,1973,0.14,3830.98,70.26,5,1.83,,122418,1856,1.32,19169,50.44,22933,60.34,108,0.28,13885,36.53,28,0.07,1984,5.22,4,0.01,4.88
59,British Columbia,Colombie-Britannique,17-08-2021,1,157014,,1781,157014,,3252927,149847,95.44,,631917,501,0.32,3050.17,34.60,1,1.13,,8793,294,3.43,5386,104.63,6383,124.00,9,0.17,3701,71.90,4,0.08,529,10.27,1,0.01,5.71
48,Alberta,Alberta,17-08-2021,1,240753,,2336,240753,,4966342,232790,96.69,,1123130,407,0.17,5444.59,52.83,3,0.97,,19057,131,2.34,5627,127.25,5715,129.24,12,0.27,3447,77.95,6,0.14,492,11.14,1,0.02,2.96
47,Saskatchewan,Saskatchewan,17-08-2021,1,51500,,586,51500,,984020,49896,96.89,,834848,108,0.21,4369.29,49.72,0,1.14,,1468,130,1.98,1018,86.37,1380,117.08,8,0.68,821,69.65,2,0.17,117,9.95,0,0.02,11.03
46,Manitoba,Manitoba,17-08-2021,1,58071,,1188,58071,,946359,56318,96.98,,686134,24,0.04,4210.29,86.13,1,2.05,,1393,47,0.97,565,40.96,380,27.55,7,0.51,184,13.34,5,0.36,26,1.91,1,0.05,3.41
35,Ontario,Ontario,17-08-2021,1,556435,,9428,556435,,16736537,543077,97.60,,1135912,348,0.06,3776.53,63.99,10,1.69,,15784,280,0.71,3930,26.67,5449,36.98,79,0.54,3310,22.47,19,0.13,473,3.21,3,0.02,1.90
24,Quebec,Québec,17-08-2021,1,382319,,11242,382319,,10600612,368106,96.28,,1236285,323,0.08,4458.75,131.11,0,2.94,,16738,276,0.78,2971,34.65,4346,50.68,2,0.02,2646,30.86,1,0.01,378,4.41,0,0.00,3.22
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-08-2021,0,1450,,7,1450,,316986,1427,98.41,,607133,0,0.00,277.72,1.34,0,0.48,,173,0,1.10,16,3.06,10,1.92,0,0.00,7,1.34,0,0.00,1,0.19,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,17-08-2021,1,2543,,46,2543,,405762,2386,93.83,,519225,13,0.51,325.41,5.89,0,1.81,,605,8,4.36,111,14.20,149,19.07,0,0.00,96,12.28,0,0.00,14,1.75,0,0.00,1.02
12,Nova Scotia,Nouvelle-Écosse,17-08-2021,1,5929,,93,5929,,1073409,5814,98.06,,1096041,1,0.02,605.40,9.50,0,1.57,,2239,3,0.37,22,2.25,36,3.68,0,0.00,21,2.14,0,0.00,3,0.31,0,0.00,0.31
11,Prince Edward Island,Île-du-Prince-Édouard,17-08-2021,1,221,,0,221,,182269,213,96.38,,1141857,1,0.45,138.45,0.00,0,0.00,,140,0,3.62,8,5.01,13,8.14,0,0.00,7,4.39,0,0.00,1,0.63,0,0.00,0.00
60,Yukon,Yukon,17-08-2021,0,647,,8,647,,9129,598,92.43,,217088,0,0.00,1538.57,19.02,0,1.24,,0,0,6.34,41,97.50,44,104.63,0,0.00,14,33.29,0,0.00,2,4.76,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,17-08-2021,0,202,,0,202,,26279,130,64.36,,581896,56,38.36,447.29,0.00,0,0.00,,10,0,35.64,72,159.43,73,161.64,0,0.00,71,157.22,0,0.00,10,22.46,0,0.00,0.00
62,Nunavut,Nunavut,17-08-2021,0,657,,4,657,,18773,653,99.39,,477041,0,0.00,1669.50,10.16,0,0.61,,14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,17-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,17-08-2021,,1457754,,26719,1457754,,39519480,1411268,96.81,,1039843,1782,0.12,3835.67,70.30,15,1.83,,66414,1169,1.36,19767,52.01,23978,63.09,117,0.31,14325,37.69,37,0.10,2046,5.38,5,0.01,3.08
59,British Columbia,Colombie-Britannique,18-08-2021,1,157567,,1782,157567,,3263207,150102,95.26,,633914,553,0.35,3060.91,34.62,1,1.13,,10280,255,3.61,5683,110.40,6594,128.10,10,0.19,3718,72.23,4,0.08,531,10.32,1,0.01,4.95
48,Alberta,Alberta,18-08-2021,1,241431,,2338,241431,,4971817,233160,96.57,,1124368,678,0.28,5459.92,52.87,2,0.97,,5475,370,2.46,5933,134.17,6187,139.92,14,0.32,3624,81.96,7,0.16,518,11.71,1,0.02,8.37
47,Saskatchewan,Saskatchewan,18-08-2021,1,51631,,586,51631,,986037,49978,96.80,,836560,131,0.25,4380.40,49.72,0,1.13,,2017,82,2.07,1067,90.52,1450,123.02,7,0.59,860,72.96,2,0.17,123,10.42,0,0.02,6.96
46,Manitoba,Manitoba,18-08-2021,1,58107,,1188,58107,,947659,56340,96.96,,687076,36,0.06,4212.90,86.13,0,2.04,,1300,22,1.00,579,41.98,405,29.36,7,0.51,190,13.78,5,0.36,27,1.97,1,0.05,1.60
35,Ontario,Ontario,18-08-2021,1,556920,,9431,556920,,16753945,543422,97.58,,1137093,485,0.09,3779.83,64.01,3,1.69,,17408,345,0.73,4067,27.60,5795,39.33,71,0.48,3471,23.56,19,0.13,496,3.37,3,0.02,2.34
24,Quebec,Québec,18-08-2021,1,382755,,11277,382755,,10618518,368360,96.24,,1238373,436,0.11,4463.84,131.52,35,2.95,,17906,254,0.81,3118,36.36,4598,53.62,37,0.43,2717,31.69,36,0.42,388,4.53,5,0.06,2.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-08-2021,1,1456,,7,1456,,317149,1430,98.21,,607445,6,0.41,278.87,1.34,0,0.48,,163,3,1.30,19,3.64,15,2.87,0,0.00,13,2.49,0,0.00,2,0.36,0,0.00,0.57
13,New Brunswick,Nouveau-Brunswick,18-08-2021,1,2559,,46,2559,,406808,2397,93.67,,520564,16,0.63,327.46,5.89,0,1.80,,1046,11,4.53,116,14.84,163,20.86,0,0.00,99,12.67,0,0.00,14,1.81,0,0.00,1.41
12,Nova Scotia,Nouvelle-Écosse,18-08-2021,1,5938,,93,5938,,1075336,5820,98.01,,1098009,9,0.15,606.32,9.50,0,1.57,,1927,6,0.42,25,2.55,43,4.39,0,0.00,27,2.76,0,0.00,4,0.39,0,0.00,0.61
11,Prince Edward Island,Île-du-Prince-Édouard,18-08-2021,0,221,,0,221,,182550,213,96.38,,1143618,0,0.00,138.45,0.00,0,0.00,,281,0,3.62,8,5.01,10,6.26,0,0.00,5,3.13,0,0.00,1,0.45,0,0.00,0.00
60,Yukon,Yukon,18-08-2021,1,660,,8,660,,9129,617,93.48,,217088,13,2.01,1569.49,19.02,0,1.21,,0,19,5.30,35,83.23,50,118.90,0,0.00,24,57.07,0,0.00,3,8.15,0,0.00,45.18
61,Northwest Territories,Territoires du Nord-Ouest,18-08-2021,1,259,,0,259,,26424,131,50.58,,585107,57,28.22,573.50,0.00,0,0.00,,145,1,49.42,128,283.43,130,287.86,0,0.00,128,283.43,0,0.00,18,40.49,0,0.00,2.21
62,Nunavut,Nunavut,18-08-2021,0,657,,4,657,,18789,653,99.39,,477448,0,0.00,1669.50,10.16,0,0.61,,16,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,18-08-2021,,13,,0,13,,76,13,100.00,,,0,0.00,,,0,0.00,,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,18-08-2021,,1460174,,26760,1460174,,39577444,1412636,96.74,,1041368,2420,0.17,3842.03,70.41,41,1.83,,57964,1368,1.42,20778,54.67,25440,66.94,146,0.38,14876,39.14,73,0.19,2125,5.59,10,0.03,3.60
59,British Columbia,Colombie-Britannique,19-08-2021,1,158256,,1784,158256,,3274989,150377,95.02,,636203,689,0.44,3074.30,34.66,2,1.13,,11782,275,3.85,6095,118.40,6881,133.67,12,0.23,3894,75.65,5,0.10,556,10.81,1,0.01,5.34
48,Alberta,Alberta,19-08-2021,1,242248,,2342,242248,,4981032,233539,96.40,,1126452,817,0.34,5478.40,52.96,4,0.97,,9215,379,2.63,6367,143.99,6607,149.42,18,0.41,3891,87.99,11,0.25,556,12.57,2,0.04,8.57
47,Saskatchewan,Saskatchewan,19-08-2021,1,51821,,586,51821,,988125,50032,96.55,,838331,190,0.37,4396.52,49.72,0,1.13,,2088,54,2.32,1203,102.06,1570,133.20,5,0.42,912,77.37,0,0.00,130,11.05,0,0.00,4.58
46,Manitoba,Manitoba,19-08-2021,1,58132,,1188,58132,,949961,56649,97.45,,688745,25,0.04,4214.71,86.13,0,2.04,,2302,309,0.51,295,21.39,397,28.78,5,0.36,185,13.41,4,0.29,26,1.92,1,0.04,22.40
35,Ontario,Ontario,19-08-2021,1,557451,,9448,557451,,16780252,543760,97.54,,1138879,531,0.10,3783.43,64.12,17,1.69,,26307,338,0.76,4243,28.80,6113,41.49,74,0.50,3489,23.68,36,0.24,498,3.38,5,0.03,2.29
